timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719246054.6204739,-0.0084,0.0214,0.0,0.0,102.2862,False,-0.1699,-0.0162,0.0,0.0,102.8019,False
1719246054.6555057,-0.0086,0.0409,-0.0105,0.0,102.4737,False,-0.17,0.0035,0.028,0.0,102.755,False
1719246054.6857603,-0.0085,-0.0103,-0.0024,0.0,102.38,False,-0.1699,0.0202,0.0129,0.0,103.0831,False
1719246054.7169921,-0.0084,0.0049,0.0071,0.0,102.38,False,-0.1696,0.0842,-0.0047,-0.0,103.0362,False
1719246054.7485332,-0.0085,-0.0071,0.0047,0.0,102.4269,False,-0.1696,-0.0106,-0.0103,0.0,102.8956,False
1719246054.7800646,-0.0084,0.0173,-0.0012,0.0,102.4269,False,-0.1695,0.0009,-0.0179,0.0,102.6612,False
1719246054.8110964,-0.0085,0.0034,0.0,0.0,102.38,False,-0.1698,-0.0181,0.0,0.0,102.7081,False
1719246054.8416312,-0.0085,-0.0144,0.0,0.0,102.2862,False,-0.1698,-0.0163,-0.0022,-0.0,102.4737,False
1719246054.8741977,-0.0084,-0.0071,0.0023,0.0,102.4269,False,-0.1698,-0.0011,0.0061,0.0,102.4269,False
1719246054.9057307,-0.0084,-0.0041,0.0094,-0.0,102.3331,False,-0.1698,-0.0032,0.005,0.0,102.4737,False
1719246054.9365444,-0.0084,0.0039,-0.0235,0.0,102.4269,False,-0.1698,-0.0053,-0.0006,0.0,102.7081,False
1719246054.9675953,-0.0084,-0.0035,-0.0047,-0.0,102.4737,False,-0.1697,0.0057,-0.0078,0.0,103.0831,False
1719246054.999076,-0.0084,0.0104,-0.0023,0.0,102.3331,False,-0.1698,-0.0129,0.0078,0.0,103.0831,False
1719246055.0308547,-0.0085,0.0038,0.0094,0.0,102.6144,False,-0.1697,0.0044,0.0005,0.0,103.2375,False
1719246055.0619504,-0.0084,0.0104,0.0094,0.0,103.13,False,-0.1697,0.0048,0.0101,0.0,103.2375,False
1719246055.09199,-0.0085,-0.0077,0.0047,0.0,104.205,False,-0.1698,-0.0199,0.0006,0.0,102.9425,False
1719246055.1233912,-0.0084,0.0202,0.0094,0.0,105.5488,True,-0.1698,-0.0082,-0.0055,0.0,102.755,False
1719246055.152976,0.0028,0.7908,0.0276,0.0,107.3763,True,-0.1806,-0.7341,0.0053,0.0,102.7081,False
1719246055.1836817,0.0285,1.2762,0.0116,0.0,109.15,True,-0.2065,-1.317,-0.0015,-0.0,102.7081,False
1719246055.21505,0.0698,1.7805,0.0128,0.0,111.0924,True,-0.2476,-1.8373,-0.0138,-0.0,102.8487,False
1719246055.246542,0.127,2.2959,0.0071,0.0,112.0475,True,-0.3043,-2.2911,-0.0072,-0.0,102.9425,False
1719246055.276783,0.1964,2.7326,0.0043,0.0,112.0475,True,-0.3736,-2.7355,0.0076,0.0,103.1837,False
1719246055.3072588,0.2818,3.2434,0.0086,0.0,110.01,True,-0.457,-3.2574,-0.0082,-0.0,103.6137,False
1719246055.3368814,0.377,3.6755,-0.0035,-0.0,107.1612,True,-0.55,-3.6503,0.0232,0.0,104.205,False
1719246055.3683689,0.4874,4.1033,-0.0109,-0.0,105.3337,True,-0.6588,-4.0424,0.0197,0.0,104.6888,True
1719246055.3985913,0.6114,4.5301,-0.0054,-0.0,104.0975,True,-0.7516,-2.7442,0.1945,0.0,105.1725,True
1719246055.4296598,0.7477,4.9912,0.028,0.0,103.2912,True,-0.8269,-2.2946,0.1567,0.0,105.4412,True
1719246055.458954,0.8944,5.4897,-0.4032,0.0,103.0831,False,-0.8808,-1.6348,0.3836,0.0,105.3875,True
1719246055.4885938,0.9603,0.0676,-0.0563,-0.0,102.8487,False,-0.8403,2.6577,0.0658,0.0,102.755,True
1719246055.518911,0.9102,-2.2206,-0.0457,0.0,102.5675,False,-0.7511,2.8419,0.0266,0.0,101.9112,False
1719246055.5476196,0.836,-2.6182,-0.0321,0.0,102.5206,False,-0.6816,2.0206,0.0056,0.0,101.7237,False
1719246055.5786645,0.7551,-2.5704,-0.0164,0.0,102.6612,False,-0.6385,1.0038,0.0059,0.0,101.9581,False
1719246055.6092703,0.679,-2.3053,0.0025,0.0,102.5675,False,-0.6252,-0.1053,0.0211,0.0,101.8644,False
1719246055.6413457,0.6165,-1.7325,0.0026,0.0,102.6144,False,-0.6265,-0.0428,0.0393,0.0,101.9581,False
1719246055.6715295,0.5788,-0.8597,0.0038,0.0,102.5675,False,-0.6263,-0.0235,0.0177,0.0,101.9112,False
1719246055.7022305,0.5667,-0.1289,-0.0179,0.0,102.7081,False,-0.6251,0.0786,-0.0265,-0.0,101.7706,False
1719246055.7328217,0.5677,0.0477,-0.0201,-0.0,102.7081,False,-0.625,0.0084,-0.0144,-0.0,101.8175,False
