timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719244798.8392513,-0.064,0.0159,0.0,0.0,102.38,False,-0.2135,-0.0084,0.0,0.0,102.5675,False
1719244798.878794,-0.0643,0.0076,0.0105,0.0,102.4737,False,-0.2138,-0.0179,0.0292,0.0,102.755,False
1719244798.9074867,-0.0637,0.0795,-0.0289,0.0,102.4269,False,-0.2137,0.0175,0.0312,0.0,102.4737,False
1719244798.9380698,-0.0638,0.0033,-0.0144,-0.0,102.2862,False,-0.2137,0.0082,-0.0013,0.0,102.7081,False
1719244798.9678783,-0.0641,-0.0165,0.0061,0.0,102.4737,False,-0.213,0.0228,-0.0217,-0.0,102.5675,False
1719244799.0145688,-0.0641,-0.0096,-0.0048,-0.0,102.3331,False,-0.2132,-0.0193,-0.018,0.0,102.4737,False
1719244799.0459042,-0.064,0.0184,0.0,0.0,102.4269,False,-0.2134,-0.0034,-0.0091,0.0,102.7081,False
1719244799.0769033,-0.0641,-0.0003,-0.002,-0.0,102.2862,False,-0.2134,-0.0051,0.0,0.0,102.4737,False
1719244799.1091247,-0.0641,-0.0013,0.0021,0.0,102.38,False,-0.2134,-0.0116,-0.0041,-0.0,102.5675,False
1719244799.1393878,-0.0641,-0.0086,0.0068,0.0,102.3331,False,-0.2134,0.0061,0.0041,0.0,102.4269,False
1719244799.1694562,-0.0641,0.0022,-0.0143,-0.0,102.38,False,-0.2134,0.01,0.0041,0.0,102.5675,False
1719244799.2001915,-0.0641,-0.0048,0.0014,0.0,102.38,False,-0.2134,0.0051,0.0054,0.0,102.4737,False
1719244799.2306097,-0.0641,0.0072,0.0034,0.0,102.38,False,-0.2134,0.0022,0.0083,0.0,102.7081,False
1719244799.2609513,-0.0641,-0.0077,-0.0143,-0.0,102.38,False,-0.2134,0.006,0.0033,0.0,102.6144,False
1719244799.2912705,-0.0641,-0.0027,0.0034,0.0,102.4269,False,-0.2134,0.0178,0.0087,0.0,102.4737,False
1719244799.3217988,-0.0641,0.0108,-0.0014,-0.0,102.38,False,-0.2134,-0.0031,0.0091,0.0,102.5675,False
1719244799.352337,-0.0641,0.0154,0.0006,0.0,102.3331,False,-0.2134,-0.0094,0.0028,0.0,102.6144,False
1719244799.3834722,-0.0642,-0.0231,0.0,0.0,102.38,False,-0.2133,0.0169,-0.0132,0.0,102.7081,False
1719244799.4145446,-0.0641,-0.0075,-0.0068,0.0,102.4269,False,-0.2134,-0.0002,-0.0037,-0.0,102.6612,False
1719244799.4452534,-0.0641,-0.0032,-0.0054,-0.0,102.38,False,-0.2133,0.0034,0.0004,0.0,102.4737,False
1719244799.4752,-0.0641,0.0047,0.0,0.0,102.3331,False,-0.2134,-0.0018,-0.0054,0.0,102.4269,False
1719244799.5063627,-0.0641,0.0114,-0.0048,-0.0,102.3331,False,-0.2133,0.0174,0.0042,0.0,102.4269,False
1719244799.535787,-0.0641,-0.0062,-0.0109,-0.0,102.38,False,-0.2134,0.0075,0.0041,0.0,102.5675,False
1719244799.56602,-0.0641,-0.007,-0.0048,-0.0,102.38,False,-0.2134,-0.0117,0.0009,0.0,102.5675,False
1719244799.5955052,-0.0641,-0.0008,-0.002,0.0,102.38,False,-0.2134,0.0023,0.0004,0.0,102.6144,False
1719244799.627577,-0.0641,-0.012,0.0027,0.0,102.4269,False,-0.2134,-0.0015,-0.0058,0.0,102.7081,False
1719244799.6586535,-0.0641,0.0055,0.0006,0.0,102.38,False,-0.2134,-0.0088,0.0009,0.0,102.755,False
1719244799.6890764,-0.0641,0.008,0.0129,0.0,102.4269,False,-0.2133,0.0134,0.0042,0.0,102.6612,False
1719244799.718602,-0.0641,0.0075,-0.0048,-0.0,102.4269,False,-0.2134,-0.005,-0.0099,0.0,102.6144,False
1719244799.7487824,-0.0641,-0.0025,0.0034,0.0,102.5206,False,-0.2133,0.0128,0.0045,0.0,102.4269,False
1719244799.778474,-0.0641,-0.0012,-0.0048,-0.0,102.5206,False,-0.2133,-0.0017,0.0091,0.0,102.3331,False
1719244799.808352,-0.0641,-0.0131,-0.0021,0.0,102.3331,False,-0.2133,0.0141,0.0042,0.0,102.4269,False
1719244799.8400931,-0.0641,0.0049,-0.0014,-0.0,102.4269,False,-0.2134,0.0061,0.0045,0.0,102.38,False
1719244799.8700035,-0.0641,-0.0092,0.0,0.0,102.38,False,-0.2134,-0.0102,-0.0082,-0.0,102.4737,False
1719244799.9000833,-0.064,0.0171,-0.0,0.0,102.3331,False,-0.2134,0.0021,0.0033,0.0,102.5675,False
1719244799.9303353,-0.0641,-0.0012,-0.0101,0.0,102.38,False,-0.2133,0.0052,0.0,0.0,102.38,False
1719244799.9607377,-0.0641,0.0001,0.0,0.0,102.4269,False,-0.2134,-0.0039,0.0091,0.0,102.4269,False
1719244799.9913688,-0.0641,-0.0081,-0.0014,-0.0,102.4269,False,-0.2133,-0.0049,0.0004,0.0,102.5206,False
1719244800.0214703,-0.0641,-0.0013,-0.0034,-0.0,102.4737,False,-0.2134,-0.0076,0.0037,0.0,102.4737,False
1719244800.0520878,-0.0641,-0.0005,0.0041,0.0,102.4737,False,-0.2133,0.0133,0.0042,0.0,102.5675,False
1719244800.0822308,-0.064,0.014,0.0028,0.0,102.5206,False,-0.2134,0.0037,-0.0037,-0.0,102.5675,False
