timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719316052.1835823,0.0162,0.0022,0.0,-0.0,102.755,False,-0.3731,0.0033,0.0,0.0,101.9112,False
1719316052.220143,0.0164,0.0122,-0.0066,-0.0,102.8487,False,-0.3734,0.017,0.0141,0.0,101.9581,False
1719316052.2508059,0.0159,-0.0021,-0.0029,-0.0,102.8019,False,-0.3735,-0.0177,0.0257,0.0,101.7706,False
1719316052.282379,0.0161,0.0007,-0.0113,0.0,102.8956,False,-0.3734,-0.0036,0.0314,0.0,101.7706,False
1719316052.3134437,0.0161,-0.0068,0.0016,0.0,102.8487,False,-0.3733,0.0176,-0.0078,-0.0,101.9112,False
1719316052.359152,0.0161,0.0073,-0.0113,0.0,102.8019,False,-0.3729,-0.0127,-0.0173,-0.0,101.9112,False
1719316052.3904877,0.0161,0.0134,-0.0,-0.0,102.8019,False,-0.3729,-0.0029,-0.0255,-0.0,101.8644,False
1719316052.4206886,0.0161,0.0077,0.0,-0.0,102.755,False,-0.3728,-0.0034,-0.021,-0.0,101.9112,False
1719316052.4517794,0.0161,0.0039,0.0048,0.0,102.8019,False,-0.3731,-0.0008,0.0,0.0,101.7706,False
1719316052.4816928,0.0161,0.0024,-0.0079,-0.0,102.8019,False,-0.3731,-0.0,0.0047,0.0,101.9112,False
1719316052.5127988,0.0161,0.0027,-0.0016,-0.0,102.8956,False,-0.373,0.0185,-0.0006,0.0,101.9112,False
1719316052.542302,0.016,-0.0155,-0.0015,-0.0,102.8019,False,-0.3731,-0.0077,-0.0046,0.0,101.9112,False
1719316052.5729651,0.016,-0.0059,-0.0096,-0.0,102.755,False,-0.3731,0.0015,0.0093,0.0,101.9581,False
1719316052.6032307,0.016,-0.0146,0.0099,0.0,102.8487,False,-0.3731,-0.0007,0.0074,0.0,101.9112,False
1719316052.633376,0.016,-0.0113,-0.003,-0.0,102.8956,False,-0.3731,0.0113,-0.004,-0.0,101.8644,False
1719316052.6639707,0.0161,0.0044,-0.0017,0.0,102.755,False,-0.3731,0.0019,-0.0074,-0.0,101.9112,False
1719316052.6942294,0.0161,0.0079,-0.0015,-0.0,102.755,False,-0.3731,0.0055,0.0,0.0,101.9112,False
1719316052.725478,0.0161,0.009,-0.0096,-0.0,102.8487,False,-0.3731,0.0034,0.0006,0.0,101.8175,False
1719316052.7565944,0.016,-0.0099,-0.003,-0.0,102.8956,False,-0.373,0.018,0.0018,0.0,101.9581,False
1719316052.787133,0.0161,0.0039,0.0048,0.0,102.8019,False,-0.3731,-0.0019,0.0,0.0,101.7706,False
1719316052.8176968,0.0161,0.0033,-0.0113,0.0,102.755,False,-0.3731,0.001,-0.0093,0.0,101.8644,False
