1719823617.8116813,2.8572,0.0,0.072,-0.0064,-0.0021,100.505,False,0.8988,0.0,-0.0233,0.0021,0.0044,103.2912,True
1719823617.8421462,2.8569,0.0,0.0079,-0.0112,0.0,100.5987,False,0.8991,0.0,0.0281,-0.0024,-0.0026,103.5062,True
1719823617.8712344,2.8567,0.0,-0.1353,-0.0065,-0.0022,100.6456,False,0.8988,0.0,0.0357,0.0,0.0,103.2912,True
1719823617.9014719,2.8569,0.0,-0.0401,-0.0048,-0.0009,100.505,False,0.8989,0.0,-0.0167,-0.0003,0.002,103.3988,True
1719823617.9314866,2.8573,0.0,-0.0087,-0.008,-0.0,100.5987,False,0.8986,0.0,-0.0833,-0.0027,-0.0005,103.5062,True
1719823617.961277,2.857,0.0,-0.0069,0.0016,0.0012,100.4581,False,0.8986,0.0,-0.068,0.0,0.0,103.6137,True
1719823617.9916654,2.8572,0.0,0.0242,-0.0032,0.0006,100.5519,False,0.8991,0.0,0.0588,0.0048,0.0054,103.4525,True
1719823618.0211558,2.8568,0.0,-0.0787,0.0017,0.0013,100.5987,False,0.899,0.0,0.0015,0.0021,0.0044,103.3988,True
1719823618.0509837,2.857,0.0,-0.0753,-0.008,-0.0003,100.505,False,0.8989,0.0,0.0052,0.0077,0.0029,103.2912,True
1719823618.0809486,2.8575,0.0,0.0997,-0.0032,0.0006,100.4581,False,0.8989,0.0,0.0586,0.0127,-0.0,103.345,True
1719823618.1113472,2.857,0.0,-0.0016,0.0033,0.002,100.505,False,0.8991,0.0,0.028,-0.0026,-0.0005,103.4525,True
1719823618.1406157,2.857,0.0,0.0082,-0.0063,-0.0008,100.6456,False,0.8989,0.0,-0.03,0.0124,0.0078,103.2912,True
1719823618.1703496,2.8572,0.0,0.0425,0.0048,0.0005,100.5987,False,0.8986,0.0,-0.0972,0.0027,0.0003,103.5062,True
1719823618.1998901,2.8576,0.0,0.1106,0.008,0.0002,100.5519,False,0.8988,0.0,-0.0086,0.0024,0.0025,103.345,True
1719823618.2298117,2.8568,0.0,-0.1471,-0.0017,-0.0011,100.505,False,0.8989,0.0,0.0137,-0.0026,-0.0004,103.56,True
1719823618.2595193,2.8571,0.0,0.0336,0.008,0.0003,100.6456,False,0.899,0.0,0.0557,-0.0024,-0.0029,103.345,True
1719823618.289875,2.8569,0.0,-0.0838,0.0065,0.0013,100.5987,False,0.8991,0.0,0.0526,-0.005,0.0002,103.2912,True
1719823618.319503,2.857,0.0,-0.078,-0.008,0.0,100.5519,False,0.8989,0.0,-0.0207,-0.0027,-0.0006,103.3988,True
1719823618.3490844,2.8572,0.0,-0.0011,-0.008,-0.0002,100.505,False,0.8991,0.0,0.0279,-0.0002,0.0022,103.3988,True
1719823618.3787148,2.8572,0.0,0.0148,0.0016,0.0007,100.5519,False,0.8988,0.0,-0.0901,0.0003,-0.0026,103.5062,True
1719823618.408881,2.8569,0.0,-0.0181,-0.0032,0.0008,100.5987,False,0.8991,0.0,0.0534,0.0026,-0.0071,103.2912,True
1719823618.4390318,2.857,0.0,-0.0355,0.008,-0.0007,100.505,False,0.8989,0.0,-0.0233,0.0053,0.0,103.345,True
1719823618.4690871,2.8571,0.0,-0.0145,-0.0016,-0.001,100.5519,False,0.8986,0.0,-0.1231,-0.0,-0.0,103.4525,True
1719823618.49914,2.8568,0.0,-0.0848,0.0031,-0.0007,100.5987,False,0.8989,0.0,-0.0514,0.0077,0.0028,103.3988,True
1719823618.529052,2.8569,0.0,-0.0499,0.0017,0.001,100.505,False,0.8985,0.0,-0.1331,-0.0023,-0.0028,103.5062,True
1719823618.5592837,2.8567,0.0,-0.067,0.0099,0.002,100.5519,False,0.8991,0.0,0.0647,-0.0074,-0.006,103.345,True
1719823618.5883346,2.8575,0.0,0.0975,-0.0032,0.0004,100.505,False,0.899,0.0,0.014,0.0026,0.0002,103.2912,True
1719823618.6188316,2.8568,0.0,-0.0272,-0.0065,-0.0019,100.505,False,0.8988,0.0,-0.0011,-0.0024,-0.003,103.4525,True
1719823618.6502888,2.8568,0.0,-0.0616,-0.0063,0.0016,100.5987,False,0.8987,0.0,-0.0416,-0.0024,-0.0028,103.56,True
1719823618.6807733,2.8569,0.0,-0.0105,-0.0032,0.0006,100.5987,False,0.899,0.0,0.0466,-0.0,-0.0,103.4525,True
1719823618.7109492,2.8571,0.0,0.0334,0.0031,-0.0054,100.4581,False,0.8987,0.0,-0.0525,-0.0024,-0.0028,103.3988,True
1719823618.7413306,2.8571,0.0,-0.016,-0.0048,-0.002,100.5987,False,0.8994,0.0,0.1287,-0.0075,-0.0058,103.5062,True
1719823618.770543,2.8573,0.0,0.0558,0.0016,0.0019,100.5987,False,0.8991,0.0,0.0282,-0.0024,-0.0028,103.5062,True
1719823618.8001833,2.8568,0.0,-0.073,-0.0017,-0.0013,100.4112,False,0.8989,0.0,0.0146,0.0024,0.0026,103.2375,True
1719823618.8303332,2.8569,0.0,-0.0867,-0.0,0.0,100.6456,False,0.8986,0.0,-0.094,0.005,-0.0035,103.5062,True
1719823618.8607407,2.8572,0.0,0.0474,-0.0048,-0.0008,100.6925,False,0.8989,0.0,-0.0044,0.0024,0.0025,103.3988,True
1719823618.8914962,2.857,0.0,0.0038,-0.008,0.0002,100.4581,False,0.8988,0.0,-0.045,0.0003,-0.0028,103.56,True
1719823618.9212615,2.8569,0.0,-0.0147,-0.0081,-0.003,100.4581,False,0.8986,0.0,-0.0819,0.0027,0.0003,103.2912,True
1719823618.9514046,2.8567,0.0,-0.1414,0.0048,0.0007,100.5519,False,0.8987,0.0,-0.0229,0.0074,-0.0,103.5062,True
1719823618.9814332,2.8572,0.0,0.0075,0.0048,0.0003,100.5987,False,0.899,0.0,0.0586,0.0024,0.0024,103.2375,True
1719823619.0116181,2.8571,0.0,0.022,0.0032,-0.0006,100.5519,False,0.8988,0.0,-0.0012,-0.0024,-0.0027,103.5062,True
1719823619.0418508,2.8573,0.0,0.1158,-0.0048,-0.001,100.4581,False,0.8988,0.0,-0.0441,0.0098,0.0076,103.56,True
1719823619.0720954,2.8568,0.0,-0.0656,-0.013,-0.0038,100.5519,False,0.8989,0.0,-0.0537,-0.0077,-0.0038,103.4525,True
1719823619.1015046,2.8569,0.0,-0.0412,-0.0096,-0.0012,100.5987,False,0.899,0.0,-0.0193,0.005,0.0029,103.2912,True
1719823619.131415,2.8571,0.0,-0.0106,-0.0,0.0,100.5987,False,0.899,0.0,-0.0339,0.0026,0.0003,103.5062,True
1719823619.161151,2.8572,0.0,0.0614,0.0097,0.0036,100.6456,False,0.8993,0.0,0.1391,-0.0077,-0.0035,103.3988,True
1719823619.1915493,2.8568,0.0,-0.0469,-0.0032,0.0006,100.505,False,0.8991,0.0,0.0408,0.0026,0.0002,103.5062,True
1719823619.221381,2.8572,0.0,0.0915,-0.0,-0.0,100.505,False,0.8988,0.0,-0.0613,-0.0077,-0.0036,103.6675,True
1719823619.2514396,2.8568,0.0,-0.0626,-0.0111,-0.0008,100.4581,False,0.8988,0.0,-0.045,-0.0027,-0.0006,103.4525,True
1719823619.2814984,2.8571,0.0,0.0399,0.0016,0.0015,100.5987,False,0.8996,0.0,0.1379,0.0027,-0.0028,103.345,True
1719823619.3116896,2.8571,0.0,0.0136,0.0065,0.0018,100.5519,False,0.8988,0.0,-0.0491,0.005,0.0031,103.3988,True
1719823619.3416166,2.8574,0.0,0.0118,-0.0064,-0.0013,100.5519,False,0.899,0.0,0.0095,-0.005,-0.0034,103.5062,True
1719823619.3713129,2.8571,0.0,0.0159,0.0032,-0.0009,100.505,False,0.8991,0.0,0.0594,0.0077,0.0033,103.3988,True
1719823619.401929,2.8574,0.0,0.0771,-0.0032,-0.0033,100.5519,False,0.8991,0.0,0.0495,-0.0024,-0.0026,103.2912,True
1719823619.431438,2.8568,0.0,-0.0896,0.0015,-0.0022,100.5987,False,0.8987,0.0,-0.0309,-0.0148,-0.0129,103.56,True
1719823619.4613385,2.857,0.0,0.0047,0.0063,-0.0017,100.5519,False,0.8994,0.0,0.1228,0.0024,0.0027,103.4525,True
1719823619.4914415,2.857,0.0,0.0038,0.0033,0.0028,100.5519,False,0.8988,0.0,-0.0494,0.0124,0.0081,103.56,True
1719823619.5218155,2.8572,0.0,0.0304,-0.0032,0.0005,100.5519,False,0.8986,0.0,-0.0637,-0.0,-0.0,103.6137,True
1719823619.55111,2.8565,0.0,-0.1931,0.0065,0.0021,100.5519,False,0.8988,0.0,-0.0305,-0.0124,-0.0,103.4525,True
1719823619.5811055,2.8571,0.0,0.0094,-0.0032,0.0004,100.5987,False,0.8989,0.0,-0.0044,0.0048,0.005,103.2912,True
1719823619.6108773,2.8568,0.0,-0.082,-0.0,0.0,100.5519,False,0.8988,0.0,-0.0678,-0.0047,-0.006,103.3988,True
1719823619.6408985,2.857,0.0,-0.056,-0.0241,-0.0061,100.5987,False,0.899,0.0,0.0155,-0.0048,-0.0061,103.2912,True
1719823619.6708684,2.857,0.0,-0.0003,0.0063,-0.0021,100.505,False,0.8992,0.0,0.0458,-0.0002,0.0021,103.2912,True
1719823619.7009706,2.8576,0.0,0.0968,0.0048,0.0004,100.5987,False,0.8992,0.0,-0.0004,0.0026,0.0003,103.4525,True
1719823619.7309039,2.8572,0.0,0.0123,0.0033,0.0022,100.6456,False,0.8991,0.0,-0.0281,0.0077,0.0019,103.2375,True
1719823619.760669,2.8568,0.0,-0.0439,-0.0034,-0.003,100.5987,False,0.899,0.0,0.0045,-0.0053,-0.0012,103.3988,True
1719823619.790633,2.8569,0.0,-0.0122,0.0015,-0.0023,100.5987,False,0.8993,0.0,0.0256,-0.0127,0.0025,103.4525,True
1719823619.8197834,2.8573,0.0,0.0777,0.0097,-0.0009,100.505,False,0.8989,0.0,-0.0396,-0.0,0.0035,103.4525,True
1719823619.8498554,2.8568,0.0,-0.1072,-0.0063,0.0019,100.5519,False,0.899,0.0,0.0127,-0.0074,-0.0061,103.2375,True
1719823619.8795912,2.8568,0.0,-0.0727,0.0065,0.0026,100.4581,False,0.8989,0.0,0.0209,-0.0003,0.002,103.6675,True
1719823619.909334,2.8572,0.0,0.021,-0.0032,0.0009,100.5987,False,0.8993,0.0,0.0523,0.0103,0.0035,103.5062,True
1719823619.9391806,2.8568,0.0,-0.0417,0.0015,-0.0027,100.6925,False,0.8994,0.0,0.0379,0.0076,0.0033,103.6137,True
1719823619.969259,2.8568,0.0,-0.0388,-0.008,0.0007,100.5987,False,0.8989,0.0,-0.0632,-0.0027,-0.0004,103.56,True
1719823619.9995341,2.8568,0.0,-0.0692,-0.0063,-0.0003,100.5987,False,0.899,0.0,-0.0224,0.0026,0.0002,103.3988,True
1719823620.0294082,2.8568,0.0,-0.0446,-0.0095,0.0019,100.5987,False,0.8991,0.0,0.0002,-0.005,-0.0033,103.5062,True
1719823620.059654,2.8572,0.0,0.0483,-0.008,0.0002,100.5519,False,0.8994,0.0,0.0677,-0.0026,-0.0005,103.5062,True
1719823620.0888078,2.8574,0.0,0.1214,0.0064,0.0018,100.5987,False,0.8988,0.0,-0.0455,-0.0,-0.0,103.4525,True
1719823620.118926,2.8572,0.0,0.0794,0.0,-0.0,100.6456,False,0.8993,0.0,0.0635,-0.0026,-0.0005,103.3988,True
1719823620.1495008,2.8572,0.0,0.07,-0.0032,0.0008,100.505,False,0.8993,0.0,0.0553,0.005,-0.0022,103.3988,True
1719823620.179637,2.857,0.0,-0.0072,0.0,0.0,100.5987,False,0.8991,0.0,-0.0278,0.0053,0.0004,103.5062,True
1719823620.2098725,2.8571,0.0,-0.0003,0.0064,-0.0023,100.505,False,0.899,0.0,-0.0811,-0.0024,-0.0028,103.4525,True
1719823620.2394426,2.8566,0.0,-0.0777,0.0014,-0.0024,100.6925,False,0.8993,0.0,0.0012,0.0052,0.0003,103.3988,True
1719823620.2691898,2.8568,0.0,-0.0017,0.0065,0.001,100.4581,False,0.8991,0.0,-0.0289,-0.0045,-0.0089,103.56,True
1719823620.29949,2.8571,0.0,-0.0014,-0.008,-0.0003,100.505,False,0.8989,0.0,0.0183,0.0024,0.0025,103.345,True
1719823620.3297048,2.8572,0.0,0.0155,0.0032,-0.001,100.505,False,0.8991,0.0,-0.0158,0.0153,0.006,103.5062,True
1719823620.3595173,2.8573,0.0,0.136,0.0048,0.0002,100.5987,False,0.899,0.0,-0.0291,0.0124,0.0082,103.2912,True
1719823620.3903236,2.857,0.0,-0.029,-0.0048,-0.0007,100.505,False,0.8991,0.0,-0.0739,0.0,-0.0046,103.5062,True
1719823620.420487,2.8574,0.0,0.1166,-0.0032,0.0007,100.4581,False,0.8991,0.0,0.0339,-0.0077,-0.0037,103.6675,True
1719823620.451264,2.8567,0.0,-0.1424,-0.0048,-0.001,100.5987,False,0.8987,0.0,-0.1053,0.0003,-0.0024,103.5062,True
1719823620.4808717,2.8568,0.0,-0.0621,0.0145,0.0017,100.5987,False,0.8993,0.0,0.0641,0.0024,0.0025,103.4525,True
1719823620.510251,2.8571,0.0,-0.0015,-0.0033,-0.0026,100.5987,False,0.8994,0.0,0.0911,-0.005,-0.0031,103.2912,True
1719823620.5399292,2.8571,0.0,-0.0122,-0.0,0.0,100.505,False,0.899,0.0,0.0211,0.005,0.003,103.2912,True
1719823620.569534,2.857,0.0,-0.0643,0.0017,0.0012,100.505,False,0.8991,0.0,0.0091,-0.0077,-0.0037,103.1837,True
1719823620.5995417,2.857,0.0,-0.0285,0.0016,0.0014,100.505,False,0.8992,0.0,0.0455,-0.0077,-0.0039,103.345,True
1719823620.629668,2.8568,0.0,-0.0165,-0.0067,-0.0074,100.505,False,0.8989,0.0,-0.0833,0.005,0.0028,103.5062,True
1719823620.6602526,2.8569,0.0,-0.0372,-0.0033,0.0007,100.505,False,0.8991,0.0,0.0386,-0.0048,-0.0058,103.6675,True
1719823620.6897757,2.8569,0.0,-0.0645,0.0113,0.0014,100.5987,False,0.8992,0.0,0.0607,0.0074,0.0004,103.2912,True
1719823620.719882,2.8571,0.0,0.0189,0.0,-0.0,100.505,False,0.8992,0.0,0.0318,-0.0026,-0.0005,103.2375,True
1719823620.7496538,2.8571,0.0,0.0072,0.0081,0.0032,100.5987,False,0.8987,0.0,-0.0386,0.0101,0.0055,103.3988,True
1719823620.7795458,2.8572,0.0,0.1087,-0.0096,-0.002,100.4581,False,0.8993,0.0,0.1402,0.005,0.003,103.3988,True
1719823620.8100996,2.8569,0.0,-0.0677,0.0,0.0,100.5987,False,0.8992,0.0,0.0835,0.0024,0.0026,103.2912,True
1719823620.8394263,2.857,0.0,0.068,-0.0032,0.0008,100.5519,False,0.899,0.0,-0.0194,0.0024,-0.0026,103.3988,True
1719823620.8692322,2.8567,0.0,-0.1008,-0.0017,-0.0016,100.4581,False,0.8988,0.0,-0.051,-0.0101,-0.0065,103.5062,True
1719823620.89921,2.8574,0.0,0.1245,-0.0016,0.0027,100.4112,False,0.8992,0.0,0.0407,0.0123,0.0102,103.5062,True
1719823620.9289458,2.8568,0.0,-0.1023,0.008,-0.001,100.5987,False,0.8989,0.0,-0.0057,-0.0024,-0.0027,103.56,True
1719823620.9597745,2.8568,0.0,-0.0646,0.0017,0.0014,100.5987,False,0.8986,0.0,-0.1142,-0.0074,-0.0057,103.5062,True
1719823620.9896283,2.8572,0.0,0.0427,0.0048,0.0007,100.6456,False,0.8993,0.0,0.0446,0.0077,0.0031,103.5062,True
1719823621.0199986,2.857,0.0,-0.066,0.0032,-0.0009,100.505,False,0.8985,0.0,-0.0909,0.0124,0.008,103.2912,True
1719823621.049866,2.8573,0.0,0.0625,0.0016,-0.0026,100.5519,False,0.8989,0.0,-0.0239,-0.0053,-0.0013,103.345,True
1719823621.0801592,2.857,0.0,-0.0086,0.0032,-0.0047,100.5987,False,0.8989,0.0,0.0023,-0.0074,-0.0061,103.56,True
1719823621.11049,2.8569,0.0,-0.0117,-0.0032,0.0008,100.6456,False,0.8991,0.0,0.0121,-0.0074,-0.0062,103.5062,True
1719823621.139606,2.8569,0.0,-0.0928,-0.0033,-0.0037,100.5519,False,0.899,0.0,0.0039,0.0003,-0.0027,103.56,True
1719823621.1697598,2.8567,0.0,-0.112,-0.0048,-0.0003,100.6456,False,0.8989,0.0,-0.0156,0.005,0.0028,103.2912,True
1719823621.2000825,2.8571,0.0,0.0343,-0.0,0.0,100.5987,False,0.8987,0.0,-0.0852,-0.0101,-0.0067,103.5062,True
1719823621.230018,2.8568,0.0,-0.0391,-0.0046,0.0025,100.5519,False,0.8991,0.0,0.014,0.0074,0.0053,103.4525,True
1719823621.2598135,2.8568,0.0,-0.0162,-0.0017,-0.001,100.5519,False,0.899,0.0,-0.0376,-0.0026,-0.0005,103.5062,True
1719823621.2898264,2.8571,0.0,0.007,0.0,0.0,100.5987,False,0.8988,0.0,-0.1048,-0.0027,-0.0005,103.3988,True
1719823621.319343,2.8573,0.0,0.0273,-0.0129,-0.0037,100.5987,False,0.899,0.0,0.002,-0.0098,-0.0094,103.5062,True
1719823621.349798,2.857,0.0,-0.0266,-0.0,-0.0,100.505,False,0.8993,0.0,0.0633,-0.0024,-0.0028,103.5062,True
1719823621.3796537,2.857,0.0,-0.0172,0.0032,-0.0009,100.5987,False,0.8993,0.0,0.0861,-0.0077,-0.0039,103.6137,True
1719823621.4097917,2.8568,0.0,-0.0577,-0.0032,0.0007,100.4581,False,0.8989,0.0,-0.0427,-0.0024,-0.0026,103.345,True
1719823621.4392865,2.8572,0.0,0.0259,-0.0048,-0.0008,100.5519,False,0.8988,0.0,-0.0329,0.0024,0.0024,103.345,True
1719823621.469424,2.8571,0.0,0.0062,0.0096,0.0004,100.5987,False,0.899,0.0,-0.0191,0.0077,0.003,103.345,True
1719823621.4994252,2.857,0.0,0.0558,0.0047,-0.0036,100.505,False,0.899,0.0,-0.0161,0.0024,0.0023,103.3988,True
1719823621.5293567,2.8565,0.0,-0.1659,-0.0031,0.0008,100.5987,False,0.8987,0.0,-0.1066,0.0077,0.0031,103.4525,True
1719823621.5591066,2.8573,0.0,0.0807,0.008,-0.0005,100.6456,False,0.8986,0.0,-0.1392,-0.0027,-0.0032,103.345,True
1719823621.5888,2.8573,0.0,0.0891,0.0016,-0.0021,100.5987,False,0.899,0.0,0.0082,0.0101,0.003,103.3988,True
1719823621.6195598,2.8569,0.0,-0.0115,-0.0065,-0.0022,100.5519,False,0.8994,0.0,0.0904,-0.0101,0.0057,103.2912,True
1719823621.6488705,2.8574,0.0,0.0633,0.0016,0.0018,100.5519,False,0.8993,0.0,0.0013,-0.0129,-0.0054,103.56,True
1719823621.6789172,2.8572,0.0,0.0249,-0.0032,0.0012,100.5519,False,0.899,0.0,-0.0318,0.0029,0.0032,103.4525,True
1719823621.7083805,2.8574,0.0,0.0807,0.0,-0.0,100.5987,False,0.8991,0.0,-0.0152,0.0103,0.0033,103.345,True
1719823621.7385461,2.8575,0.0,0.1366,0.0032,0.0026,100.5987,False,0.899,0.0,-0.0249,0.0024,0.0026,103.3988,True
1719823621.7684162,2.8567,0.0,-0.1102,-0.0017,0.0016,100.6456,False,0.8991,0.0,0.0005,0.0072,0.0072,103.5062,True
1719823621.7982974,2.8567,0.0,-0.1385,-0.0034,-0.0025,100.5519,False,0.8987,0.0,-0.1061,0.0077,0.0055,103.3988,True
1719823621.8281527,2.8573,0.0,0.1351,0.008,-0.0006,100.5987,False,0.8992,0.0,0.0243,-0.0,-0.0,103.6675,True
1719823621.857867,2.8571,0.0,0.0446,-0.0081,-0.003,100.505,False,0.8992,0.0,0.0338,0.0101,0.006,103.3988,True
1719823621.887809,2.8572,0.0,0.0741,-0.0033,-0.0021,100.6456,False,0.899,0.0,0.0068,-0.005,-0.0032,103.345,True
1719823621.9176981,2.8568,0.0,-0.0799,-0.0143,0.0004,100.5519,False,0.899,0.0,-0.0391,0.0077,0.0034,103.3988,True
1719823621.9483445,2.8568,0.0,-0.0633,-0.0128,-0.0011,100.6456,False,0.8992,0.0,0.0155,0.0,0.0,103.4525,True
1719823621.9779694,2.8569,0.0,0.0127,0.0017,0.0008,100.5987,False,0.8991,0.0,-0.0073,-0.0074,-0.0061,103.345,True
1719823622.00832,2.8568,0.0,-0.0463,-0.0032,0.0006,100.5519,False,0.8991,0.0,-0.0152,-0.0127,-0.0078,103.345,True
1719823622.0384262,2.8571,0.0,0.04,-0.0064,0.0008,100.5987,False,0.8992,0.0,-0.0183,0.0077,0.0034,103.2912,True
1719823622.0683196,2.8572,0.0,0.0643,-0.0081,-0.0026,100.6456,False,0.8992,0.0,0.0332,-0.0029,0.0015,103.345,True
1719823622.0980704,2.8568,0.0,-0.0682,0.0048,0.0001,100.6456,False,0.8991,0.0,0.0825,0.0048,0.005,103.2912,True
1719823622.1283896,2.8575,0.0,0.1362,0.0064,0.0022,100.5987,False,0.8992,0.0,0.0166,-0.0024,0.0033,103.5062,True
1719823622.1582487,2.857,0.0,-0.0386,0.0096,0.0,100.4581,False,0.8987,0.0,-0.1088,-0.0027,-0.0006,103.3988,True
1719823622.188314,2.8568,0.0,-0.0643,0.0032,-0.0008,100.505,False,0.8991,0.0,-0.0207,-0.0026,-0.0007,103.5062,True
1719823622.2184944,2.8568,0.0,-0.0174,0.0017,0.001,100.4581,False,0.8994,0.0,0.0576,-0.0026,-0.0006,103.2912,True
1719823622.248576,2.8572,0.0,0.0485,0.0016,0.0007,100.505,False,0.8989,0.0,-0.0251,0.0106,0.0,103.6675,True
1719823622.2786252,2.8572,0.0,0.0817,0.0032,-0.0008,100.6456,False,0.8991,0.0,0.0264,-0.0024,-0.0027,103.6137,True
1719823622.3090088,2.8569,0.0,-0.0217,0.008,-0.0021,100.6456,False,0.8989,0.0,-0.0938,-0.0071,-0.0085,103.4525,True
1719823622.338695,2.8569,0.0,-0.0298,-0.0048,-0.0003,100.6456,False,0.8992,0.0,-0.0291,-0.0048,-0.0057,103.3988,True
1719823622.3682835,2.8568,0.0,0.0276,0.0111,-0.0027,100.5987,False,0.8989,0.0,-0.0838,0.005,0.0031,103.345,True
1719823622.3983428,2.857,0.0,0.0545,-0.0048,-0.0003,100.6456,False,0.8993,0.0,0.0227,0.005,0.0032,103.3988,True
1719823622.4286654,2.8568,0.0,-0.0634,0.0002,0.0005,100.5987,False,0.8994,0.0,0.0775,0.0024,0.0026,103.3988,True
1719823622.4586823,2.8569,0.0,-0.0128,0.0015,-0.0021,100.5987,False,0.8991,0.0,0.0371,0.005,0.003,103.3988,True
1719823622.4891355,2.8568,0.0,0.017,0.0047,-0.0032,100.6456,False,0.8989,0.0,0.0119,0.0021,0.0041,103.3988,True
1719823622.5187323,2.8567,0.0,-0.0325,-0.0017,-0.001,100.6456,False,0.8991,0.0,0.0054,0.0002,-0.0052,103.5062,True
1719823622.5493476,2.857,0.0,-0.0231,-0.008,-0.0026,100.5519,False,0.8989,0.0,-0.0268,-0.0101,-0.0064,103.3988,True
1719823622.579035,2.8567,0.0,-0.0417,0.0,0.0,100.6456,False,0.899,0.0,0.0229,0.0026,0.0003,103.4525,True
1719823622.6085937,2.857,0.0,0.0515,-0.0096,-0.001,100.5987,False,0.8991,0.0,-0.0151,-0.0003,0.0023,103.3988,True
1719823622.6382387,2.857,0.0,-0.0059,-0.0063,0.0015,100.5987,False,0.8988,0.0,-0.0658,0.0,0.0,103.3988,True
1719823622.667899,2.857,0.0,0.0407,0.0015,-0.0021,100.6456,False,0.8991,0.0,-0.0031,-0.0026,-0.0004,103.5062,True
1719823622.698072,2.8569,0.0,-0.016,0.0,-0.0011,100.6456,False,0.8996,0.0,0.149,0.0151,0.0084,103.345,True
1719823622.7286608,2.8572,0.0,0.0726,-0.0064,-0.0019,100.4581,False,0.8988,0.0,-0.0856,-0.0101,-0.0062,103.4525,True
1719823622.7575824,2.8572,0.0,0.0507,0.0,-0.0,100.5519,False,0.8992,0.0,0.0282,0.0026,0.0002,103.56,True
1719823622.7877243,2.8571,0.0,0.0908,0.0048,-0.0,100.4581,False,0.8991,0.0,0.0669,-0.005,-0.0033,103.5062,True
1719823622.8178818,2.8567,0.0,-0.1368,-0.0063,-0.0004,100.5987,False,0.8995,0.0,0.1455,0.0024,0.0025,103.2912,True
1719823622.8482018,2.8568,0.0,-0.0629,-0.0048,-0.0004,100.5987,False,0.8993,0.0,0.0442,-0.0024,-0.0027,103.5062,True
1719823622.8779404,2.857,0.0,0.0046,-0.008,0.0005,100.505,False,0.8986,0.0,-0.0568,-0.008,-0.0017,103.4525,True
1719823622.908484,2.8571,0.0,0.0426,-0.0016,-0.0015,100.4581,False,0.8991,0.0,0.0705,0.0077,0.0033,103.3988,True
1719823622.9376361,2.857,0.0,0.0095,0.0048,0.0002,100.5987,False,0.8989,0.0,-0.0691,-0.0101,-0.0065,103.7212,True
1719823622.9674792,2.8571,0.0,0.0416,-0.0015,0.0022,100.505,False,0.8989,0.0,-0.0346,-0.0071,-0.0087,103.3988,True
1719823622.9977489,2.8573,0.0,0.1124,-0.0064,0.0018,100.505,False,0.899,0.0,0.0221,0.0024,0.0026,103.3988,True
1719823623.0276947,2.8571,0.0,0.0217,-0.0015,0.0021,100.5519,False,0.899,0.0,-0.0263,0.0024,0.0026,103.3988,True
1719823623.0579693,2.857,0.0,0.0335,-0.0001,-0.0039,100.6456,False,0.8991,0.0,-0.0326,0.0026,0.0031,103.4525,True
