timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719315930.8693259,0.0639,-0.0143,0.0,-0.0,102.5675,False,0.0911,0.0212,0.0,-0.0,101.5831,False
1719315930.9110227,0.0641,0.0003,-0.0192,0.0,102.7081,False,0.0914,0.0113,-0.0174,-0.0,101.63,False
1719315930.940658,0.0636,-0.0132,0.0272,0.0,102.6612,False,0.0912,-0.0307,0.0057,0.0,101.8644,False
1719315930.9716713,0.0636,-0.0047,0.0231,0.0,102.6612,False,0.0909,0.0123,0.033,0.0,101.63,False
1719315931.0022228,0.0638,0.0025,-0.0085,0.0,102.6612,False,0.0912,0.0556,-0.005,-0.0,101.6769,False
1719315931.048597,0.0639,0.0123,-0.0045,0.0,102.5675,False,0.091,-0.01,-0.005,0.0,101.7706,False
1719315931.0796509,0.0638,-0.0113,0.0033,0.0,102.6612,False,0.0912,0.02,-0.0028,0.0,101.5831,False
1719315931.1094384,0.0638,-0.0091,0.0015,0.0,102.5675,False,0.0911,-0.009,0.0079,0.0,101.6769,False
1719315931.1404827,0.0639,0.0109,-0.0018,0.0,102.6612,False,0.0911,0.0041,0.0008,0.0,101.6769,False
1719315931.1715448,0.0638,-0.0035,0.0029,0.0,102.6612,False,0.0911,0.0121,0.01,0.0,101.7237,False
1719315931.2033145,0.0639,-0.0033,-0.0033,0.0,102.7081,False,0.0911,0.0129,-0.0021,-0.0,101.63,False
1719315931.23427,0.0638,-0.0189,-0.0129,0.0,102.6144,False,0.091,-0.0139,0.0079,0.0,101.7237,False
1719315931.2639847,0.0638,0.0003,-0.0018,0.0,102.6612,False,0.0911,0.0035,0.0021,-0.0,101.7237,False
1719315931.2950704,0.0639,0.0077,0.0063,0.0,102.7081,False,0.0911,0.0057,0.0071,0.0,101.7706,False
1719315931.325684,0.0638,-0.0056,-0.0033,0.0,102.6612,False,0.0911,0.0094,-0.0029,0.0,101.5831,False
1719315931.3559935,0.0638,0.0032,-0.0114,0.0,102.755,False,0.0911,-0.0052,0.0007,0.0,101.5831,False
1719315931.3865702,0.0638,-0.0081,0.0029,0.0,102.6144,False,0.0911,-0.0055,0.005,0.0,101.7237,False
1719315931.417269,0.0639,0.0124,-0.0015,0.0,102.7081,False,0.0912,0.0134,-0.0036,0.0,101.7237,False
1719315931.4478517,0.0638,0.0009,0.0015,0.0,102.6144,False,0.0911,-0.0052,0.0029,0.0,101.5831,False
1719315931.4790287,0.0638,-0.0197,0.011,0.0,102.6144,False,0.0911,0.0067,0.01,0.0,101.5362,False
1719315931.5107222,0.0639,0.0124,0.0096,0.0,102.6144,False,0.0911,-0.0054,0.0021,0.0,101.8175,False
1719315931.540469,0.0638,-0.007,-0.0,-0.0,102.6612,False,0.0911,-0.0037,-0.0021,-0.0,101.5831,False
1719315931.5699406,0.0638,-0.0162,-0.0048,-0.0,102.6612,False,0.0911,0.0025,0.01,0.0,101.7237,False
1719315931.5999131,0.0639,0.0109,-0.0018,0.0,102.7081,False,0.0911,0.0003,0.01,0.0,101.7237,False
1719315931.6294801,0.0638,-0.0061,-0.0191,-0.0,102.7081,False,0.0912,0.0119,-0.0021,-0.0,101.7237,False
1719315931.6604755,0.0638,-0.0027,0.0,0.0,102.6144,False,0.0911,-0.0043,0.0021,0.0,101.5831,False
1719315931.691081,0.0638,-0.0139,0.0085,0.0,102.7081,False,0.0911,-0.0003,-0.005,-0.0,101.63,False
1719315931.7216911,0.0639,0.0076,-0.0018,0.0,102.6612,False,0.0911,0.0095,0.0,0.0,101.6769,False
1719315931.7526941,0.0638,-0.0152,0.0081,0.0,102.6612,False,0.0911,-0.0059,-0.0008,0.0,101.63,False
1719315931.782276,0.0638,-0.0044,-0.0081,0.0,102.6612,False,0.0911,-0.0022,-0.0071,-0.0,101.8175,False
1719315931.8123538,0.0639,0.0182,0.0033,0.0,102.7081,False,0.0912,-0.0016,-0.01,-0.0,101.7706,False
1719315931.8420837,0.0638,-0.0064,-0.0004,0.0,102.6144,False,0.091,-0.0123,0.0059,0.0,101.6769,False
1719315931.873109,0.0638,0.0001,-0.0129,0.0,102.6612,False,0.0911,0.0155,-0.0129,0.0,101.7706,False
1719315931.9045997,0.0639,0.015,0.0,0.0,102.755,False,0.0911,0.0035,-0.0129,0.0,101.6769,False
1719315931.9346662,0.0638,0.004,0.0129,0.0,102.6144,False,0.0911,-0.0076,-0.0079,-0.0,101.5831,False
1719315931.9645498,0.0638,-0.0034,-0.0081,-0.0,102.6144,False,0.0911,0.0017,0.005,0.0,101.5831,False
1719315931.9965277,0.0639,0.0102,0.0033,0.0,102.5675,False,0.0911,0.0027,0.0108,0.0,101.6769,False
1719315932.0271788,0.0638,-0.0032,-0.0018,-0.0,102.7081,False,0.0911,-0.0069,-0.0092,-0.0,101.5831,False
1719315932.0571694,0.0639,0.0111,-0.0018,-0.0,102.6144,False,0.0911,-0.0063,0.01,0.0,101.8175,False
1719315932.0881608,0.0638,-0.0024,-0.0063,-0.0,102.6144,False,0.0911,-0.006,-0.0079,0.0,101.7237,False
