timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719242565.1905968,-0.0835,0.0149,0.0,-0.0,102.1456,False,-0.1502,0.0017,0.0,-0.0,102.5206,False
1719242565.2224472,-0.084,0.003,0.0235,0.0,102.0987,False,-0.1504,0.0148,0.0173,0.0,102.6144,False
1719242565.2522185,-0.084,0.0067,0.0212,0.0,102.1456,False,-0.1504,-0.0049,0.0127,0.0,102.5675,False
1719242565.2816873,-0.0835,-0.0348,-0.0198,0.0,102.2394,False,-0.1499,0.0767,-0.009,0.0,102.6612,False
1719242565.3134744,-0.0834,-0.0149,-0.0046,0.0,102.1925,False,-0.1499,-0.0045,-0.0217,-0.0,102.6144,False
1719242565.3585694,-0.0836,0.0202,-0.0084,-0.0,102.1456,False,-0.1502,-0.0165,-0.0041,-0.0,102.6144,False
1719242565.3911836,-0.0837,-0.0031,-0.0055,0.0,102.0987,False,-0.1502,-0.0213,-0.0008,0.0,102.6144,False
1719242565.4204388,-0.0837,-0.0165,-0.0064,0.0,102.1456,False,-0.1502,-0.0185,-0.0083,-0.0,102.4737,False
1719242565.4518244,-0.0836,0.0154,0.0009,0.0,102.1925,False,-0.1501,-0.0016,0.0049,0.0,102.5206,False
1719242565.4819415,-0.0837,-0.0072,-0.0055,0.0,102.1456,False,-0.1501,0.0074,-0.0049,0.0,102.6144,False
1719242565.5134673,-0.0836,0.017,-0.0037,-0.0,102.1925,False,-0.1501,-0.0019,-0.0045,0.0,102.6144,False
1719242565.5441315,-0.0836,0.007,0.011,0.0,102.0987,False,-0.1501,0.0105,0.0129,0.0,102.5675,False
1719242565.5758336,-0.0836,0.0079,0.0046,0.0,102.1925,False,-0.1501,0.001,0.0087,0.0,102.6144,False
1719242565.6061969,-0.0837,-0.0121,-0.0019,-0.0,102.0987,False,-0.1501,0.0078,-0.0049,0.0,102.5675,False
1719242565.6362615,-0.0837,-0.0055,-0.0009,0.0,102.1925,False,-0.1501,0.0015,-0.0091,0.0,102.5675,False
1719242565.6683106,-0.0837,-0.0007,0.0009,0.0,102.1456,False,-0.1501,0.0065,-0.0045,0.0,102.6612,False
1719242565.6983275,-0.0836,0.0124,-0.0046,0.0,102.1456,False,-0.1502,-0.0188,-0.005,0.0,102.6612,False
1719242565.7291956,-0.0837,-0.0054,0.0056,0.0,102.1456,False,-0.1502,-0.025,0.0132,0.0,102.6612,False
1719242565.7588277,-0.0836,0.0121,0.0046,-0.0,102.1456,False,-0.1501,-0.0058,0.0,0.0,102.7081,False
1719242565.7886238,-0.0837,0.0092,0.0046,0.0,102.1456,False,-0.1501,-0.0063,-0.0087,-0.0,102.755,False
1719242565.820814,-0.0836,0.0114,0.0037,0.0,102.1456,False,-0.1501,-0.0101,0.0087,0.0,102.755,False
