timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719245521.3116503,0.2419,0.0047,0.0,0.0,102.38,False,-0.3165,-0.0233,0.0,0.0,102.8956,False
1719245521.3518987,0.2422,0.025,-0.0165,-0.0,102.2862,False,-0.3166,-0.0062,0.0303,0.0,102.9425,False
1719245521.3832867,0.2421,-0.0051,-0.0212,-0.0,102.3331,False,-0.3166,0.002,0.0092,0.0,102.8487,False
1719245521.4133363,0.2421,0.0111,-0.0271,0.0,102.3331,False,-0.3166,-0.0034,0.0222,0.0,102.8956,False
1719245521.4449358,0.2415,-0.0194,0.0225,0.0,102.4269,False,-0.3158,0.0213,-0.0219,-0.0,102.8956,False
1719245521.4764166,0.2415,-0.0059,0.0192,0.0,102.38,False,-0.3159,-0.0124,-0.022,-0.0,102.755,False
1719245521.5063312,0.2415,0.0014,0.0242,0.0,102.38,False,-0.3159,0.0034,-0.0299,0.0,102.8956,False
1719245521.537397,0.2418,-0.007,0.0129,0.0,102.3331,False,-0.3161,-0.0332,-0.0,0.0,102.8487,False
1719245521.5677083,0.2418,0.0137,-0.0042,0.0,102.2862,False,-0.3162,0.0207,0.0043,0.0,102.8487,False
1719245521.5992367,0.2418,-0.0029,-0.002,-0.0,102.3331,False,-0.3162,0.0091,-0.0043,-0.0,102.9425,False
1719245521.6307845,0.2418,0.0194,0.0109,0.0,102.38,False,-0.3163,-0.0063,-0.0044,0.0,102.9425,False
1719245521.6620557,0.2418,-0.0006,0.0061,0.0,102.3331,False,-0.3163,-0.0119,0.0045,0.0,102.8956,False
1719245521.6930099,0.2418,0.0003,-0.0,0.0,102.2862,False,-0.3163,-0.0075,0.0001,0.0,102.8956,False
1719245521.7245538,0.2418,-0.0048,0.0081,-0.0,102.3331,False,-0.3162,-0.0028,0.0,0.0,102.755,False
1719245521.7560802,0.2418,0.0134,0.0021,0.0,102.4269,False,-0.3162,0.0089,-0.0043,-0.0,102.8956,False
1719245521.7868931,0.2418,0.0087,-0.0034,0.0,102.4737,False,-0.3163,-0.0091,0.0,0.0,102.7081,False
1719245521.8169768,0.2418,-0.0033,-0.0034,-0.0,102.3331,False,-0.3163,-0.001,0.0003,0.0,102.9425,False
1719245521.84859,0.2418,0.0082,0.0027,0.0,102.38,False,-0.3163,0.0065,-0.0044,0.0,102.8019,False
1719245521.8780956,0.2418,0.0077,0.0034,0.0,102.2862,False,-0.3161,0.0369,0.0087,0.0,102.9894,False
1719245521.9107182,0.2417,-0.0207,0.0048,0.0,102.3331,False,-0.3163,-0.0069,-0.0002,-0.0,102.7081,False
1719245521.9414027,0.2418,0.0022,-0.0034,-0.0,102.38,False,-0.3162,0.0109,-0.0087,-0.0,102.8956,False
1719245521.9720242,0.2418,-0.0012,0.0054,0.0,102.38,False,-0.3162,0.0022,0.0131,0.0,102.8956,False
1719245522.0030043,0.2418,0.005,-0.0,-0.0,102.3331,False,-0.3163,-0.0119,-0.0044,0.0,102.8487,False
1719245522.0328617,0.2418,-0.0046,-0.0014,0.0,102.4269,False,-0.3162,0.0058,0.0,0.0,102.8487,False
1719245522.0617545,0.2418,-0.005,0.002,0.0,102.2862,False,-0.3162,0.0083,-0.0043,-0.0,102.8956,False
1719245522.0942068,0.2418,-0.0037,0.0048,0.0,102.3331,False,-0.3163,-0.002,-0.0045,0.0,102.8487,False
1719245522.1246977,0.2418,-0.0043,-0.0014,0.0,102.3331,False,-0.3162,0.0025,-0.0044,0.0,102.755,False
1719245522.1541362,0.2418,0.0088,-0.0068,-0.0,102.38,False,-0.3162,0.0161,-0.0087,-0.0,102.8956,False
1719245522.1849084,0.2418,-0.0063,0.0041,0.0,102.3331,False,-0.3162,-0.0003,0.0044,0.0,102.755,False
1719245522.2158132,0.2418,-0.0093,0.0082,0.0,102.38,False,-0.3162,0.011,0.0043,0.0,102.8956,False
1719245522.2474215,0.2417,-0.0154,-0.0101,-0.0,102.3331,False,-0.3162,0.0066,0.0,0.0,102.8956,False
1719245522.2783031,0.2418,-0.0032,0.0163,0.0,102.38,False,-0.3162,0.0088,0.0044,0.0,103.0362,False
1719245522.309958,0.2418,0.008,-0.0095,0.0,102.4269,False,-0.3162,-0.0116,0.0,0.0,102.8019,False
1719245522.3417866,0.2418,0.0084,-0.0163,-0.0,102.38,False,-0.3162,0.0153,-0.0087,-0.0,102.8487,False
1719245522.3708785,0.2418,0.0104,-0.0027,0.0,102.3331,False,-0.3163,-0.0005,0.0001,0.0,102.8487,False
1719245522.4001296,0.2417,-0.0079,0.0061,0.0,102.3331,False,-0.3163,-0.0087,-0.009,0.0,102.8019,False
1719245522.4300141,0.2417,-0.0088,0.0062,0.0,102.4269,False,-0.3162,-0.0052,-0.0087,-0.0,102.8956,False
1719245522.4610348,0.2418,0.0026,-0.0034,-0.0,102.38,False,-0.3163,-0.001,0.0044,0.0,102.9425,False
1719245522.4899123,0.2418,0.0055,-0.0,0.0,102.4269,False,-0.3163,-0.0031,-0.0044,0.0,102.755,False
1719245522.5205445,0.2418,-0.0088,0.0068,0.0,102.3331,False,-0.3163,0.0021,0.0044,0.0,102.8956,False
