timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719246711.749512,0.1671,0.0043,0.0,0.0,102.1456,False,-0.4092,0.0042,0.0,0.0,102.3331,False
1719246711.782815,0.1674,0.0032,-0.0225,0.0,102.0987,False,-0.4093,0.0214,0.013,0.0,102.5206,False
1719246711.8128488,0.1673,-0.0259,-0.0209,-0.0,102.1456,False,-0.4095,-0.0014,0.0218,0.0,102.1456,False
1719246711.8435318,0.1671,-0.051,0.0142,0.0,102.0987,False,-0.4095,0.001,0.0143,0.0,102.4269,False
1719246711.8745468,0.1667,0.002,0.0164,0.0,102.1456,False,-0.4094,0.008,0.0142,0.0,102.3331,False
1719246711.9056542,0.1667,-0.0077,0.0177,0.0,102.1456,False,-0.4088,0.0274,-0.0247,-0.0,102.3331,False
1719246711.9368794,0.167,0.0106,0.0014,0.0,102.0987,False,-0.4089,0.0003,-0.0335,0.0,102.1925,False
1719246711.9660232,0.167,0.0035,-0.0096,-0.0,102.1456,False,-0.4089,0.0029,-0.0301,-0.0,102.4269,False
1719246711.9973993,0.1671,0.0208,-0.0033,0.0,102.0519,False,-0.4089,0.0011,0.0,0.0,102.2394,False
1719246712.0283747,0.167,-0.007,-0.0034,-0.0,102.1456,False,-0.4091,0.0101,-0.0021,-0.0,102.2394,False
1719246712.0583713,0.167,-0.001,0.0,0.0,102.1456,False,-0.4091,0.01,-0.0064,-0.0,102.2862,False
1719246712.0899682,0.1669,-0.0201,0.0061,-0.0,102.1925,False,-0.4091,0.0045,0.0121,0.0,102.2394,False
1719246712.1199248,0.167,0.0047,-0.0062,-0.0,102.0987,False,-0.4091,-0.0012,0.0,0.0,102.4269,False
1719246712.1508536,0.167,0.0067,0.0014,0.0,102.0987,False,-0.4091,0.0102,-0.0079,0.0,102.2862,False
1719246712.1812255,0.167,-0.0102,0.0101,0.0,102.1456,False,-0.409,0.0092,0.005,0.0,102.3331,False
1719246712.212506,0.167,0.009,-0.0052,-0.0,102.1456,False,-0.4091,-0.0059,-0.0071,0.0,102.3331,False
1719246712.2436128,0.167,0.0026,-0.0048,-0.0,102.1925,False,-0.4091,0.0075,-0.0079,0.0,102.3331,False
1719246712.274885,0.167,-0.0052,0.0048,0.0,102.1456,False,-0.4091,0.0063,-0.0021,-0.0,102.38,False
1719246712.3048263,0.167,-0.0009,-0.0,0.0,102.0519,False,-0.4091,0.0063,0.005,0.0,102.2862,False
1719246712.33598,0.167,-0.0053,0.0014,0.0,102.0987,False,-0.409,0.0165,0.0021,0.0,102.3331,False
1719246712.3674102,0.1671,0.0245,0.003,0.0,102.0987,False,-0.409,0.0217,0.0072,0.0,102.2394,False
1719246712.396622,0.167,0.0025,0.0029,0.0,102.0987,False,-0.4091,0.0056,-0.0029,0.0,102.38,False
1719246712.427387,0.167,-0.0035,-0.01,0.0,102.1925,False,-0.4091,-0.0062,-0.01,-0.0,102.2394,False
1719246712.4575863,0.1671,0.0125,-0.0063,0.0,102.0987,False,-0.4091,-0.0086,0.0021,0.0,102.3331,False
1719246712.4873505,0.167,-0.0095,0.0124,0.0,102.1456,False,-0.4091,0.0128,-0.0042,-0.0,102.2862,False
1719246712.5186582,0.167,-0.0034,-0.0005,0.0,102.0519,False,-0.4091,0.0072,0.0058,0.0,102.3331,False
1719246712.5490258,0.1671,0.0075,-0.0015,-0.0,102.1456,False,-0.4091,-0.0087,-0.0021,-0.0,102.1925,False
1719246712.5797198,0.167,0.0054,0.0062,0.0,102.0987,False,-0.4091,0.002,-0.0058,0.0,102.2862,False
1719246712.6103816,0.167,0.0086,-0.0033,0.0,102.1456,False,-0.4091,0.0118,-0.0021,-0.0,102.38,False
1719246712.6400838,0.167,0.0029,-0.0096,-0.0,102.1456,False,-0.4091,0.0087,0.0,0.0,102.3331,False
1719246712.671161,0.167,-0.0019,0.0048,0.0,102.1456,False,-0.409,0.0187,-0.0029,0.0,102.3331,False
1719246712.702073,0.167,0.0019,-0.0014,-0.0,102.0519,False,-0.409,0.0202,-0.0079,0.0,102.38,False
1719246712.7323022,0.1671,0.0175,-0.0048,-0.0,102.0987,False,-0.409,0.024,-0.0007,-0.0,102.38,False
1719246712.7609184,0.167,-0.0087,0.0029,0.0,102.0519,False,-0.4091,-0.0159,0.02,0.0,102.1925,False
