timestamp,position 1,command_position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,command_position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719824623.824468,-0.0008,0.0,0.0683,0.0,0.0,99.38,False,-0.0001,0.0,0.0419,0.0,0.0,103.4525,False
1719824623.8649342,-0.0008,0.0,0.0703,0.0083,-0.0006,99.38,False,-0.0001,0.0,0.0507,-0.0052,-0.0009,103.5062,True
1719824623.894919,-0.001,0.0,-0.0103,0.0058,-0.0017,99.38,False,-0.0006,0.0,-0.0869,-0.0053,-0.0009,103.345,True
1719824623.9242406,-0.0009,0.0,0.0297,0.0058,-0.0015,99.38,False,-0.0002,0.0,-0.0395,-0.0127,0.0008,103.2912,True
1719824623.954024,-0.0007,0.0,0.0099,-0.0069,0.0012,99.4269,False,-0.0004,0.0,-0.1088,-0.005,-0.0008,103.2375,True
1719824623.9838135,-0.0008,0.0,-0.0078,0.0025,0.0012,99.4269,False,-0.0001,0.0,0.0574,-0.0052,0.0,103.345,True
1719824624.0140936,-0.0012,0.0,-0.0475,0.0047,-0.0004,99.38,False,0.0002,0.0,0.0528,0.0001,-0.001,103.2912,True
1719824624.0440798,-0.0006,0.0,0.0839,0.0118,0.0001,99.38,False,0.0,0.0,0.0136,-0.005,-0.0003,103.345,True
1719824624.0736797,-0.0009,0.0,0.0178,0.0025,0.0013,99.38,False,0.0003,0.0,0.0966,0.0,-0.0009,103.345,True
1719824624.1037562,-0.0014,0.0,-0.1612,-0.0083,-0.0007,99.38,False,-0.0002,0.0,-0.0438,-0.0125,-0.0032,103.2375,True
1719824624.133665,-0.0011,0.0,0.0096,-0.0036,-0.0008,99.4269,False,0.0,0.0,-0.0397,0.0024,0.0007,103.4525,True
1719824624.163051,-0.0011,0.0,0.0082,-0.0025,-0.002,99.38,False,-0.0002,0.0,-0.0405,-0.0103,-0.0019,103.56,True
1719824624.1929767,-0.0008,0.0,0.0101,0.0047,-0.0003,99.38,False,0.0003,0.0,0.1025,-0.005,-0.001,103.2375,True
1719824624.2231903,-0.001,0.0,-0.0276,-0.0094,0.0002,99.38,False,-0.0003,0.0,-0.0495,0.0026,0.0002,103.2375,True
1719824624.2534678,-0.001,0.0,-0.0174,-0.0083,-0.0009,99.5206,False,0.0004,0.0,0.0794,0.0077,-0.0004,103.3988,True
1719824624.2835476,-0.001,0.0,-0.055,-0.0025,-0.002,99.38,False,-0.0002,0.0,-0.1072,-0.0048,-0.002,103.5062,True
1719824624.3135571,-0.0005,0.0,0.07,0.0083,0.0004,99.38,False,-0.0004,0.0,-0.1412,-0.0,-0.0,103.4525,True
1719824624.3438478,-0.0012,0.0,-0.0232,-0.0047,0.0001,99.38,False,-0.0001,0.0,0.01,0.0023,0.0006,103.3988,True
1719824624.373328,-0.001,0.0,-0.0406,0.0094,-0.0012,99.4737,False,0.0001,0.0,0.0618,0.0024,0.0008,103.2375,True
1719824624.4034035,-0.0012,0.0,-0.0946,0.0072,0.0014,99.38,False,0.0001,0.0,-0.0003,0.0049,0.0014,103.5062,True
1719824624.4331508,-0.001,0.0,0.0881,-0.0058,0.0012,99.38,False,0.0001,0.0,-0.0057,0.0101,0.0014,103.2375,True
1719824624.463744,-0.0013,0.0,-0.0738,0.0052,0.0026,99.4737,False,-0.0001,0.0,-0.0005,-0.0123,-0.0043,103.345,True
1719824624.493186,-0.0009,0.0,0.0236,0.0047,-0.0005,99.2862,False,-0.0001,0.0,-0.0176,-0.0002,0.0004,103.3988,True
1719824624.5230055,-0.0007,0.0,0.0626,-0.0047,0.0002,99.38,False,0.0,0.0,-0.0227,0.0024,0.0007,103.2375,True
1719824624.5534756,-0.0011,0.0,-0.0173,-0.0083,-0.0009,99.38,False,0.0,0.0,-0.0046,-0.0,0.0,103.345,True
1719824624.582866,-0.001,0.0,-0.0011,-0.0,-0.0004,99.38,False,0.0,0.0,-0.0318,-0.0076,-0.0015,103.4525,True
1719824624.6133237,-0.001,0.0,0.0087,0.0047,-0.0005,99.4269,False,0.0003,0.0,0.1014,-0.0001,0.0003,103.4525,True
1719824624.6426983,-0.0007,0.0,0.1119,0.0165,-0.0002,99.38,False,-0.0001,0.0,-0.0394,-0.0101,-0.0024,103.5062,True
1719824624.6730785,-0.0011,0.0,-0.0307,0.0047,-0.0002,99.4737,False,-0.0001,0.0,-0.0983,0.0,-0.0,103.4525,True
1719824624.7026112,-0.0006,0.0,0.0677,-0.0025,-0.002,99.38,False,0.0001,0.0,-0.0122,-0.0073,-0.003,103.2375,True
1719824624.7330036,-0.0015,0.0,-0.1139,0.001,-0.0012,99.4269,False,0.0001,0.0,0.0044,0.0073,0.001,103.5062,True
1719824624.762691,-0.001,0.0,0.0622,0.0036,0.0007,99.38,False,-0.0003,0.0,-0.0664,-0.005,-0.0009,103.4525,True
1719824624.7931318,-0.0011,0.0,-0.0354,0.0036,0.0005,99.38,False,-0.0004,0.0,-0.0874,0.0098,0.0015,103.56,True
1719824624.823547,-0.0008,0.0,-0.0012,0.0025,0.0016,99.38,False,-0.0001,0.0,-0.0635,0.0075,0.0015,103.2912,True
1719824624.8533266,-0.001,0.0,-0.0215,0.0047,-0.0003,99.38,False,0.0001,0.0,-0.0047,0.0026,0.0003,103.5062,True
1719824624.8827875,-0.0012,0.0,-0.068,0.0062,0.0003,99.4269,False,0.0001,0.0,-0.0093,-0.0075,-0.0021,103.4525,True
1719824624.9132557,-0.001,0.0,-0.0368,-0.0011,0.0013,99.38,False,0.0,0.0,0.0119,-0.0026,-0.0003,103.4525,True
1719824624.9425414,-0.0009,0.0,0.0162,-0.0036,-0.001,99.38,False,0.0002,0.0,-0.0226,0.0052,0.0003,103.5062,True
1719824624.9722865,-0.0007,0.0,0.0284,0.0083,0.0018,99.4269,False,0.0,0.0,-0.0278,-0.0049,-0.0022,103.6675,True
1719824625.0022879,-0.0008,0.0,0.0247,-0.0047,0.0,99.4737,False,-0.0001,0.0,-0.0192,-0.0125,-0.0038,103.2375,True
1719824625.0325236,-0.0008,0.0,0.0144,0.0094,-0.0007,99.38,False,0.0001,0.0,-0.037,-0.0075,-0.0021,103.345,True
1719824625.0620039,-0.0009,0.0,-0.0186,-0.0036,-0.001,99.4269,False,0.0002,0.0,0.0533,0.0023,-0.0002,103.2912,True
1719824625.0919476,-0.0008,0.0,0.0574,0.0036,0.001,99.38,False,-0.0001,0.0,-0.0324,-0.0101,-0.0027,103.345,True
1719824625.12182,-0.001,0.0,-0.0252,0.0011,-0.0012,99.38,False,-0.0004,0.0,-0.0983,-0.0074,-0.0022,103.345,True
1719824625.151558,-0.0005,0.0,0.0509,-0.0105,0.0008,99.38,False,-0.0001,0.0,-0.0267,-0.0002,0.0001,103.5062,True
1719824625.1818209,-0.0011,0.0,-0.0793,-0.0083,-0.0011,99.4737,False,-0.0001,0.0,-0.0407,0.005,0.001,103.345,True
1719824625.212159,-0.0011,0.0,-0.0446,-0.0011,0.0013,99.38,False,0.0001,0.0,-0.0232,0.0075,0.0016,103.2375,True
1719824625.2415845,-0.0006,0.0,0.1368,0.0036,0.0008,99.4269,False,0.0004,0.0,0.0797,0.0101,0.002,103.3988,True
1719824625.2714946,-0.001,0.0,-0.0249,-0.0036,-0.001,99.38,False,0.0003,0.0,0.0261,0.0001,-0.0006,103.4525,True
1719824625.3024046,-0.0009,0.0,0.0398,-0.0083,-0.001,99.4737,False,0.0,0.0,-0.0319,0.0026,0.0004,103.13,True
1719824625.332464,-0.0008,0.0,0.0342,-0.0047,0.0001,99.38,False,0.0001,0.0,-0.0167,0.0027,-0.0,103.345,True
1719824625.3619778,-0.0011,0.0,-0.0179,0.0036,0.0008,99.4737,False,0.0,0.0,-0.0466,0.0002,-0.0002,103.345,True
1719824625.3921006,-0.001,0.0,0.0226,-0.0119,-0.0021,99.38,False,-0.0001,0.0,-0.0048,-0.005,-0.001,103.5062,True
1719824625.4216452,-0.0012,0.0,-0.1335,0.0,0.0,99.5206,False,-0.0002,0.0,-0.0437,-0.0,-0.0,103.345,True
1719824625.4512582,-0.0009,0.0,-0.0231,0.0,-0.0,99.38,False,0.0003,0.0,0.0525,-0.0026,-0.0002,103.4525,True
1719824625.4812777,-0.0004,0.0,0.1162,0.0047,0.0,99.38,False,0.0003,0.0,0.0477,-0.0027,-0.0009,103.4525,True
1719824625.511852,-0.0011,0.0,-0.1048,-0.0068,0.0016,99.38,False,0.0001,0.0,0.0287,-0.005,-0.0011,103.4525,True
1719824625.5413754,-0.0007,0.0,0.0387,-0.0094,-0.0002,99.2394,False,0.0002,0.0,0.0245,-0.0075,-0.0021,103.345,True
1719824625.5719934,-0.0006,0.0,0.0574,-0.0036,-0.0009,99.4269,False,-0.0001,0.0,-0.0477,-0.0099,-0.0039,103.345,True
1719824625.6013684,-0.0011,0.0,-0.0599,-0.014,-0.0007,99.2862,False,0.0003,0.0,0.0304,0.0001,-0.0009,103.3988,True
1719824625.631265,-0.001,0.0,-0.0095,-0.0047,0.0002,99.4269,False,0.0003,0.0,0.057,0.0049,0.0013,103.5062,True
1719824625.661283,-0.0012,0.0,-0.0872,-0.0057,0.001,99.4737,False,0.0002,0.0,-0.0006,-0.0099,-0.0033,103.345,True
1719824625.6912236,-0.0011,0.0,-0.0454,-0.0025,-0.0025,99.38,False,0.0001,0.0,-0.0088,-0.005,-0.0011,103.3988,True
1719824625.7208996,-0.0011,0.0,-0.0431,-0.0036,-0.0009,99.5206,False,0.0001,0.0,-0.0112,-0.0,-0.0,103.1837,True
1719824625.750909,-0.0013,0.0,-0.074,-0.0083,-0.001,99.4269,False,0.0001,0.0,0.0378,0.0101,0.0016,103.345,True
1719824625.780122,-0.0008,0.0,0.0453,0.0061,-0.0037,99.38,False,0.0,0.0,-0.0381,-0.0024,-0.0007,103.3988,True
1719824625.8104146,-0.0012,0.0,-0.0742,-0.0068,0.0023,99.38,False,0.0003,0.0,0.0053,0.0101,0.0019,103.3988,True
1719824625.8401022,-0.001,0.0,0.0225,0.0047,-0.0004,99.4269,False,-0.0002,0.0,-0.069,-0.0048,-0.0018,103.3988,True
1719824625.8696434,-0.0011,0.0,0.0182,0.0021,-0.0028,99.38,False,0.0001,0.0,0.0035,0.0026,0.0003,103.2912,True
1719824625.8995461,-0.0007,0.0,0.0712,-0.0047,0.0002,99.5206,False,0.0002,0.0,0.0343,-0.0001,0.0003,103.345,True
1719824625.9288538,-0.0011,0.0,-0.066,0.0068,-0.0034,99.38,False,0.0001,0.0,-0.0048,0.0026,-0.002,103.6137,True
1719824625.959354,-0.0014,0.0,-0.1563,0.0026,0.0012,99.38,False,-0.0004,0.0,-0.1191,-0.0026,0.0005,103.345,True
1719824625.9895792,-0.0016,0.0,-0.1772,-0.0083,-0.0007,99.4737,False,-0.0001,0.0,-0.0446,-0.0024,-0.001,103.4525,True
1719824626.019529,-0.0013,0.0,-0.108,-0.0093,-0.0009,99.38,False,0.0003,0.0,0.0137,-0.02,-0.0072,103.345,True
1719824626.0498853,-0.0007,0.0,0.0615,0.0083,0.0004,99.38,False,0.0003,0.0,0.0717,-0.0076,-0.0018,103.4525,True
1719824626.0794232,-0.001,0.0,-0.0386,0.0025,0.0016,99.38,False,0.0001,0.0,-0.0323,-0.0052,-0.001,103.2912,True
1719824626.1091654,-0.0008,0.0,0.0547,-0.0011,0.0011,99.4269,False,0.0002,0.0,0.0127,-0.0026,-0.0004,103.345,True
1719824626.1400974,-0.0012,0.0,-0.0887,0.0057,-0.0017,99.38,False,0.0,0.0,-0.0573,-0.0075,-0.001,103.2912,True
1719824626.1694107,-0.0011,0.0,-0.0243,-0.0057,0.0011,99.4737,False,0.0,0.0,-0.0155,-0.0,-0.0,103.3988,True
1719824626.1997766,-0.0009,0.0,0.0508,-0.0022,0.002,99.38,False,0.0,0.0,-0.0347,0.0024,0.0007,103.6137,True
1719824626.2141752,-0.001,0.0,0.0185,0.0072,0.0014,99.38,False,-0.0001,0.0,-0.0682,-0.0,-0.0,103.2912,True
1719824626.2441993,-0.0007,0.0,0.1186,-0.0036,0.0007,99.38,False,-0.0001,0.0,-0.0109,0.0026,0.0,103.3988,True
1719824626.274081,-0.0007,0.0,0.0988,0.0022,-0.0026,99.4737,False,0.0002,0.0,0.0434,0.0001,-0.0011,103.2912,True
1719824626.3038816,-0.0009,0.0,0.0687,-0.0047,0.0003,99.4269,False,-0.0001,0.0,-0.0303,-0.0102,-0.002,103.5062,True
1719824626.333552,-0.0008,0.0,0.0477,0.0166,0.0004,99.38,False,0.0,0.0,0.0223,0.0076,0.0009,103.2375,True
1719824626.3642313,-0.0012,0.0,-0.0577,0.0,-0.0,99.38,False,-0.0001,0.0,-0.0263,-0.0127,-0.0027,103.4525,True
1719824626.393684,-0.0012,0.0,-0.1288,-0.0057,0.0014,99.4269,False,0.0005,0.0,0.1016,0.0024,0.0002,103.13,True
1719824626.4237545,-0.0012,0.0,-0.0686,-0.0036,-0.0009,99.38,False,0.0001,0.0,0.0303,-0.0001,0.0001,103.5062,True
1719824626.4542353,-0.0011,0.0,-0.0481,0.0025,0.0017,99.38,False,-0.0002,0.0,-0.0649,0.0024,-0.0011,103.4525,True
1719824626.4834402,-0.0008,0.0,0.0618,-0.0025,-0.0022,99.38,False,0.0,0.0,-0.0126,-0.005,-0.0009,103.2375,True
1719824626.5139568,-0.0007,0.0,0.0525,-0.0011,0.0009,99.38,False,-0.0004,0.0,-0.0939,0.0026,0.0002,103.3988,True
1719824626.5437458,-0.001,0.0,-0.0244,-0.0,-0.0,99.4737,False,0.0004,0.0,-0.0008,0.0026,0.0001,103.4525,True
1719824626.5735111,-0.0003,0.0,0.0991,-0.0071,-0.0019,99.4269,False,0.0002,0.0,0.0384,0.0025,0.0007,103.345,True
1719824626.60328,-0.0008,0.0,-0.0611,-0.0025,-0.002,99.38,False,0.0001,0.0,-0.0042,-0.0078,-0.0013,103.3988,True
