timestamp,position 1,velocity 1,torque 1,power 1,pressure 1,foot_contact 1,position 3,velocity 3,torque 3,power 3,pressure 3,foot_contact 3
1719243485.5515902,0.0994,0.0003,0.0,0.0,102.4269,False,-0.3364,-0.0082,0.0,-0.0,102.7081,False
1719243485.5846388,0.0995,-0.0128,-0.0259,-0.0,102.3331,False,-0.3366,0.0151,0.0229,0.0,102.8019,False
1719243485.6158197,0.0995,-0.0077,-0.0237,-0.0,102.3331,False,-0.3367,0.0004,0.0129,0.0,102.755,False
1719243485.6451664,0.0992,-0.015,0.0353,0.0,102.38,False,-0.3366,0.0043,0.0179,0.0,102.7081,False
1719243485.6761687,0.0992,-0.0026,0.0129,0.0,102.4737,False,-0.3365,0.037,-0.01,-0.0,102.7081,False
1719243485.7067351,0.0993,-0.0031,-0.0011,-0.0,102.38,False,-0.3363,-0.0241,-0.0151,-0.0,102.5675,False
1719243485.735981,0.0993,0.0019,-0.0082,0.0,102.38,False,-0.3363,-0.0137,-0.0204,0.0,102.755,False
1719243485.7664142,0.0993,-0.0024,-0.0047,0.0,102.38,False,-0.3362,-0.0023,-0.0228,0.0,102.7081,False
1719243485.7966185,0.0993,-0.0038,-0.0047,0.0,102.4269,False,-0.3363,0.0476,0.0054,0.0,102.755,False
1719243485.8283002,0.0994,0.0024,-0.0047,0.0,102.4269,False,-0.3365,0.0044,0.0022,0.0,102.755,False
1719243485.8597093,0.0993,-0.0118,0.007,0.0,102.38,False,-0.3365,-0.0049,0.0006,0.0,102.8487,False
1719243485.8908823,0.0993,-0.0115,-0.0025,0.0,102.3331,False,-0.3364,0.0081,-0.0224,-0.0,102.5675,False
1719243485.9206543,0.0993,-0.0066,0.0035,0.0,102.4269,False,-0.3365,-0.0006,-0.0095,-0.0,102.755,False
1719243485.9517484,0.0993,-0.0126,-0.0142,0.0,102.38,False,-0.3365,-0.0038,-0.0028,0.0,102.6612,False
1719243485.9831676,0.0994,0.005,-0.0094,0.0,102.4269,False,-0.3365,-0.0134,-0.005,-0.0,102.7081,False
1719243486.0126026,0.0993,-0.0152,-0.0023,-0.0,102.4269,False,-0.3365,-0.0097,0.0078,0.0,102.755,False
1719243486.043628,0.0993,-0.0016,-0.0012,0.0,102.38,False,-0.3365,0.0005,-0.01,-0.0,102.8487,False
