Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083000,-314.023285,-755.091675,-130.735550,-283.566559,-760.707336,-223.366837,-346.958588,-190.340225,-118.761673,-285.476624,-635.760681,-252.371048,-321.802429,-163.772049,-210.013687,-307.504578,-280.915070,-261.168762,-280.001648,-601.297485,-394.679474,-301.205811,-254.388397,-408.795563,-311.938049,-429.298096,-444.049683
11,0.092000,-314.079926,-753.575867,-130.560486,-283.525696,-760.465637,-223.119507,-345.703033,-191.262863,-119.009888,-285.270752,-635.758179,-252.992004,-320.615997,-164.475418,-210.212524,-306.571533,-281.501221,-261.817841,-279.790924,-601.888000,-395.491150,-300.715637,-254.951065,-409.417084,-311.505035,-429.834412,-444.821594
12,0.100000,-314.175232,-752.025391,-130.340561,-283.599854,-760.194519,-222.884216,-344.277496,-192.915085,-119.247704,-285.157928,-635.757507,-253.754440,-318.840546,-165.798004,-210.559219,-305.612122,-282.605957,-262.702057,-279.679932,-602.561157,-396.362732,-299.926392,-255.365158,-410.182587,-311.182007,-430.397308,-445.662933
13,0.108000,-314.242554,-750.441895,-130.165161,-283.523895,-760.111694,-222.606720,-342.550171,-195.349106,-119.582657,-284.987244,-635.786560,-254.688980,-317.265991,-167.647263,-210.753769,-304.570038,-284.284851,-263.859100,-279.492065,-603.249084,-397.349915,-299.591827,-256.252197,-411.003510,-310.893677,-431.066895,-446.608826
14,0.117000,-314.248871,-748.795837,-130.029617,-283.534698,-759.970825,-222.386185,-340.546814,-198.310776,-119.853149,-284.617340,-635.839355,-255.537567,-315.921661,-170.082001,-210.804932,-303.252930,-286.078217,-265.130524,-279.325134,-604.067810,-398.508698,-298.726105,-256.862488,-412.144989,-310.546600,-431.946899,-447.712280
15,0.125000,-314.175354,-747.043884,-129.948456,-283.495850,-759.570251,-222.242050,-338.793488,-201.392975,-119.569435,-284.309753,-635.988525,-256.681030,-313.892700,-172.821899,-210.701004,-301.908936,-288.084961,-266.510498,-279.221649,-605.050842,-399.750092,-297.765472,-257.927856,-413.514679,-310.130188,-432.660614,-448.843323
16,0.133000,-314.142700,-745.195496,-129.928131,-283.382172,-759.258484,-221.983749,-337.409454,-203.804153,-119.156105,-283.961700,-636.105164,-257.755310,-312.488586,-175.850220,-210.182602,-300.655487,-290.246185,-268.017853,-279.176575,-606.055420,-401.051819,-297.002380,-258.929413,-414.753235,-309.826874,-433.680817,-450.108093
17,0.142000,-314.150970,-743.303772,-130.076111,-283.526672,-759.324768,-221.653946,-335.651642,-204.182587,-118.322777,-283.837372,-636.271118,-258.786621,-310.539886,-178.803818,-210.236649,-299.537201,-292.531616,-269.461548,-279.136414,-607.147522,-402.372620,-296.252350,-260.011536,-415.827057,-309.534271,-434.686707,-451.321655
18,0.150000,-314.121429,-741.730103,-129.991455,-283.725281,-759.267090,-221.394501,-334.672668,-204.452759,-119.331169,-283.605255,-636.575195,-259.900635,-309.919250,-180.464615,-211.598755,-298.901062,-294.163971,-270.892181,-279.146545,-608.367188,-403.609161,-295.360870,-261.373138,-417.243988,-309.165436,-435.900848,-452.551788
19,0.158000,-314.344818,-740.033081,-129.893555,-284.032349,-759.043396,-221.125000,-332.773743,-208.921021,-121.037239,-283.637665,-636.745972,-260.979736,-309.122437,-181.603729,-212.864899,-298.441315,-295.072296,-272.293457,-279.022552,-609.601807,-404.902832,-295.087891,-262.259735,-418.505402,-308.903320,-437.030884,-453.991760
20,0.167000,-314.379761,-738.357849,-129.940140,-284.249817,-758.814636,-220.892319,-332.218628,-214.187897,-121.689461,-283.626831,-636.946289,-262.025574,-308.023499,-183.755798,-212.253967,-297.450531,-296.278168,-273.745361,-279.016052,-610.727722,-406.217224,-294.281799,-263.364807,-420.399689,-308.757446,-438.229248,-455.269409
21,0.175000,-314.497070,-736.560059,-129.944504,-284.310577,-758.514099,-220.616364,-329.629059,-217.299667,-121.574333,-283.568512,-637.089050,-263.173981,-306.747925,-186.360413,-212.369766,-296.606720,-298.013885,-275.566284,-278.869202,-611.776062,-407.447998,-294.225800,-264.531403,-421.945618,-308.600647,-439.271210,-456.699310
22,0.183000,-314.269287,-734.942749,-129.888260,-284.155212,-757.978821,-220.146637,-328.677094,-219.728195,-120.789062,-283.406738,-637.100342,-264.167328,-305.323608,-190.209915,-211.811356,-295.696716,-300.380890,-277.457703,-278.701447,-612.967529,-408.837006,-294.036469,-265.910583,-423.644318,-308.548370,-440.524902,-458.104919
23,0.192000,-314.399841,-732.949341,-129.832443,-283.969269,-757.457092,-219.904556,-327.382385,-222.805969,-120.720299,-283.274536,-637.189758,-265.513245,-304.387054,-193.979370,-211.976517,-295.294647,-303.052216,-279.475525,-278.611755,-614.269714,-410.259827,-293.996216,-266.975555,-425.110321,-308.382263,-441.734894,-459.703674
24,0.200000,-314.364441,-731.187073,-129.942810,-283.978638,-757.076294,-219.671997,-326.623810,-227.653244,-121.461891,-283.098175,-637.264526,-266.747009,-303.892273,-197.702866,-212.460587,-295.073975,-305.785278,-281.528687,-278.501495,-615.543274,-411.840790,-293.828094,-268.409851,-426.849121,-308.285400,-443.043823,-461.265533
25,0.208000,-314.393829,-729.422058,-129.989166,-284.124725,-756.767456,-219.397308,-326.732178,-233.115143,-122.142754,-283.019745,-637.506714,-268.029510,-303.712799,-201.656906,-212.648621,-294.707275,-308.531616,-283.449249,-278.574738,-617.027344,-413.249329,-293.704498,-269.908386,-428.468658,-308.193787,-444.514709,-462.843842
26,0.217000,-314.549164,-727.666382,-130.067963,-284.345459,-756.303223,-219.009949,-326.477814,-238.375519,-122.708694,-283.231537,-637.777039,-269.256653,-303.946472,-205.816589,-212.875961,-294.540100,-311.413574,-285.430939,-278.598755,-618.556885,-414.732422,-293.652527,-271.166504,-429.992157,-308.110046,-445.975586,-464.419342
27,0.225000,-314.768372,-725.875305,-130.081818,-284.614899,-755.858032,-218.540283,-326.713074,-243.839020,-122.865509,-283.476593,-638.070740,-270.439087,-303.557556,-210.545746,-212.751083,-294.406036,-314.658051,-287.448486,-278.770294,-620.081543,-416.065643,-293.254486,-272.656158,-431.534851,-308.068146,-447.649902,-465.820953
28,0.233000,-314.852753,-724.216431,-130.182709,-284.864899,-755.489685,-218.106140,-326.890076,-249.089172,-122.711990,-283.665497,-638.535706,-271.714722,-303.605133,-215.569000,-212.450058,-294.658691,-318.038666,-289.470520,-278.850983,-621.640198,-417.462860,-293.695404,-274.468506,-432.994202,-308.015167,-449.112762,-467.303589
29,0.242000,-314.884399,-722.404297,-130.271759,-285.007385,-755.087952,-217.738953,-327.003723,-253.867599,-122.304146,-283.759033,-638.824463,-273.009216,-303.848877,-220.432678,-212.102463,-294.853943,-321.224213,-291.475342,-278.776764,-623.075500,-418.903503,-293.812225,-275.716309,-434.579437,-308.041351,-450.652435,-468.812683
30,0.250000,-315.085297,-720.423462,-130.269669,-284.993561,-754.389038,-217.298340,-327.443665,-258.587982,-121.886101,-283.872192,-638.916382,-274.263062,-304.014893,-225.518799,-211.869644,-295.136871,-324.259247,-293.571960,-278.723694,-624.490112,-420.400787,-294.098602,-277.086060,-436.301971,-308.174622,-452.099304,-470.420685
31,0.258000,-315.150269,-718.441589,-130.422363,-285.072784,-753.612061,-216.883743,-327.750946,-263.221100,-121.947586,-283.918793,-639.088196,-275.685425,-304.498108,-230.080063,-211.835632,-295.465912,-327.157288,-295.747803,-278.565674,-625.889282,-421.930939,-294.564453,-278.403503,-437.739105,-308.173767,-453.579193,-472.025787
32,0.267000,-315.179840,-716.554016,-130.608551,-284.715973,-752.816162,-216.544662,-328.727081,-267.714447,-122.323296,-283.875000,-639.064575,-276.959167,-305.591888,-234.597626,-212.068954,-296.051147,-329.948364,-297.707703,-278.438232,-627.356812,-423.308594,-294.963745,-280.245544,-439.470032,-308.272522,-455.027039,-473.566071
33,0.275000,-315.215790,-714.555908,-130.771637,-284.762390,-751.989990,-216.212219,-329.735809,-272.828644,-123.286118,-284.025879,-639.042480,-278.149353,-306.582367,-238.526947,-212.525238,-296.663422,-332.351593,-299.797394,-278.345337,-628.699341,-424.674225,-295.529785,-281.631470,-441.097870,-308.293030,-456.600403,-475.122437
34,0.283000,-315.425720,-712.609802,-130.927094,-284.697723,-750.987122,-215.906555,-330.897888,-278.312836,-124.827713,-284.256195,-639.022705,-279.318451,-307.802185,-242.437851,-213.176514,-297.181244,-334.697083,-302.133850,-278.276642,-630.148865,-425.972717,-296.036591,-282.878723,-442.728516,-308.429352,-457.984589,-476.703430
35,0.292000,-315.558441,-710.766724,-131.110550,-284.816040,-750.316345,-215.586044,-332.836121,-283.466034,-125.912178,-284.420074,-639.123108,-280.369110,-309.392517,-246.275940,-213.809006,-297.894165,-337.037628,-304.226410,-278.114716,-631.497559,-427.085205,-296.457001,-284.403412,-444.572571,-308.404205,-459.538849,-478.185730
36,0.300000,-315.783203,-708.779602,-131.181793,-284.910675,-749.520874,-215.207825,-335.315338,-288.152527,-126.557755,-284.633240,-639.238586,-281.433136,-311.066315,-250.306808,-214.527832,-298.895294,-339.443024,-306.324371,-278.025452,-632.883972,-428.255859,-296.781708,-285.876740,-446.246429,-308.420074,-460.966278,-479.652924
37,0.308000,-315.939484,-706.833557,-131.327408,-285.037354,-748.510681,-214.777649,-336.903809,-292.278229,-127.602158,-284.807770,-639.167297,-282.511658,-312.779449,-254.425858,-215.174057,-300.018738,-341.860565,-308.333801,-277.883087,-634.088257,-429.359619,-297.313965,-287.092316,-447.873596,-308.349762,-462.412750,-481.157837
38,0.317000,-316.012421,-704.833008,-131.553802,-285.004089,-747.486389,-214.436523,-338.511139,-296.348328,-128.471313,-284.888397,-639.054443,-283.673615,-314.646118,-258.202820,-215.738693,-300.873840,-344.114471,-310.453003,-277.612762,-635.352722,-430.579346,-297.782593,-288.270844,-449.508575,-308.336945,-463.673279,-482.608459
39,0.325000,-316.092285,-702.826782,-131.816177,-284.811310,-746.308655,-214.160629,-340.403168,-300.289551,-129.488556,-284.926636,-638.763123,-284.794464,-316.132507,-261.962250,-216.627945,-301.619873,-346.242676,-312.555817,-277.335999,-636.473877,-431.788391,-298.347687,-289.437103,-451.068695,-308.331482,-464.971558,-484.121613
40,0.333000,-316.166351,-700.837097,-132.042221,-284.640289,-745.122314,-213.843384,-341.855835,-304.027130,-130.523895,-284.976624,-638.564270,-286.027466,-317.257874,-265.518982,-217.424271,-302.360565,-348.314484,-314.550964,-277.032715,-637.503967,-432.975983,-298.820068,-290.516418,-452.660156,-308.241211,-466.170380,-485.551270
41,0.342000,-316.288330,-698.716064,-132.278351,-284.423370,-743.785950,-213.614914,-343.034760,-307.592072,-131.580124,-285.047119,-638.163330,-287.163147,-317.993378,-268.916809,-218.414108,-302.950531,-350.409515,-316.542694,-276.772369,-638.585876,-434.214996,-299.160858,-291.641541,-454.179688,-308.233765,-467.221924,-486.919373
42,0.350000,-316.536530,-696.745972,-132.544785,-284.425415,-742.628235,-213.382401,-343.893280,-310.981415,-132.672134,-285.101410,-637.915527,-288.317810,-318.796448,-272.047302,-219.528214,-303.396667,-352.268768,-318.433899,-276.496887,-639.509338,-435.271759,-299.465210,-292.879120,-455.831238,-308.089203,-468.364044,-488.308563
43,0.358000,-317.034576,-695.338440,-132.822891,-284.579346,-741.535522,-213.228241,-344.333313,-314.100250,-134.036560,-285.173096,-637.658875,-289.273071,-319.264740,-274.803558,-220.622696,-303.669159,-354.006531,-320.320831,-276.264587,-640.354919,-436.275787,-299.765228,-293.819641,-457.283752,-308.038757,-469.426056,-489.628510
44,0.367000,-317.875732,-694.362915,-133.294830,-284.959503,-740.741089,-213.440887,-344.995850,-316.606445,-135.209534,-285.555328,-637.547363,-290.291321,-319.848816,-277.202393,-221.639542,-303.815277,-355.741364,-322.048035,-276.185242,-641.252686,-437.150940,-300.086731,-294.566315,-458.399689,-307.866882,-470.331207,-490.647919
45,0.375000,-318.864685,-693.982849,-133.865387,-285.531952,-740.459473,-213.820923,-345.439117,-318.790375,-136.324463,-286.073364,-637.671509,-291.096863,-319.953278,-279.506744,-222.879196,-303.885590,-357.318939,-323.799194,-276.162170,-642.052673,-438.004883,-300.009827,-295.622467,-459.868927,-307.700073,-471.072693,-491.917847
46,0.383000,-319.930084,-694.118408,-134.561249,-286.579132,-740.909546,-214.219910,-345.439270,-320.346191,-137.501999,-286.464111,-638.339905,-291.977661,-319.994965,-281.404999,-224.073425,-303.886200,-358.647797,-325.349884,-276.089874,-642.733643,-438.724701,-299.981476,-296.282043,-461.106018,-307.572510,-472.000153,-492.902954
47,0.392000,-320.744781,-694.829712,-135.327118,-287.490601,-741.713928,-214.956635,-345.588745,-321.874878,-138.514984,-286.880798,-639.230469,-292.747711,-320.076538,-282.991394,-225.138031,-303.696594,-359.874115,-326.791718,-276.181122,-643.494141,-439.507477,-299.907623,-296.925873,-462.259369,-307.469452,-472.517914,-493.993713
48,0.400000,-321.674164,-695.932190,-136.047867,-288.164673,-742.725342,-215.832458,-345.254395,-322.782959,-139.512039,-287.298706,-640.208679,-293.454681,-319.696472,-284.171112,-226.248596,-303.537567,-360.742218,-328.009125,-276.237732,-644.055786,-440.271027,-299.422577,-297.572601,-463.491913,-307.315979,-473.143768,-494.868866
49,0.408000,-322.178711,-697.569458,-137.118561,-288.586823,-744.072327,-217.026215,-344.970490,-323.387115,-140.357620,-287.599304,-641.231567,-294.385468,-319.445221,-284.904572,-227.032562,-303.375336,-361.300781,-329.066711,-276.324188,-644.471252,-441.118958,-299.415619,-297.933472,-464.276764,-307.247101,-473.646942,-495.859222
50,0.417000,-322.152740,-699.955994,-138.204956,-288.660950,-745.748657,-218.448074,-344.660187,-323.523773,-140.983932,-287.601379,-642.372009,-295.172577,-319.189880,-285.294861,-227.802643,-303.292542,-361.604279,-329.800201,-276.389130,-644.824097,-441.972076,-299.317108,-298.325745,-465.292694,-307.262360,-473.992859,-496.670990
51,0.425000,-321.790527,-702.554749,-139.310715,-288.413605,-747.450989,-220.116776,-344.383575,-323.364380,-141.537216,-287.396820,-643.726624,-296.191010,-318.757843,-285.425537,-228.509125,-303.106567,-361.708649,-330.544952,-276.467407,-645.147827,-442.967865,-299.589630,-298.832611,-466.039124,-307.338470,-474.299164,-497.500366
52,0.433000,-321.115692,-705.611328,-140.533569,-287.920197,-749.576050,-221.898087,-344.102264,-322.953247,-142.040771,-287.100403,-645.134216,-297.087006,-318.604218,-285.169922,-229.187515,-303.028625,-361.627625,-331.138214,-276.558258,-645.303345,-443.954224,-299.489716,-298.895386,-466.639130,-307.460175,-474.409393,-498.296082
53,0.442000,-320.279266,-709.115967,-141.609558,-287.655609,-751.881348,-223.735657,-343.578888,-322.046326,-142.757095,-286.805542,-646.524170,-297.957672,-318.558502,-284.602234,-229.684082,-302.955780,-361.391449,-331.609711,-276.681885,-645.465393,-444.837311,-299.510834,-298.917999,-467.279602,-307.612854,-474.601562,-499.036804
54,0.450000,-319.023682,-713.288208,-142.816803,-286.342468,-754.378845,-225.957901,-343.339661,-321.035309,-143.298141,-286.290771,-648.134277,-298.680969,-318.241547,-283.814331,-230.313660,-302.855133,-360.977478,-331.991791,-276.906128,-645.496521,-445.588989,-299.848572,-299.363007,-467.957123,-307.811157,-474.510010,-499.694305
55,0.458000,-317.937286,-717.921082,-144.018219,-285.582184,-757.005005,-228.080780,-343.108734,-319.816895,-143.647232,-285.941132,-649.749207,-299.231842,-317.992188,-282.900208,-230.917419,-302.669952,-360.284485,-332.385468,-277.112640,-645.411316,-446.161133,-300.085815,-299.638885,-468.548645,-308.057220,-474.379395,-500.182098
56,0.467000,-317.199036,-722.951843,-145.157867,-284.983948,-759.826599,-230.272629,-342.690033,-318.400879,-144.088333,-285.700745,-651.530579,-299.679779,-317.438171,-281.828735,-231.660339,-302.536713,-359.579803,-332.764496,-277.385223,-645.271912,-446.554749,-299.646362,-299.057617,-469.183594,-308.255981,-474.319763,-500.627869
57,0.475000,-316.610748,-728.313416,-146.456955,-284.695862,-762.893433,-232.504227,-341.994598,-316.771149,-144.563782,-285.604095,-653.349365,-299.935028,-317.065125,-280.488495,-232.259659,-302.287201,-358.762939,-333.119751,-277.684814,-645.056885,-446.771698,-299.313599,-298.667694,-469.784149,-308.418518,-474.007965,-501.048737
58,0.483000,-316.369568,-733.928040,-147.798920,-284.729370,-766.260132,-234.994720,-341.258392,-314.922058,-144.874557,-285.532684,-655.349304,-300.091003,-316.298462,-279.047333,-232.823837,-301.905365,-357.846222,-333.389282,-277.895386,-644.744690,-446.756073,-298.956024,-298.270081,-470.378998,-308.516632,-473.796692,-501.296814
59,0.492000,-316.404358,-739.755127,-149.371384,-284.476746,-769.678772,-237.285706,-340.435059,-313.074127,-145.232010,-285.618317,-657.399353,-300.166779,-315.539825,-277.584106,-233.314041,-301.495209,-356.786346,-333.640228,-278.115265,-644.361084,-446.610779,-298.681335,-298.004578,-471.018372,-308.586304,-473.552765,-501.434509
60,0.500000,-316.465668,-745.755066,-151.041306,-284.855804,-773.428162,-239.846725,-339.602173,-311.171051,-145.428436,-285.823242,-659.397827,-300.138641,-314.987854,-275.954559,-233.730560,-301.301300,-355.737244,-333.568542,-278.357971,-643.945801,-446.371368,-298.600616,-297.640930,-471.370117,-308.686829,-473.132263,-501.463470
61,0.508000,-316.580658,-751.844238,-152.809937,-285.025146,-776.866882,-242.503983,-339.006042,-309.110657,-145.530243,-285.988617,-661.595459,-300.222473,-314.285431,-274.292816,-233.927185,-301.017090,-354.601257,-333.454987,-278.595123,-643.490601,-446.072327,-298.449280,-297.192291,-471.523926,-308.808228,-472.644684,-501.340820
62,0.517000,-316.526001,-758.098633,-154.701385,-284.989319,-780.091797,-245.071960,-338.483337,-307.136200,-145.469910,-286.066101,-663.689392,-300.228088,-314.012878,-272.573334,-233.916992,-300.781219,-353.483063,-333.058899,-278.787567,-643.004333,-445.724823,-298.268311,-296.688171,-471.574768,-308.864563,-472.218536,-501.103058
63,0.525000,-316.326874,-764.137329,-156.613373,-284.990204,-783.614685,-247.723038,-338.156433,-305.229370,-145.198914,-286.010010,-665.847473,-300.240662,-313.556946,-270.898956,-233.859680,-300.701935,-352.329803,-332.443481,-278.881592,-642.470520,-445.292847,-298.133881,-296.219635,-471.356354,-308.973785,-471.672058,-500.731415
64,0.533000,-315.877106,-770.208618,-158.758301,-284.762909,-787.088196,-250.465958,-338.072021,-303.416779,-144.637833,-285.946198,-668.093079,-300.377228,-313.538513,-269.177856,-233.340012,-300.804291,-351.161407,-331.557220,-278.931122,-641.997131,-444.946991,-298.115234,-295.633545,-470.819946,-309.027863,-471.210358,-500.292847
65,0.542000,-315.294434,-776.355713,-160.931473,-284.183197,-790.091736,-253.165298,-338.049530,-301.673859,-144.024689,-285.717560,-670.225098,-300.441864,-313.612793,-267.539703,-232.741058,-300.894958,-349.898651,-330.648743,-278.974396,-641.532410,-444.523865,-298.085938,-295.188019,-470.135925,-309.032837,-470.818390,-499.774963
66,0.550000,-314.514923,-782.356323,-163.417313,-283.689453,-793.357544,-256.152496,-338.275696,-299.857758,-143.235565,-285.432434,-672.275513,-300.525909,-313.932526,-265.901794,-232.042313,-301.143768,-348.673370,-329.424805,-278.920990,-641.044922,-444.094788,-298.163300,-294.560883,-469.241699,-309.191833,-470.088989,-498.987701
67,0.558000,-313.826477,-788.110718,-165.813644,-283.687134,-795.975586,-259.036316,-338.860962,-298.203522,-142.126465,-285.133636,-674.247742,-300.561584,-314.544373,-264.319366,-230.964050,-301.365936,-347.577393,-328.111664,-278.815948,-640.511719,-443.594330,-298.266174,-294.060638,-468.203308,-309.209747,-469.459259,-498.214569
68,0.567000,-313.059753,-793.785522,-168.417435,-282.985809,-798.906250,-261.774780,-339.895477,-296.853241,-140.952560,-284.801300,-676.262268,-300.609528,-315.213959,-262.769989,-229.711563,-301.811859,-346.364014,-326.603363,-278.735474,-639.850464,-442.918457,-298.362488,-293.447937,-466.895660,-309.301575,-468.907471,-497.189850
69,0.575000,-312.448090,-799.286865,-170.923950,-282.438232,-801.735107,-264.431946,-340.703827,-295.634003,-139.759598,-284.519226,-678.284912,-300.436401,-315.839600,-261.447906,-228.477036,-302.203430,-345.332947,-325.039337,-278.528900,-639.334595,-442.081421,-298.477478,-292.637421,-465.546539,-309.258392,-468.169220,-496.134064
70,0.583000,-311.886810,-804.679260,-173.334915,-281.975128,-804.397888,-266.864075,-341.676697,-294.448456,-138.303513,-284.316589,-680.232910,-300.108673,-316.546783,-260.284546,-227.113724,-302.731903,-344.195465,-323.361115,-278.340179,-638.732544,-441.059113,-298.677277,-292.065613,-464.085968,-309.149689,-467.677826,-494.972473
71,0.592000,-311.530609,-809.833069,-175.699509,-281.542542,-807.024719,-269.174438,-342.651886,-293.393036,-136.693558,-284.242889,-682.100098,-299.649689,-317.213440,-259.263214,-225.491730,-303.143127,-343.260132,-321.736084,-278.244202,-638.156067,-439.861237,-298.976349,-291.522644,-462.632477,-309.074066,-467.015137,-493.657043
72,0.600000,-311.240143,-814.893494,-177.883057,-281.279938,-809.452576,-271.245392,-343.390442,-292.595032,-135.124146,-284.184692,-683.928833,-299.110901,-317.969940,-258.355438,-223.868439,-303.552429,-342.304352,-320.078674,-278.066864,-637.465210,-438.559082,-299.161682,-290.927826,-460.980377,-309.015198,-466.440399,-492.071350
73,0.608000,-311.107849,-819.737488,-180.167114,-281.116791,-811.731689,-273.281281,-344.155548,-291.959106,-133.493622,-284.121338,-685.614746,-298.501038,-318.704437,-257.431610,-222.144760,-303.878387,-341.365326,-318.408447,-277.896332,-636.850586,-437.111359,-299.306213,-290.330872,-459.423065,-308.858582,-465.839661,-490.739685
74,0.617000,-310.956268,-824.056030,-182.158844,-280.908234,-813.791992,-275.167480,-344.758850,-291.365723,-131.949310,-284.084839,-687.176819,-297.797974,-319.215057,-256.755280,-220.515884,-304.269196,-340.525238,-316.745758,-277.787659,-636.251526,-435.652283,-299.223358,-289.413757,-457.906830,-308.717926,-465.165527,-489.275970
75,0.625000,-310.735199,-828.291443,-184.193069,-280.690613,-815.562256,-276.828369,-345.366486,-290.891418,-130.287231,-284.013275,-688.624146,-297.079346,-319.839600,-256.080872,-218.725143,-304.507751,-339.865936,-315.176208,-277.653595,-635.596436,-434.078094,-299.332825,-288.825623,-456.304840,-308.649902,-464.618866,-487.728516
76,0.633000,-310.356995,-832.038147,-185.912292,-280.385437,-817.194458,-278.294800,-345.851929,-290.328217,-128.563293,-283.748444,-689.813721,-296.401672,-320.099243,-255.601562,-217.075684,-304.628143,-339.153931,-313.580414,-277.561340,-635.009460,-432.634277,-299.384613,-288.253357,-454.649597,-308.576538,-464.085663,-486.250397
77,0.642000,-309.782379,-835.222046,-187.465302,-279.875092,-818.558777,-279.588531,-345.928284,-290.059662,-126.938385,-283.462738,-690.875427,-295.660736,-320.275055,-255.151657,-215.299423,-304.695618,-338.613556,-311.891663,-277.545105,-634.367310,-431.233795,-299.518433,-287.775574,-453.002960,-308.564270,-463.511078,-484.689301
78,0.650000,-309.857910,-838.037231,-188.321640,-279.399689,-819.574707,-280.610229,-345.880646,-289.833954,-125.248703,-283.222961,-691.812134,-295.016846,-320.276642,-254.756653,-213.517029,-304.718018,-338.122711,-310.289062,-277.459595,-633.854614,-429.960968,-299.601868,-287.306885,-451.372681,-308.580292,-462.882233,-483.196716
79,0.658000,-308.879333,-840.564453,-189.564941,-278.842224,-820.342957,-281.422577,-345.792328,-289.492920,-123.452026,-282.988129,-692.478699,-294.293152,-320.115326,-254.424362,-211.792709,-304.758667,-337.703613,-308.512085,-277.421326,-633.367676,-428.749756,-299.660706,-286.820831,-449.630219,-308.652039,-462.313965,-481.730988
80,0.667000,-308.200439,-842.383423,-190.489883,-278.361359,-820.994324,-281.990723,-345.678925,-288.460663,-121.568047,-282.645508,-692.887939,-293.547546,-319.931519,-253.918381,-210.122864,-304.616943,-337.311005,-306.843781,-277.419281,-632.895142,-427.544647,-299.704895,-286.317719,-447.828857,-308.739990,-461.699219,-480.215332
