Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,0.267000,-305.198181,-828.658142,-185.537674,-278.426086,-792.855164,-272.989655,-334.620819,-347.193085,-122.360153,-281.566040,-664.520203,-265.817291,-311.093384,-282.079895,-191.829941,-298.148987,-349.706909,-300.239532,-278.176056,-609.652100,-401.785065,-296.562988,-262.768524,-421.916931,-308.499084,-438.323730,-453.699921
33,0.275000,-306.183441,-825.417236,-180.257690,-279.186798,-792.068115,-268.589905,-334.677856,-344.926849,-122.149536,-282.073547,-663.498779,-264.711914,-311.263153,-279.903687,-191.655106,-298.472290,-349.131165,-298.972595,-278.553223,-610.085266,-401.249573,-296.460052,-263.291931,-421.614868,-308.596619,-438.785126,-453.385162
34,0.283000,-307.093689,-822.104248,-174.809143,-279.944153,-791.103394,-263.869293,-334.919678,-342.577576,-122.003532,-282.622772,-662.483826,-263.632843,-311.316010,-277.712708,-191.831940,-298.853180,-348.603363,-297.819824,-278.847717,-610.701965,-400.647736,-296.605957,-263.846008,-421.273926,-308.882080,-439.187988,-452.871826
35,0.292000,-308.073364,-818.391541,-168.964905,-280.692261,-790.085083,-258.961761,-335.067413,-340.146118,-121.811363,-283.099335,-661.456055,-262.465637,-311.631836,-275.160065,-191.671585,-299.269562,-348.094910,-296.513000,-279.087128,-611.228516,-400.123383,-296.910339,-264.342957,-420.715393,-309.184753,-439.816925,-452.316711
36,0.300000,-308.996307,-814.121216,-163.139008,-281.293610,-788.827087,-253.950928,-335.245453,-337.794464,-121.737396,-283.652222,-660.378601,-261.475769,-311.848175,-273.091949,-191.732208,-299.702423,-347.844299,-295.258209,-279.286743,-611.763000,-399.742706,-297.560547,-265.084747,-420.059570,-309.456024,-440.395416,-451.864288
37,0.308000,-309.895264,-809.463135,-157.206253,-281.755066,-787.264160,-248.952850,-335.476410,-335.483734,-121.559509,-284.206879,-659.098145,-260.560120,-312.202057,-271.081696,-191.922089,-300.259949,-347.627716,-294.152618,-279.599579,-612.486938,-399.491974,-298.109039,-265.691498,-419.357391,-309.826752,-441.080017,-451.457642
38,0.317000,-310.438721,-804.532043,-151.835556,-282.021454,-785.386414,-243.978180,-335.748810,-333.269623,-121.504410,-284.702057,-657.643616,-259.722290,-312.473572,-269.291321,-192.310593,-300.925293,-347.641083,-292.991425,-279.885986,-613.212280,-399.451172,-298.772583,-266.541382,-418.810791,-310.261078,-441.790680,-451.208649
39,0.325000,-311.125580,-799.333313,-146.293640,-282.399323,-783.234985,-239.150543,-335.916840,-331.096100,-121.398422,-285.087555,-656.204285,-259.167084,-312.789703,-267.882202,-192.772491,-301.439209,-347.876068,-292.236145,-280.161255,-614.125610,-399.650543,-299.395935,-267.338562,-418.415894,-310.705292,-442.673157,-451.097351
40,0.333000,-311.414429,-793.867676,-141.245728,-282.813812,-781.083435,-234.526443,-336.109253,-329.096863,-121.380028,-285.411591,-654.781311,-258.806274,-312.982056,-266.569824,-193.602646,-301.923920,-348.307831,-291.751221,-280.507996,-615.142761,-399.935852,-299.797607,-268.115570,-418.228760,-311.045746,-443.737823,-451.303772
41,0.342000,-311.562622,-789.676575,-137.117249,-283.270050,-778.830200,-230.718475,-336.249329,-327.169556,-121.378853,-285.774475,-653.204895,-258.503906,-313.117371,-265.713104,-194.362045,-302.206421,-348.716858,-291.505127,-280.869507,-616.102051,-400.357727,-300.229279,-269.171539,-418.360809,-311.466034,-444.671997,-451.559967
42,0.350000,-311.862671,-788.127625,-136.912552,-283.555115,-776.996277,-230.460419,-336.305969,-325.253143,-121.428459,-286.088135,-651.365723,-258.352722,-313.081451,-265.036163,-195.424683,-302.353119,-349.089417,-291.559570,-281.412537,-617.125793,-400.914520,-300.349030,-270.057434,-418.767303,-311.832275,-445.712830,-452.026611
43,0.358000,-312.059357,-786.532410,-137.605942,-283.645813,-775.498779,-231.135071,-336.389618,-323.436432,-121.518158,-286.297546,-650.034790,-258.980469,-313.047607,-264.329742,-196.513763,-302.315460,-349.350372,-291.841553,-281.735260,-617.993835,-402.007751,-300.450531,-270.601013,-419.654694,-312.165466,-446.567932,-452.901123
44,0.367000,-312.057770,-784.794189,-136.986343,-283.807404,-774.812317,-230.672562,-336.463348,-321.431976,-121.577766,-286.119049,-649.570129,-260.024933,-313.088715,-263.479370,-197.572388,-302.241852,-349.340881,-292.160309,-281.995361,-618.904541,-403.389832,-300.477692,-271.882141,-420.594360,-312.497131,-447.437073,-454.006104
45,0.375000,-312.038849,-783.198425,-136.489487,-283.956299,-774.684753,-230.152771,-336.394379,-319.589783,-121.731689,-285.836609,-649.908875,-261.361450,-313.143555,-262.728302,-198.572571,-302.077179,-349.297485,-292.433990,-282.171326,-619.860291,-404.828430,-300.632202,-272.703156,-421.225739,-312.687561,-448.303284,-455.170135
46,0.383000,-312.256836,-781.723511,-136.307663,-284.220490,-774.748169,-230.127243,-336.451019,-317.730164,-121.741211,-285.931885,-650.362915,-262.787811,-312.968628,-262.226532,-199.526016,-302.025208,-349.459320,-292.796600,-282.293732,-620.685852,-406.277985,-300.360992,-273.617188,-422.089905,-312.791626,-448.997345,-456.272186
47,0.392000,-312.358826,-780.097168,-136.137756,-284.277405,-775.039856,-230.010620,-336.507111,-315.996704,-121.713364,-286.178650,-650.982483,-264.125336,-312.793427,-261.847321,-200.486145,-302.072388,-349.841583,-293.122314,-282.497559,-621.405762,-407.783264,-300.403564,-274.554810,-423.016235,-312.896362,-449.686676,-457.336639
48,0.400000,-312.406830,-778.634094,-136.045364,-284.482483,-775.530396,-229.862930,-336.471832,-314.204041,-121.923347,-286.297089,-652.000671,-265.568848,-312.752808,-261.227142,-201.551758,-301.972321,-350.025299,-293.482697,-282.733490,-622.183289,-409.078339,-300.410889,-275.118256,-423.596558,-312.894348,-450.247589,-458.395996
49,0.408000,-312.832367,-777.319214,-135.706207,-284.769196,-775.964844,-229.626465,-336.658936,-312.336975,-121.985367,-286.257874,-652.887878,-266.787567,-312.742706,-260.877716,-202.471649,-301.822723,-350.027893,-293.964142,-282.808777,-622.895996,-410.364197,-300.217896,-275.766449,-424.287872,-312.867584,-450.805206,-459.386749
50,0.417000,-312.917877,-775.668762,-135.427704,-284.980347,-775.929077,-229.422638,-336.726532,-310.599426,-121.999481,-286.263641,-653.217651,-268.101379,-312.580994,-260.613342,-203.464752,-301.687469,-350.072968,-294.605774,-282.825409,-623.487549,-411.735748,-299.824829,-276.363556,-425.343506,-312.660553,-451.350555,-460.563141
51,0.425000,-313.110443,-773.940369,-135.403458,-285.101807,-775.290955,-229.449524,-336.700623,-308.937347,-122.139969,-286.207642,-652.950867,-269.344971,-312.372589,-260.422638,-204.527176,-301.290833,-350.070679,-295.464203,-282.693146,-623.972229,-413.095551,-299.503235,-276.774750,-426.457642,-312.456512,-451.860748,-461.898163
52,0.433000,-313.225433,-771.884460,-135.440903,-285.144135,-774.157654,-229.474426,-336.586182,-307.241455,-122.326653,-286.107605,-651.845032,-270.306610,-312.246490,-260.225067,-205.361389,-300.699921,-349.920563,-296.562378,-282.550049,-624.418396,-414.372711,-299.098175,-277.081360,-427.732758,-312.244049,-452.255005,-463.157043
53,0.442000,-313.299072,-769.591370,-135.208557,-284.964142,-772.446350,-229.267120,-336.478058,-305.478821,-122.420471,-285.790863,-650.514587,-271.053467,-312.076141,-260.395905,-206.543198,-299.986938,-349.843872,-297.789978,-282.335114,-624.699341,-415.384918,-298.834290,-277.308319,-429.132996,-312.070618,-452.571686,-464.334595
54,0.450000,-313.099976,-767.463562,-134.945587,-284.652954,-770.504639,-228.916565,-336.346283,-304.107452,-122.520653,-285.538605,-648.907410,-271.633698,-311.699524,-260.710663,-207.514801,-299.536591,-349.898315,-299.217285,-282.045227,-624.867371,-416.278046,-298.495453,-277.511169,-430.609436,-311.697937,-452.777679,-465.523010
55,0.458000,-312.993774,-765.373230,-134.798126,-284.374725,-768.805176,-228.597839,-336.311157,-302.539948,-122.658257,-285.404694,-647.508545,-272.178650,-311.595032,-261.029938,-208.397690,-299.356445,-349.706116,-300.607330,-281.651825,-624.926392,-417.012970,-298.060547,-277.797852,-432.110168,-311.317657,-452.861816,-466.580078
56,0.467000,-313.052917,-763.374939,-134.548462,-284.231384,-767.265442,-228.415497,-336.233826,-300.933014,-122.812935,-285.128479,-646.217529,-272.711792,-311.572784,-261.236694,-209.579193,-299.165619,-349.463623,-302.144775,-281.154724,-624.751892,-417.745331,-297.890717,-277.769226,-433.636871,-310.931030,-452.946350,-467.738190
57,0.475000,-313.185303,-761.296204,-134.561874,-284.219635,-765.606018,-228.252716,-336.184509,-299.371796,-123.068298,-285.024200,-644.835815,-273.392822,-311.630280,-261.183533,-210.530075,-299.132294,-349.072662,-303.393707,-280.554138,-624.595703,-418.584076,-298.096649,-277.536407,-434.958038,-310.545319,-452.851776,-468.973053
58,0.483000,-313.263855,-759.149597,-134.514740,-284.085144,-763.843140,-228.178421,-335.691833,-298.061157,-123.558243,-284.875183,-643.400452,-274.175232,-311.439819,-261.051300,-211.410461,-299.005798,-348.601685,-304.877502,-279.896729,-624.467957,-419.544647,-298.171967,-277.397278,-436.570740,-310.124756,-452.850616,-470.239075
59,0.492000,-313.221771,-756.938477,-134.414825,-283.666687,-761.813477,-227.989624,-335.281250,-296.950958,-124.154381,-284.641876,-641.707275,-275.084442,-311.054932,-260.942505,-212.371872,-298.868683,-348.090851,-306.012695,-279.207764,-624.318665,-420.619690,-298.208496,-277.331268,-438.041046,-309.704529,-452.838531,-471.630646
60,0.500000,-313.042664,-754.636658,-134.486908,-283.438263,-759.400696,-228.021744,-335.099548,-296.057373,-125.023842,-284.301666,-640.039246,-276.057770,-310.748413,-260.450684,-213.591110,-298.456268,-347.607635,-307.300964,-278.534088,-624.299255,-421.821014,-298.125031,-277.294830,-439.612030,-309.264313,-452.776428,-472.910583
61,0.508000,-312.932587,-752.323059,-134.603714,-283.075775,-757.310059,-228.068451,-335.282715,-295.385895,-126.547066,-283.905487,-638.473389,-277.215424,-310.715729,-260.120453,-215.361252,-298.177094,-347.411102,-308.852600,-277.776642,-624.283508,-423.108368,-298.244934,-277.703247,-441.227936,-308.779846,-452.789612,-474.361542
62,0.517000,-312.875732,-750.083801,-134.690979,-282.782715,-755.378113,-228.099609,-335.672028,-294.715240,-128.538940,-283.585175,-636.973083,-278.304291,-311.209564,-259.776184,-217.450378,-298.215271,-347.746735,-310.445953,-277.126465,-624.360413,-424.309814,-297.796539,-277.283112,-442.511383,-308.282959,-452.905029,-475.762329
63,0.525000,-312.885498,-747.931091,-134.763077,-282.703674,-753.696228,-228.130188,-336.455231,-293.933472,-130.946411,-283.390869,-635.586731,-279.376373,-311.710266,-259.673553,-219.878937,-298.407227,-348.612366,-311.878845,-276.546448,-624.533508,-425.545380,-297.494354,-277.466553,-443.911072,-307.635437,-453.108307,-477.157990
64,0.533000,-313.038208,-745.792725,-134.905426,-282.716156,-751.918579,-228.272232,-337.753265,-292.864502,-133.549973,-283.180084,-634.165344,-280.337677,-312.501862,-259.632935,-222.617065,-298.509949,-349.606995,-313.533600,-275.974792,-624.731323,-426.568756,-297.141968,-277.631042,-445.188660,-307.152863,-453.428070,-478.364716
65,0.542000,-313.107910,-743.630005,-134.972260,-282.670776,-749.926147,-228.233353,-339.064423,-292.263397,-135.992065,-283.065521,-632.543579,-281.180908,-313.271545,-259.606476,-225.260406,-298.723328,-350.394501,-315.268311,-275.461487,-624.926147,-427.483215,-296.761322,-277.585876,-446.385712,-306.590851,-453.698761,-479.643860
66,0.550000,-313.139587,-741.416443,-134.978302,-282.514740,-747.842102,-228.237198,-339.799774,-291.970001,-138.244385,-282.932343,-630.924438,-281.903229,-313.756744,-259.703186,-227.628082,-298.804413,-351.275787,-316.992035,-274.863525,-625.193726,-428.387360,-296.417419,-278.209625,-448.079987,-306.141510,-454.057098,-480.753937
67,0.558000,-313.114258,-739.038086,-135.092072,-282.235748,-745.622803,-228.250854,-340.304230,-291.729858,-140.732620,-282.799622,-628.974243,-282.655365,-314.191925,-259.983643,-230.073730,-298.784271,-351.801636,-318.995056,-274.245117,-625.394470,-429.124908,-296.486359,-278.610016,-449.661713,-305.642365,-454.406097,-482.016937
68,0.567000,-313.005005,-736.721069,-135.274811,-281.889557,-743.242432,-228.310257,-340.594879,-292.040253,-143.188370,-282.462708,-626.920593,-283.351501,-314.613190,-260.333740,-232.473389,-298.753418,-352.687958,-320.903015,-273.637390,-625.604614,-429.830627,-296.496063,-278.860565,-451.143097,-305.301239,-454.806854,-483.173035
69,0.575000,-312.947357,-734.261169,-135.387741,-281.607727,-740.941833,-228.432831,-340.902466,-292.695465,-145.690933,-282.302521,-624.850220,-284.073578,-314.812622,-260.914642,-234.904343,-298.834564,-353.634033,-322.855865,-273.057861,-625.841858,-430.485413,-296.571442,-279.222687,-452.742523,-305.003174,-455.103851,-484.281860
70,0.583000,-312.935913,-732.017212,-135.524002,-281.360382,-738.761902,-228.435822,-341.222687,-293.577911,-148.296753,-282.232178,-622.924683,-284.777344,-314.788483,-261.829468,-237.615555,-298.814911,-354.923828,-324.976654,-272.576080,-626.148621,-431.168030,-296.701508,-279.646423,-454.157928,-304.660980,-455.637970,-485.432312
71,0.592000,-312.924561,-729.843567,-135.681717,-281.295074,-736.711304,-228.589020,-341.618896,-294.915405,-151.116501,-282.106995,-621.271118,-285.552246,-315.178162,-262.805695,-240.154526,-298.765656,-356.526672,-327.027649,-272.182312,-626.665344,-431.878082,-296.691071,-280.184784,-455.722687,-304.345215,-456.321289,-486.616302
72,0.600000,-312.960999,-727.609436,-135.970108,-281.336060,-734.766663,-228.853531,-342.032745,-296.550568,-154.064926,-282.068726,-619.507996,-286.437988,-315.490753,-264.088287,-242.951813,-298.821594,-358.450317,-329.082550,-272.025940,-627.247070,-432.592621,-296.481018,-280.611786,-457.009247,-304.182770,-456.998199,-487.554993
73,0.608000,-313.110657,-725.442688,-136.116165,-281.467041,-732.816223,-229.061813,-342.241364,-298.722046,-157.073517,-282.132782,-618.055359,-287.284332,-315.853973,-265.708435,-245.634171,-298.784180,-360.374329,-331.251160,-271.806732,-628.107239,-433.361359,-296.155457,-281.402191,-458.378174,-303.978607,-457.884186,-488.632050
74,0.617000,-313.189026,-723.482239,-136.282516,-281.547394,-730.967651,-229.218628,-342.304260,-300.905914,-159.762985,-282.193207,-616.548767,-288.263184,-315.664886,-267.620636,-248.140930,-298.596069,-362.727844,-333.347931,-271.747955,-628.936829,-434.057037,-296.166870,-282.389954,-459.618164,-303.869263,-458.851685,-489.640778
75,0.625000,-313.282898,-721.702271,-136.644562,-281.711945,-729.166992,-229.616898,-341.961731,-303.513153,-162.391754,-282.267883,-615.095215,-289.202972,-315.393433,-269.836975,-250.742432,-298.340668,-365.263702,-335.453064,-271.766876,-629.883301,-434.796265,-296.234497,-283.346588,-460.640961,-303.855927,-459.760437,-490.444397
76,0.633000,-313.285034,-719.939026,-137.249802,-281.781189,-727.421631,-230.179214,-341.345581,-306.770264,-164.986893,-282.387421,-613.611511,-290.219696,-314.863068,-272.364105,-253.122955,-298.375061,-367.998138,-337.260864,-271.832001,-630.771545,-435.541901,-295.776550,-284.275513,-461.677063,-303.788727,-460.731201,-491.277374
77,0.642000,-313.392456,-718.294067,-138.069519,-281.938019,-725.983704,-230.909180,-340.326904,-310.592224,-167.386047,-282.413666,-612.331360,-291.238068,-314.251801,-275.177734,-255.014359,-297.857971,-370.870667,-339.591003,-271.748230,-631.766479,-436.260132,-295.996185,-285.171112,-462.412994,-303.845093,-461.741608,-492.021515
78,0.650000,-313.320160,-717.081116,-139.050262,-282.006836,-724.834961,-231.902466,-339.418549,-314.779602,-169.345306,-282.378723,-611.275635,-292.393219,-313.427399,-278.414825,-256.764648,-297.483246,-373.764862,-341.570740,-271.824921,-632.882324,-437.008026,-296.079254,-286.057526,-463.063934,-303.966583,-462.705658,-492.660950
79,0.658000,-313.206238,-716.200928,-140.034546,-282.122223,-724.012390,-232.798752,-338.539917,-319.225952,-171.080551,-282.381836,-610.470764,-293.367706,-312.873047,-281.866730,-258.157990,-297.343597,-376.858826,-343.188171,-271.866852,-633.872375,-437.723022,-295.616608,-286.852386,-463.636658,-304.103821,-463.660248,-493.115540
80,0.667000,-312.995392,-715.671692,-140.914597,-282.130402,-723.352112,-233.597305,-337.982269,-324.082581,-172.198502,-282.382141,-609.882629,-294.142090,-312.302979,-285.751831,-258.974823,-296.584259,-379.928040,-345.252350,-272.056641,-635.042542,-438.285339,-295.533112,-287.774048,-464.091064,-304.223419,-464.792877,-493.608704
