Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083000,-310.966370,-729.059021,-132.629990,-283.828827,-731.681885,-226.194656,-335.650665,-294.568237,-121.534882,-286.385712,-604.119507,-237.632095,-314.659973,-223.685852,-185.986053,-302.590393,-322.567261,-268.031616,-282.879364,-594.895691,-383.582642,-301.471680,-247.729309,-397.743347,-313.528229,-422.858215,-432.753235
11,0.092000,-311.067291,-727.658875,-132.393845,-283.932648,-731.734009,-225.963181,-335.610931,-292.898346,-121.730064,-286.181732,-604.466064,-238.751495,-314.743927,-222.699020,-186.908875,-302.458435,-322.084167,-268.407349,-282.655273,-596.035889,-384.835876,-301.012756,-248.826874,-399.006989,-313.307556,-423.812469,-434.012817
12,0.100000,-311.038116,-726.102356,-132.131821,-283.763458,-731.879089,-225.651703,-335.515411,-291.446533,-121.937218,-285.837036,-604.709595,-239.971558,-314.597504,-222.117447,-188.070206,-302.447174,-321.896759,-268.860626,-282.346283,-597.000000,-385.999542,-300.898743,-249.801498,-400.215424,-313.055634,-424.852814,-435.249054
13,0.108000,-310.997192,-724.585938,-131.947388,-283.529419,-731.938599,-225.276810,-334.893097,-290.877930,-122.581261,-285.617584,-604.952637,-241.005447,-314.459198,-221.718033,-189.070312,-302.320343,-321.828033,-269.548676,-281.908569,-597.846436,-387.158478,-300.837585,-250.782104,-401.475922,-312.771454,-425.855438,-436.491058
14,0.117000,-311.168671,-722.880310,-131.496552,-283.103333,-732.026123,-224.898880,-334.148285,-291.832031,-123.410187,-285.412415,-605.192993,-242.062210,-313.760284,-222.458862,-189.553070,-301.636169,-321.983215,-270.786011,-281.479065,-598.705872,-388.167908,-300.749237,-251.672150,-402.894836,-312.470123,-426.756348,-437.791809
15,0.125000,-311.346558,-721.186890,-131.267471,-282.795013,-732.050110,-224.458649,-333.242340,-293.784454,-123.842445,-285.280273,-605.402588,-243.091217,-312.793427,-224.234329,-189.789764,-301.243958,-322.857330,-272.093689,-281.001740,-599.675415,-389.257355,-300.538361,-252.368301,-404.273712,-312.123260,-427.687500,-439.056091
16,0.133000,-311.232422,-719.664490,-131.310913,-282.527008,-732.236267,-224.011734,-332.052124,-296.338348,-123.715523,-284.950012,-605.863708,-244.323502,-311.894196,-226.932892,-189.905838,-300.378357,-324.191223,-273.845215,-280.567078,-600.570679,-390.478943,-300.188904,-253.593689,-405.987549,-311.864105,-428.766541,-440.323730
17,0.142000,-311.238342,-718.027039,-131.200272,-282.281677,-732.632080,-223.634949,-331.385254,-299.613556,-123.427780,-284.555786,-606.459167,-245.585175,-311.083435,-230.441360,-189.926468,-299.876129,-326.023834,-275.805328,-280.126068,-601.671082,-391.792175,-300.085388,-254.700638,-407.297791,-311.313568,-429.860657,-441.821503
18,0.150000,-311.162048,-716.330505,-131.331314,-282.033142,-732.844238,-223.522110,-330.397919,-304.016174,-123.510521,-284.185333,-607.261414,-246.991577,-310.342712,-234.570312,-189.646744,-299.122772,-328.082001,-277.819885,-279.803680,-602.943237,-393.269226,-299.330414,-255.956741,-409.015778,-310.861237,-431.051361,-443.283875
19,0.158000,-311.301025,-714.801025,-131.257477,-282.024963,-733.396606,-223.175278,-330.055756,-309.402069,-123.327660,-283.936005,-608.093445,-248.431305,-309.700470,-239.216019,-189.183212,-298.621521,-330.292694,-279.845520,-279.447510,-604.206238,-394.776917,-298.434296,-257.004547,-410.573761,-310.377655,-432.337067,-444.879517
20,0.167000,-311.282684,-713.246704,-131.323074,-282.215576,-734.259094,-222.594925,-329.491058,-314.569061,-123.301071,-283.684387,-609.091675,-250.047684,-309.086487,-244.273300,-188.659653,-297.783356,-332.644806,-281.947266,-279.212006,-605.644897,-396.405273,-297.595734,-258.646667,-412.259125,-309.774811,-433.746033,-446.421417
21,0.175000,-311.362457,-711.609375,-131.286926,-282.094421,-734.515015,-222.328323,-329.054779,-317.795502,-122.281326,-283.358246,-610.083069,-251.568192,-308.304779,-249.060898,-189.125549,-297.008026,-335.317932,-284.208557,-278.882233,-607.088196,-397.984619,-297.142670,-259.887085,-413.480499,-309.354675,-435.072693,-447.954590
22,0.183000,-311.386505,-710.082825,-131.236954,-282.052704,-734.872314,-221.824188,-328.940643,-316.978241,-122.750130,-283.133362,-610.893982,-253.117859,-307.409485,-251.146500,-192.357040,-296.567047,-338.124817,-286.600952,-278.609131,-608.561890,-399.589020,-296.277374,-261.416504,-415.226746,-308.847107,-436.554962,-449.533386
23,0.192000,-311.398560,-708.438477,-131.139389,-282.364532,-735.245056,-220.707642,-327.591888,-317.650116,-126.470848,-282.853455,-611.720886,-254.740799,-306.703888,-251.379425,-195.804504,-296.297058,-340.089233,-288.543152,-278.299927,-609.875366,-401.124023,-295.740265,-262.781158,-417.051605,-308.377441,-437.901031,-451.274323
24,0.200000,-311.367371,-706.713196,-131.285507,-282.264404,-735.353149,-220.340927,-326.443970,-321.228271,-130.559982,-282.601227,-612.267090,-256.267639,-305.595764,-252.352737,-197.283691,-295.530945,-340.708557,-290.566620,-277.909668,-611.272888,-402.736694,-295.221039,-264.197418,-419.378052,-308.062775,-439.228973,-453.106079
25,0.208000,-311.331512,-704.985229,-131.427994,-281.869507,-735.316345,-220.212952,-325.090576,-324.178528,-131.924408,-282.299011,-612.568909,-257.626953,-304.539886,-254.338287,-197.653839,-294.252289,-341.281525,-292.339600,-277.539978,-612.509644,-404.224731,-294.860565,-265.344208,-421.600494,-307.748871,-440.671478,-454.978088
26,0.217000,-311.335358,-703.063904,-131.528320,-281.609802,-734.832764,-219.701035,-323.209167,-326.478912,-131.424576,-282.178802,-612.701843,-259.115936,-303.391968,-257.058136,-197.748383,-293.329803,-341.851135,-294.339233,-277.222961,-613.840820,-405.661499,-294.451813,-266.894501,-424.138245,-307.386353,-442.168945,-456.837982
27,0.225000,-311.253113,-701.200012,-131.580231,-281.750183,-734.174316,-219.032944,-322.778595,-329.788635,-130.411087,-282.074371,-612.737183,-260.570099,-301.994965,-261.161774,-197.293839,-292.902679,-342.864166,-296.378448,-276.974426,-615.224365,-407.102509,-294.405670,-268.056610,-426.002991,-307.111481,-443.560669,-458.688751
28,0.233000,-311.254669,-699.271790,-131.683212,-281.240845,-733.523438,-218.832870,-321.813934,-333.848541,-130.236908,-281.850525,-612.991394,-261.984985,-301.667664,-264.815308,-196.831070,-292.405396,-344.306976,-298.392090,-276.707947,-616.535828,-408.547028,-293.976349,-269.376648,-427.969025,-306.950439,-445.090637,-460.275574
29,0.242000,-311.209991,-697.428406,-131.728531,-281.259064,-733.609558,-218.204330,-322.029297,-338.099457,-130.327530,-281.727173,-613.453064,-263.470978,-301.473480,-269.720367,-197.469513,-291.793518,-346.295624,-300.451477,-276.541870,-617.974976,-410.056183,-293.987396,-270.783936,-429.540131,-306.722992,-446.415558,-461.860718
30,0.250000,-311.277893,-695.602417,-131.711090,-281.954285,-733.128418,-217.269211,-322.658905,-342.437134,-130.759537,-281.672333,-614.003296,-264.991119,-302.122498,-274.335144,-198.235580,-291.984497,-349.050903,-302.343658,-276.310028,-619.415161,-411.488037,-293.659180,-272.151276,-430.743378,-306.493744,-447.837708,-463.140381
31,0.258000,-311.379547,-693.776001,-131.685471,-281.589508,-732.870972,-216.914810,-323.600281,-347.380859,-131.623734,-281.789124,-614.627136,-266.394104,-302.987640,-279.275208,-199.209869,-292.622406,-352.223083,-304.507172,-276.192535,-620.911072,-412.924194,-293.269806,-272.978210,-431.876892,-306.246307,-449.206085,-464.515747
32,0.267000,-311.502136,-691.977173,-131.827637,-282.160156,-732.581360,-216.241867,-324.982849,-352.897491,-132.465897,-281.795349,-615.111694,-267.777954,-303.868835,-284.887909,-199.812149,-293.275909,-355.489471,-306.604675,-275.980072,-622.258362,-414.384338,-293.363037,-274.609253,-432.841583,-306.075104,-450.631165,-465.755585
33,0.275000,-311.715668,-689.993958,-131.947128,-281.900482,-731.882324,-215.827957,-325.967407,-358.388550,-133.239655,-281.815582,-615.353088,-269.229492,-304.876923,-290.199738,-200.585999,-293.781006,-358.777100,-308.371063,-275.763550,-623.472534,-415.731354,-293.560791,-275.661743,-433.887207,-306.013336,-451.675049,-466.917419
34,0.283000,-311.717102,-688.038269,-132.178299,-282.191254,-730.997192,-215.283447,-326.915924,-363.887970,-133.526642,-281.920166,-615.183472,-270.558167,-305.885071,-295.861603,-201.120972,-293.986786,-361.536835,-310.597229,-275.424500,-624.496399,-417.041138,-293.655640,-276.850800,-435.104919,-305.986298,-452.847412,-468.167053
35,0.292000,-311.862762,-685.860474,-132.201477,-281.519073,-729.719543,-214.879745,-327.770874,-369.455811,-133.679123,-282.015961,-614.771790,-271.657013,-306.767731,-301.884186,-201.551102,-294.469849,-364.135895,-312.929535,-275.184906,-625.421326,-418.037201,-294.187958,-277.441193,-436.064087,-306.026733,-453.836823,-469.332062
36,0.300000,-311.886810,-683.769836,-132.162064,-281.216400,-728.515320,-214.232834,-328.332703,-375.266113,-134.155945,-282.055450,-614.386414,-272.769653,-307.618835,-307.846344,-202.198410,-295.216522,-366.771637,-315.348114,-274.884369,-626.341492,-419.019531,-294.746368,-278.035828,-437.381805,-306.060638,-454.799072,-470.517090
37,0.308000,-311.886200,-681.801819,-132.108246,-280.932251,-727.271912,-213.555725,-329.586823,-381.233704,-134.668152,-282.083374,-614.016418,-273.767731,-308.422424,-313.869965,-202.991470,-295.646729,-369.260345,-317.920013,-274.600098,-627.084229,-419.948822,-295.005920,-278.552246,-438.746765,-306.098297,-455.715820,-471.739288
38,0.317000,-312.030670,-679.646667,-131.959808,-281.041473,-726.177734,-212.828064,-331.146179,-386.507629,-135.524216,-282.196808,-613.657227,-274.591431,-309.645905,-319.431183,-203.923248,-296.254913,-371.415131,-320.508423,-274.480988,-627.705200,-420.733063,-295.416199,-279.180542,-440.219086,-306.198853,-456.693787,-472.873779
39,0.325000,-312.159698,-677.682312,-131.952805,-281.047058,-724.975891,-212.244965,-332.466309,-391.853027,-136.827087,-282.402954,-613.332520,-275.632690,-310.858887,-324.888245,-205.285538,-297.250885,-372.770325,-323.691437,-274.314545,-628.447388,-421.519012,-296.585022,-281.322571,-442.328522,-306.244965,-457.522522,-474.175751
40,0.333000,-312.462616,-675.643982,-131.948074,-281.233002,-723.831177,-211.887634,-333.836304,-397.006012,-138.492874,-282.597626,-612.866333,-276.484802,-312.094330,-329.874054,-206.811722,-297.943909,-375.196747,-326.385345,-274.332489,-629.306885,-422.383698,-296.995667,-282.166016,-443.598480,-306.360626,-458.476898,-475.232239
41,0.342000,-312.711212,-673.542419,-132.056412,-281.478638,-722.398254,-211.527100,-334.793640,-401.744141,-140.486832,-282.780304,-612.288879,-277.495697,-313.145416,-334.424805,-208.580154,-298.534363,-377.847076,-328.959900,-274.332306,-630.125610,-423.159698,-297.410034,-282.847870,-444.766022,-306.391266,-459.321625,-476.369019
42,0.350000,-312.916138,-671.492920,-132.219971,-281.791138,-720.976501,-211.235794,-335.607880,-406.145416,-142.606903,-283.028870,-611.650635,-278.513275,-313.481537,-338.882751,-210.620300,-298.881866,-380.279388,-331.446686,-274.432922,-630.965698,-423.932709,-297.513550,-283.832886,-446.183014,-306.531128,-460.234009,-477.298676
43,0.358000,-313.374084,-669.675842,-132.368164,-281.912018,-719.567688,-210.957123,-335.697845,-410.207123,-144.634613,-283.457642,-611.030090,-279.431641,-313.800812,-342.690338,-212.387360,-298.952087,-382.505402,-333.805878,-274.601257,-631.843079,-424.774109,-297.609985,-284.749023,-447.365021,-306.613129,-461.084320,-478.257111
44,0.367000,-314.082794,-668.359985,-132.498093,-282.224976,-718.551086,-210.886200,-335.499664,-413.890686,-146.347473,-283.876343,-610.719116,-280.444794,-313.604462,-346.192017,-214.014481,-298.903046,-384.667572,-336.088928,-274.715790,-632.525757,-425.514832,-297.744537,-285.405029,-448.262756,-306.759460,-461.870117,-479.200867
45,0.375000,-314.840607,-667.591553,-132.935303,-283.068848,-717.960083,-210.994690,-334.938690,-417.105621,-147.932053,-284.312592,-610.666626,-281.281128,-312.863464,-349.470306,-215.716171,-298.618896,-386.561646,-338.251709,-274.919983,-633.250000,-426.337555,-298.136353,-286.445251,-449.245880,-306.930023,-462.607025,-480.028748
46,0.383000,-315.837219,-667.507202,-133.577896,-283.828735,-718.039734,-211.586319,-334.095490,-419.897400,-149.359055,-284.790833,-610.990112,-282.219147,-312.233215,-352.192505,-216.982941,-298.514191,-388.031311,-339.782349,-275.229919,-633.893860,-427.082245,-298.039337,-287.111633,-450.200928,-307.017975,-463.247894,-480.902863
47,0.392000,-316.826416,-668.095459,-134.250961,-284.901031,-718.605652,-212.221756,-333.345276,-422.197205,-150.595734,-285.411469,-611.517334,-282.849091,-311.540863,-354.507385,-218.226501,-298.093170,-389.266571,-341.476562,-275.587585,-634.529114,-427.829102,-298.002167,-287.716827,-451.152313,-307.168945,-463.952026,-481.714294
48,0.400000,-317.506927,-669.537292,-134.959061,-285.604401,-719.578064,-213.472717,-332.767090,-423.955750,-151.885818,-285.917328,-612.333130,-283.653290,-310.968781,-356.324493,-219.363037,-297.683533,-390.477325,-342.783508,-276.052673,-635.180420,-428.519409,-297.743439,-288.304291,-452.041809,-307.394714,-464.648254,-482.437469
49,0.408000,-317.965546,-671.784485,-135.793640,-286.343994,-721.100586,-214.836365,-332.591461,-425.245667,-152.974289,-286.276062,-613.193481,-284.296234,-310.790070,-357.488739,-220.211609,-297.607391,-391.480103,-343.948853,-276.555511,-635.853333,-429.300293,-297.767883,-288.847504,-452.612946,-307.574310,-465.094940,-483.189117
50,0.417000,-318.046783,-674.621521,-136.815063,-286.616669,-722.889526,-216.611557,-332.424805,-426.071777,-153.901840,-286.523132,-614.386902,-285.048798,-310.425812,-358.493774,-221.316971,-297.518188,-392.179169,-344.960236,-277.036987,-636.399475,-430.100403,-297.487488,-289.410187,-453.423950,-307.814941,-465.601501,-483.954193
51,0.425000,-317.836914,-678.072937,-137.765228,-286.624786,-724.877686,-218.531891,-332.441193,-426.503906,-154.679153,-286.478119,-615.605530,-285.739166,-310.302063,-358.908905,-222.205811,-297.412445,-392.716370,-345.776031,-277.441833,-636.850525,-430.943665,-297.384277,-289.849518,-454.248901,-308.077148,-466.043732,-484.577484
52,0.433000,-317.242706,-682.099976,-138.937241,-286.539124,-727.209351,-220.641418,-332.378143,-426.502563,-155.402420,-286.440704,-616.999084,-286.323242,-310.187439,-359.002258,-222.991470,-297.346710,-393.081512,-346.609589,-277.846649,-637.138550,-431.698669,-297.286438,-290.065887,-454.854095,-308.277771,-466.219727,-485.331268
53,0.442000,-316.691193,-686.667664,-140.183273,-286.074463,-729.762634,-223.092422,-332.133209,-426.156250,-155.991943,-286.230927,-618.314880,-286.806152,-310.010651,-358.803345,-223.623260,-297.476624,-393.313141,-347.094147,-278.197937,-637.330261,-432.405853,-297.317749,-290.171600,-455.379425,-308.570984,-466.356873,-485.864258
54,0.450000,-315.890961,-691.888794,-141.446289,-285.608704,-732.402344,-225.694565,-331.740662,-425.645264,-156.477036,-286.168030,-619.760559,-287.207397,-309.596771,-358.335419,-224.263824,-297.392456,-393.268555,-347.548706,-278.483490,-637.338684,-432.892609,-297.468475,-290.153046,-455.854492,-308.926392,-466.309906,-486.323639
55,0.458000,-315.253265,-697.729614,-142.715454,-285.543732,-735.196838,-228.207031,-331.249969,-425.098358,-156.917664,-285.976624,-621.222107,-287.241119,-309.214172,-357.701233,-224.793839,-297.376617,-393.127930,-347.914978,-278.832672,-637.159973,-433.123657,-297.658203,-290.034393,-456.272583,-309.272583,-466.178680,-486.631683
56,0.467000,-314.657257,-703.858643,-144.175934,-284.669006,-738.401184,-231.067596,-330.860840,-424.328186,-157.268295,-285.932556,-622.928467,-287.075470,-308.862030,-356.956909,-225.107651,-297.350861,-392.854614,-348.111237,-279.088348,-636.926270,-433.199860,-297.806671,-289.795227,-456.490082,-309.547241,-465.937561,-486.770416
57,0.475000,-314.329529,-710.360840,-145.636902,-284.010712,-741.883606,-233.591049,-330.656128,-423.277588,-157.400711,-285.872284,-624.995117,-286.822479,-308.805756,-355.802948,-225.343201,-297.349030,-392.464661,-348.189606,-279.363007,-636.652344,-433.100677,-297.907806,-289.541290,-456.633209,-309.720154,-465.711975,-486.750977
58,0.483000,-314.203644,-717.334045,-147.149216,-284.028595,-745.328125,-236.266144,-330.787476,-422.156860,-157.418610,-286.016693,-627.095215,-286.379272,-308.785309,-354.808105,-225.344406,-297.405518,-392.021698,-348.000732,-279.612427,-636.337463,-432.773804,-297.994659,-289.204468,-456.609406,-309.903290,-465.363342,-486.515106
59,0.492000,-314.318909,-724.472595,-148.926941,-284.179108,-749.107117,-239.258759,-330.938568,-421.038788,-157.344559,-286.264954,-629.368652,-285.756653,-308.900757,-353.554626,-225.183594,-297.503418,-391.567108,-347.668182,-279.845795,-635.933167,-432.250793,-297.970276,-288.656281,-456.411255,-310.040009,-465.004974,-486.204742
60,0.500000,-314.609497,-731.858887,-150.924545,-284.597809,-753.026550,-242.181793,-331.298065,-419.823578,-157.132065,-286.487946,-631.767517,-285.024628,-309.289551,-352.289246,-224.924011,-297.755554,-390.920502,-347.076965,-280.097534,-635.438843,-431.630463,-298.089844,-288.286591,-456.037018,-310.206757,-464.535339,-485.633698
61,0.508000,-315.028473,-739.291199,-153.087616,-285.023224,-756.792847,-245.147079,-331.703613,-418.711609,-156.726807,-286.820404,-634.288269,-284.325714,-309.676025,-351.032867,-224.361008,-297.979492,-390.175812,-346.365540,-280.231964,-634.947449,-430.978577,-298.202393,-287.781250,-455.516876,-310.337769,-464.087799,-484.946594
62,0.517000,-315.366882,-747.001892,-155.510132,-285.362061,-760.451965,-248.222824,-332.281982,-417.373474,-156.116302,-287.249847,-636.857971,-283.585693,-310.142548,-349.644165,-223.626968,-298.259033,-389.305511,-345.498291,-280.230255,-634.323059,-430.113373,-298.349335,-287.144196,-454.754272,-310.328308,-463.458466,-484.334900
63,0.525000,-315.554260,-754.385620,-158.291016,-286.404999,-763.854736,-251.594162,-332.887512,-416.246216,-155.340958,-287.521210,-639.391235,-282.898590,-310.727936,-348.408600,-222.676697,-298.513733,-388.494415,-344.355103,-280.273315,-633.617981,-429.342285,-298.559052,-286.581024,-453.879120,-310.347382,-462.722900,-483.490295
64,0.533000,-315.617310,-761.794678,-161.442795,-286.511444,-767.358765,-254.921310,-333.417633,-415.160126,-154.481293,-287.774323,-641.968079,-282.288147,-311.448151,-347.094849,-221.625870,-298.929016,-387.635376,-343.146057,-280.301788,-632.903503,-428.584076,-298.899963,-285.872803,-452.831512,-310.456482,-462.036743,-482.582855
65,0.542000,-315.465942,-769.014221,-164.820587,-286.343323,-770.665710,-258.405670,-334.144745,-413.991425,-153.381989,-287.868530,-644.515686,-281.732513,-311.996948,-345.876801,-220.514557,-299.539856,-386.602936,-341.799286,-280.329468,-632.139099,-427.744110,-299.233673,-285.127960,-451.725281,-310.527771,-461.190460,-481.649994
66,0.550000,-315.046906,-775.984131,-168.125229,-286.018951,-773.878662,-262.048584,-334.737427,-413.030518,-152.328171,-287.746246,-646.996643,-281.328796,-312.830902,-344.668793,-219.244308,-299.765564,-385.723419,-340.532410,-280.280823,-631.372620,-426.969971,-299.441101,-284.173889,-450.562286,-310.566742,-460.471405,-480.825287
67,0.558000,-314.147705,-783.357788,-172.265091,-285.395203,-776.808167,-265.633392,-335.500610,-411.944214,-151.146011,-287.688721,-649.425598,-280.869446,-313.812286,-343.433655,-217.886505,-300.321289,-384.709595,-339.129700,-280.303375,-630.644165,-426.170746,-299.856171,-283.600250,-449.374329,-310.653198,-459.778442,-479.786224
68,0.567000,-313.315125,-790.467285,-176.225327,-284.766541,-779.661011,-269.229340,-336.367035,-410.863983,-149.785141,-287.539337,-651.792725,-280.529968,-314.720947,-342.307495,-216.685349,-300.863708,-383.833069,-337.707672,-280.368469,-629.972595,-425.319855,-300.155762,-282.902161,-448.166443,-310.847321,-458.925751,-478.728973
69,0.575000,-312.401031,-797.280823,-180.314362,-284.171844,-782.358093,-272.788788,-337.710693,-409.555145,-148.534134,-287.373413,-654.218262,-280.015137,-315.344727,-341.191895,-215.373032,-301.434906,-382.942017,-336.293579,-280.393036,-629.292847,-424.362976,-300.419495,-282.247589,-446.959839,-310.948059,-458.228851,-477.726227
70,0.583000,-312.623596,-803.921326,-184.031418,-283.648834,-784.948669,-276.247772,-338.219879,-408.463898,-147.398315,-287.270721,-656.617065,-279.547028,-315.879730,-340.118195,-214.144073,-301.816071,-382.139282,-334.906769,-280.529022,-628.461792,-423.299561,-300.624146,-281.335449,-445.800293,-311.069305,-457.485840,-476.582703
71,0.592000,-312.366638,-810.064941,-188.130768,-283.404327,-787.335083,-279.710938,-338.453278,-407.503754,-146.216354,-287.308258,-659.026306,-278.978821,-316.156128,-339.122620,-213.015350,-301.932526,-381.223297,-333.734558,-280.611023,-627.712891,-422.154083,-301.011688,-280.703979,-444.500580,-311.286835,-456.734650,-475.276062
72,0.600000,-311.991791,-816.110657,-192.506470,-283.193909,-789.588989,-283.023041,-338.595215,-406.531158,-144.849365,-287.328583,-661.364258,-278.425293,-316.322144,-338.132965,-211.589737,-302.125488,-380.520111,-332.361084,-280.761810,-627.031494,-420.823303,-301.058075,-279.840790,-443.297455,-311.498840,-455.952271,-474.020050
73,0.608000,-311.664978,-821.923462,-196.849167,-283.240173,-791.604614,-286.190887,-338.438080,-405.589417,-143.676682,-287.484131,-663.564453,-277.745270,-316.218475,-337.164001,-210.379883,-302.233093,-379.836273,-331.018188,-280.916351,-626.277832,-419.492737,-301.349487,-279.233124,-441.806061,-311.600616,-455.282532,-472.681610
74,0.617000,-311.076843,-827.225586,-201.331909,-283.374023,-793.391113,-289.132568,-338.323914,-404.777771,-142.225540,-287.631378,-665.620728,-277.165405,-316.102478,-336.391205,-208.987244,-302.293701,-379.228607,-329.551849,-281.089447,-625.591919,-418.159515,-301.296234,-278.501343,-440.487946,-311.700287,-454.607361,-471.349640
75,0.625000,-311.285889,-831.666016,-205.038071,-283.471191,-794.955627,-291.910522,-338.219421,-404.067932,-140.773453,-287.753723,-667.522156,-276.686462,-315.983093,-335.690094,-207.544052,-302.323395,-378.485718,-328.010162,-281.254761,-625.045715,-416.978302,-301.344391,-277.895813,-438.943085,-311.944305,-453.913452,-469.935730
76,0.633000,-310.881165,-835.908264,-208.790710,-283.600098,-796.293884,-294.375763,-338.237671,-403.437805,-139.228363,-287.725586,-669.289490,-276.214172,-315.909576,-335.098938,-205.887527,-302.265869,-377.923492,-326.427826,-281.535339,-624.591675,-415.841217,-301.461670,-277.481812,-437.254761,-312.111267,-453.390411,-468.458435
77,0.642000,-310.658844,-839.395203,-212.030182,-283.517975,-797.477051,-296.611694,-337.931641,-402.991699,-137.595306,-287.686066,-670.793945,-275.842560,-315.752594,-334.465607,-204.357147,-302.244598,-377.431885,-324.760345,-281.789795,-624.065674,-414.773132,-301.219666,-276.785767,-435.655212,-312.240540,-452.717590,-467.154785
78,0.650000,-310.269684,-842.369690,-214.935211,-283.538971,-798.447266,-298.431030,-337.640411,-402.590729,-135.968948,-287.602173,-672.139832,-275.477722,-315.564575,-333.950287,-202.600571,-302.188812,-376.941589,-323.067963,-282.051331,-623.631897,-413.804352,-301.104492,-276.282318,-433.969025,-312.355927,-452.145050,-465.822083
79,0.658000,-310.023895,-844.885681,-217.347794,-283.511627,-799.083374,-300.006134,-337.182770,-402.351746,-134.467056,-287.534760,-673.154968,-275.061584,-315.223724,-333.573090,-200.916580,-301.997253,-376.576477,-321.468658,-282.190155,-623.112671,-412.878601,-301.022705,-275.677094,-432.232391,-312.479858,-451.445892,-464.406372
80,0.667000,-309.880829,-846.974243,-219.187714,-283.445374,-799.591980,-301.217316,-336.524200,-402.167938,-132.969940,-287.459167,-673.961182,-274.502625,-314.682190,-333.321014,-199.315567,-301.653564,-376.036865,-320.020264,-282.394562,-622.518494,-411.953278,-301.110962,-275.176849,-430.404877,-312.636780,-450.756805,-463.020813
