Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083,-303.253235,-731.16687,-128.834702,-323.221527,-174.853058,-122.882088,-275.742432,-615.750244,-237.337723,-301.638733,-134.284836,-209.987991,-291.663452,-258.596771,-242.082169,-274.626068,-585.765076,-380.170105,-290.617401,-238.785858,-390.870789,-275.243256,-742.856018,-221.73967,-305.523956,-412.909729,-427.186737
11,0.092,-303.435516,-729.102051,-128.859024,-320.325043,-180.159302,-121.300385,-275.710968,-613.528442,-237.510681,-300.452271,-138.314835,-207.827942,-290.198944,-261.596313,-243.674133,-274.645813,-586.05011,-380.758423,-290.086975,-238.967026,-392.121765,-275.51828,-740.55658,-221.751419,-305.406128,-413.238464,-428.001923
12,0.1,-303.393829,-727.073303,-128.664368,-319.30246,-182.386917,-117.446259,-275.618652,-611.499756,-237.959244,-298.238892,-143.862381,-205.544708,-289.413025,-265.907837,-245.255524,-274.554596,-586.398865,-381.6474,-289.950439,-239.350876,-392.782684,-275.524078,-738.450012,-221.656204,-305.21637,-413.594055,-428.839142
13,0.108,-303.311005,-725.208252,-128.557877,-318.78772,-182.377182,-117.777802,-275.327271,-609.765869,-238.587585,-296.769226,-148.524994,-207.613571,-289.214478,-270.588654,-246.951111,-274.45462,-586.828735,-382.638367,-289.558472,-239.92897,-393.483429,-275.369904,-736.543091,-221.430817,-305.084198,-413.967651,-429.644135
14,0.117,-303.25116,-723.341492,-128.466034,-317.431519,-184.010971,-120.888557,-275.097168,-608.208252,-239.490463,-296.682495,-150.908417,-211.353882,-289.138367,-273.697235,-248.647186,-274.207642,-587.480713,-383.892151,-289.36145,-240.649506,-394.704224,-275.225555,-734.924377,-221.378632,-304.889862,-414.611359,-430.780823
15,0.125,-303.229858,-721.470093,-128.555649,-316.719727,-192.45813,-124.257149,-274.960632,-606.756836,-240.582352,-296.477966,-152.986069,-212.189407,-288.383575,-275.634979,-250.063873,-274.184875,-588.266235,-385.352905,-289.342346,-241.19693,-395.673035,-275.304779,-733.384705,-221.461792,-304.863342,-415.280762,-432.103149
16,0.133,-303.35437,-719.625366,-128.588409,-316.924683,-199.475266,-124.492256,-274.921356,-605.519714,-241.760681,-295.933685,-156.081497,-210.490097,-287.362671,-278.013641,-251.536484,-274.2612,-589.206726,-386.715424,-288.667633,-242.123032,-397.077301,-275.495758,-732.074341,-221.530548,-304.777893,-416.172272,-433.40799
17,0.142,-303.46283,-717.897156,-128.483017,-315.415588,-203.536026,-122.182281,-275.134491,-604.575317,-242.865784,-295.81015,-161.163651,-208.726547,-286.981293,-281.472443,-253.316132,-274.310303,-590.30481,-388.085052,-288.790375,-243.188782,-397.97467,-275.743225,-730.837952,-221.388824,-304.729889,-417.119965,-434.541687
18,0.15,-303.67749,-716.171143,-128.272293,-315.840027,-205.632782,-118.738419,-275.442993,-603.697876,-244.089279,-294.526764,-167.41188,-206.799881,-286.923096,-286.083191,-255.470779,-274.350403,-591.510925,-389.435547,-288.930511,-244.581757,-398.789093,-275.929352,-729.703674,-221.221268,-304.475769,-418.309265,-435.877655
19,0.158,-303.734894,-714.524292,-128.256821,-315.443481,-205.715698,-119.22776,-275.452271,-602.877075,-245.454971,-293.995239,-172.324341,-209.140671,-286.989471,-290.803131,-257.966187,-274.276093,-592.635742,-391.04303,-288.700745,-245.771194,-400.464142,-276.122314,-728.747986,-221.200256,-304.364624,-419.469666,-437.361572
20,0.167,-303.803925,-712.758362,-128.159302,-314.801208,-208.49942,-122.276588,-275.373291,-602.041321,-247.156754,-294.214447,-175.018478,-212.497559,-287.202667,-293.972839,-260.508942,-274.10791,-593.83783,-392.768524,-288.79657,-246.94812,-402.29126,-276.048004,-727.586975,-221.025406,-304.260803,-420.765686,-439.232269
21,0.175,-303.739136,-710.969971,-128.110703,-315.161621,-217.750229,-125.892281,-275.20816,-601.188049,-248.90358,-294.175232,-177.743576,-213.156052,-286.851654,-296.106018,-263.03418,-273.993103,-595.235168,-394.660522,-288.942505,-248.202042,-404.460419,-275.924622,-726.339172,-221.02478,-304.292633,-422.196838,-441.259369
22,0.183,-303.812012,-709.209656,-128.048813,-315.344238,-224.57988,-127.017487,-275.077118,-600.40802,-250.564636,-294.364532,-181.530655,-213.072144,-286.377686,-298.600677,-265.770782,-273.897217,-596.652771,-396.440826,-288.82309,-249.764343,-406.957825,-275.759644,-725.153931,-220.932831,-304.292603,-423.696411,-443.283386
23,0.192,-303.957916,-707.397156,-127.974419,-315.449738,-228.760635,-125.99102,-275.227478,-599.72467,-252.111221,-294.79483,-186.85347,-212.662628,-286.336151,-302.311432,-268.924774,-273.809479,-598.047424,-398.05014,-288.960205,-251.17421,-409.29541,-275.736572,-724.085144,-220.77597,-304.181854,-425.248444,-445.408813
24,0.2,-304.143341,-705.455322,-127.964867,-316.543243,-233.199066,-124.446312,-275.303772,-599.375305,-253.870132,-294.877716,-193.608307,-211.915619,-287.094635,-306.8862,-272.26178,-273.527557,-599.689453,-399.801605,-289.313324,-252.629761,-411.422974,-275.836395,-723.203003,-220.569794,-304.133514,-426.857727,-447.397217
25,0.208,-304.243561,-703.423279,-128.125671,-316.514374,-239.545868,-123.983253,-275.364166,-599.015869,-255.566238,-295.707062,-200.608856,-211.681458,-287.759491,-311.733948,-275.673218,-273.276337,-601.230225,-401.545593,-289.682343,-254.396713,-413.771271,-275.790192,-722.182434,-220.270996,-304.08139,-428.598816,-449.375549
26,0.217,-304.25412,-701.170044,-128.338058,-318.129822,-247.614731,-123.876617,-275.528137,-598.584717,-257.471985,-296.666626,-207.833832,-211.015945,-287.294037,-317.093689,-278.834137,-273.105835,-602.957397,-403.373962,-290.181549,-255.956329,-415.583832,-275.626526,-721.198669,-219.996048,-304.079193,-430.328583,-451.370636
27,0.225,-303.988556,-698.573364,-128.799789,-319.099274,-256.248322,-124.10685,-275.76236,-598.329041,-259.469971,-297.54068,-215.262497,-210.907379,-287.387665,-321.921936,-282.401703,-272.831818,-604.803833,-405.267212,-290.367889,-257.98526,-417.650421,-275.25647,-720.201355,-219.701126,-304,-432.191467,-453.237396
28,0.233,-304.103088,-696.740417,-128.812164,-320.842255,-264.966858,-123.947029,-275.884399,-598.307312,-261.549866,-298.664917,-223.448868,-210.28688,-289.186768,-326.984802,-285.595062,-272.602325,-606.659302,-407.325104,-290.826172,-259.741913,-419.504059,-275.074463,-719.170898,-219.471771,-303.95813,-434.114868,-455.240112
29,0.242,-304.274384,-694.87738,-128.864517,-322.307739,-273.115631,-123.408958,-275.83493,-598.606018,-263.749084,-300.028564,-231.555542,-209.583267,-289.449615,-332.229156,-289.754883,-272.194885,-608.862061,-409.42453,-290.983002,-261.642334,-421.329163,-275.103516,-718.626404,-219.147049,-303.596161,-436.28772,-457.396973
30,0.25,-304.338226,-693.159546,-128.896347,-323.730713,-280.155457,-122.685623,-275.75116,-599.144897,-266.077179,-301.430786,-240.248917,-209.558563,-289.998627,-337.287659,-293.186462,-271.765991,-610.968994,-411.709747,-291.412262,-263.84671,-423.447571,-275.162476,-718.419495,-218.766495,-303.427063,-438.485565,-459.611877
31,0.258,-304.538605,-691.359985,-128.859283,-324.593475,-281.737762,-121.581917,-275.778046,-599.815613,-268.426758,-302.506927,-247.45871,-210.856216,-290.343597,-342.20224,-296.999847,-271.436432,-613.211609,-413.969055,-291.683868,-266.137817,-425.745239,-274.80542,-717.727051,-218.436508,-303.373291,-440.822754,-461.867493
32,0.267,-304.432739,-689.601013,-128.788162,-324.964294,-283.034241,-123.235954,-275.937103,-600.546509,-270.913208,-302.299957,-252.774887,-213.840271,-290.661774,-346.797729,-300.897064,-271.231262,-615.553528,-416.293732,-292.070312,-268.542358,-428.451172,-274.908051,-717.265076,-217.548615,-303.328979,-443.247894,-464.362152
33,0.275,-304.536102,-687.757874,-128.830612,-325.518127,-290.987549,-127.005966,-275.985535,-601.446167,-273.292755,-301.674744,-256.587952,-216.267822,-290.740997,-349.90506,-304.177429,-271.16449,-618.171265,-418.621826,-291.004486,-269.719421,-431.545654,-274.629089,-717.008911,-217.319565,-303.226135,-445.905762,-467.098724
34,0.283,-304.613617,-686.073975,-129.069992,-324.901733,-299.495972,-131.272568,-275.98407,-602.581543,-275.902588,-301.700714,-259.777893,-218.246338,-290.134705,-351.932831,-307.263062,-271.100189,-620.920471,-421.002106,-289.82962,-271.459076,-434.553345,-274.843658,-716.802002,-217.074631,-303.069672,-448.772522,-470.188782
35,0.292,-304.902527,-684.214844,-129.173126,-325.266052,-305.159698,-133.892883,-276.155609,-603.828918,-278.73288,-301.777496,-263.955231,-219.808136,-289.488708,-354.211517,-310.617462,-271.143097,-623.677856,-423.750641,-289.482819,-274.380585,-438.619141,-275.055298,-716.190918,-216.782303,-302.937744,-451.675171,-473.460449
36,0.3,-304.95874,-682.430237,-129.315399,-325.227325,-308.488617,-135.687408,-276.191803,-605.396484,-281.698914,-302.028931,-268.312134,-222.15625,-289.365143,-357.087891,-314.377655,-271.056976,-626.615906,-426.518127,-288.820679,-277.181915,-442.093628,-275.340912,-715.93512,-216.43692,-302.692474,-454.736023,-476.736053
37,0.308,-304.989807,-680.636536,-129.384033,-325.407654,-311.069519,-137.589706,-275.970062,-607.183472,-284.547607,-301.742004,-273.081665,-224.915237,-289.519531,-360.807495,-318.219971,-271.036743,-629.736389,-429.358582,-288.86676,-280.170776,-446.002594,-275.493805,-715.765808,-215.980728,-302.412811,-457.782104,-479.951294
38,0.317,-305.028198,-678.839478,-129.66246,-325.08667,-313.148041,-140.16687,-275.841766,-609.048096,-287.434875,-301.488007,-277.380676,-228.381317,-289.421692,-364.69162,-322.127319,-271.000824,-632.648926,-432.137817,-288.284271,-282.87088,-449.056641,-275.628418,-715.737244,-215.465942,-302.252136,-460.812012,-483.038513
39,0.325,-305.156738,-676.842285,-129.915573,-324.854401,-315.930054,-143.210754,-276.163208,-610.777405,-290.360474,-301.029968,-281.159729,-231.756561,-289.069031,-368.304291,-325.865784,-270.934967,-635.584778,-434.906006,-288.150146,-285.812653,-452.390686,-275.599457,-715.271179,-215.15126,-302.092865,-463.783417,-486.094574
40,0.333,-305.383698,-674.835754,-130.200714,-324.025726,-319.260162,-146.445251,-276.374268,-612.537354,-293.287628,-300.560669,-284.505798,-235.025574,-288.89444,-371.358948,-329.30072,-270.845337,-638.40033,-437.792603,-288.123108,-288.655182,-455.854889,-276.20697,-714.613525,-214.837692,-301.849915,-466.671051,-489.202515
41,0.342,-305.469574,-672.89679,-130.621124,-323.569427,-322.621368,-149.570084,-276.239716,-614.328186,-296.282135,-299.872284,-287.78772,-237.993027,-288.738312,-374.264069,-332.622192,-270.588531,-641.136902,-440.598206,-287.843292,-291.258728,-458.977783,-276.174957,-713.989624,-214.731766,-301.719818,-469.31601,-492.189423
42,0.35,-305.563568,-670.949036,-131.251663,-322.930939,-325.26535,-152.384644,-276.104279,-616.140503,-299.280426,-299.494202,-290.666168,-240.95845,-288.576874,-376.906128,-335.757019,-270.337036,-643.906006,-443.484711,-287.637848,-293.97345,-462.078552,-276.338593,-713.31311,-214.767731,-301.52179,-472.003387,-495.257385
43,0.358,-305.759155,-668.888184,-131.779739,-322.79895,-326.734192,-154.718994,-276.138123,-617.827332,-302.126801,-299.368256,-293.373199,-243.740982,-288.403046,-379.27533,-338.911835,-270.132263,-646.347473,-446.196991,-287.432251,-296.610474,-465.19873,-276.305206,-712.569702,-214.789062,-301.328125,-474.619476,-498.281738
44,0.367,-306.027771,-667.47876,-132.235809,-322.966156,-326.63205,-156.559402,-276.053467,-619.578552,-304.781189,-299.658417,-295.807007,-246.558945,-288.326813,-381.661469,-341.941803,-269.85144,-648.732422,-448.712799,-287.516968,-299.239136,-468.949219,-276.621368,-711.855164,-214.621002,-301.022491,-477.191711,-501.198059
45,0.375,-306.235168,-666.676941,-132.901306,-323.691132,-325.853821,-158.276749,-276.08194,-621.359497,-307.055023,-299.887299,-298.131226,-249.174484,-288.372375,-383.539368,-344.773285,-269.577667,-650.925049,-450.925049,-287.223694,-301.445618,-471.688049,-276.481537,-711.601318,-214.924347,-300.77533,-479.551453,-503.917816
46,0.383,-306.862427,-666.471008,-133.805527,-324.453339,-325.222656,-160.380737,-276.111664,-623.230286,-309.318176,-300.531281,-299.753845,-251.782181,-288.512482,-385.341156,-347.475128,-269.399017,-652.959106,-453.139435,-287.535675,-303.70813,-475.024292,-276.662842,-711.857544,-215.610138,-300.554932,-481.629211,-506.526459
47,0.392,-307.922241,-667.124939,-134.862839,-325.446899,-324.4823,-162.661591,-276.474335,-625.117981,-311.302795,-301.270538,-300.805817,-254.362549,-289.411621,-385.887634,-350.159058,-269.080017,-654.66626,-455.199097,-287.129181,-305.148804,-477.845245,-277.770691,-712.474609,-216.354919,-300.26416,-483.604248,-509.097412
48,0.4,-308.989197,-668.610229,-135.61969,-326.7164,-323.10141,-164.801926,-276.811096,-627.260132,-313.176361,-302.245331,-301.506653,-257.196045,-289.632263,-386.83255,-352.588898,-268.736816,-656.165039,-457.166046,-287.189331,-306.778046,-480.372925,-278.06015,-713.587341,-217.306046,-299.959656,-485.275879,-511.464966
49,0.408,-310.165161,-670.332275,-136.571625,-328.181549,-321.062134,-166.910934,-277.131866,-629.529724,-314.931366,-303.001892,-301.891968,-259.862518,-290.115662,-387.751068,-354.783417,-268.452881,-657.46875,-459.009491,-287.295593,-308.65094,-482.91275,-278.710785,-714.939514,-218.365189,-299.702454,-486.730194,-513.783752
50,0.417,-311.348969,-672.489136,-137.632065,-329.340607,-318.284454,-169.440216,-277.406006,-631.947632,-316.626526,-304.253265,-301.594269,-262.508453,-290.786346,-388.292358,-356.623108,-268.087494,-658.618896,-460.962891,-287.320496,-309.508453,-485.101288,-279.358459,-716.731384,-219.423615,-299.526154,-487.969269,-515.88562
51,0.425,-312.211945,-675.237122,-138.864502,-330.888245,-315.416748,-171.682251,-277.734558,-634.540344,-318.201813,-305.563568,-300.969818,-264.916748,-291.51355,-388.594452,-358.297241,-267.878204,-659.646423,-462.87204,-287.711456,-310.805237,-487.15506,-279.924744,-718.864014,-220.684784,-299.36496,-489.033508,-517.960144
52,0.433,-313.023071,-678.480957,-139.866623,-332.873108,-312.535645,-173.833832,-278.070709,-637.243164,-319.800354,-306.882263,-299.858673,-267.226532,-292.483856,-388.349976,-359.649567,-267.656372,-660.577087,-464.671082,-287.756866,-311.681122,-489.276489,-280.335541,-721.344666,-221.989075,-299.268036,-490.097076,-519.966858
53,0.442,-313.593414,-682.31604,-141.020279,-334.841156,-309.343567,-175.867294,-278.323303,-639.952576,-321.274048,-308.376953,-298.406464,-269.315582,-293.24292,-387.894928,-360.765839,-267.540222,-661.333801,-466.411499,-290.1362,-314.647339,-491.93692,-281.279816,-724.282776,-223.498016,-299.134338,-490.857758,-521.832886
54,0.45,-314.278351,-686.615417,-142.274307,-337.046906,-305.753052,-177.746704,-278.595886,-642.716736,-322.601349,-309.954041,-296.477936,-271.392059,-294.499298,-386.918365,-361.511932,-267.516846,-661.857605,-468.092743,-290.371338,-314.995941,-493.727051,-281.540955,-727.313171,-225.179047,-299.076569,-491.574768,-523.654785
55,0.458,-314.78833,-691.458984,-143.55423,-338.99762,-301.841095,-179.642578,-278.886322,-645.58252,-323.876099,-311.431335,-294.211578,-273.369781,-295.50235,-385.618469,-362.260651,-267.534912,-662.279114,-469.670044,-291.493988,-316.154297,-495.122009,-281.366364,-730.757263,-227.012268,-299.169891,-492.071564,-525.393799
56,0.467,-315.19989,-696.834351,-144.635773,-340.53299,-297.622223,-181.69313,-279.164917,-648.572998,-324.892822,-312.650452,-291.418396,-275.250641,-295.941681,-384.105042,-363.237061,-267.644989,-662.562073,-471.002014,-292.269348,-316.581451,-496.579956,-281.716248,-734.588989,-228.874634,-299.318207,-492.477142,-526.964539
57,0.475,-315.751099,-702.570068,-145.77681,-341.774414,-292.91214,-183.678787,-279.52771,-651.663086,-325.84256,-313.612885,-288.418427,-277.362274,-296.780609,-382.33548,-363.852661,-267.853363,-662.702942,-472.243134,-292.720947,-316.75473,-498.03418,-282.056854,-738.695557,-230.671219,-299.52005,-492.715729,-528.440735
58,0.483,-316.059631,-708.7995,-146.972504,-342.544769,-287.870483,-185.717743,-279.912476,-654.755432,-326.680878,-314.336365,-285.038116,-279.317596,-297.544739,-380.315247,-364.438141,-268.249329,-662.728088,-473.215698,-293.163208,-316.918182,-499.690186,-282.377838,-742.810486,-232.453964,-299.941406,-492.796539,-529.630127
59,0.492,-316.394501,-715.357483,-147.957291,-343.170715,-282.513092,-187.705627,-280.340759,-658.03418,-327.410217,-314.889343,-281.366089,-281.271057,-298.362244,-377.994781,-364.88382,-268.69516,-662.728882,-474.077881,-293.534668,-316.937469,-501.316772,-282.584503,-747.362915,-234.354553,-300.344788,-492.90033,-530.899109
60,0.5,-316.661255,-722.315002,-149.210144,-343.687683,-276.809753,-189.696762,-280.731567,-661.454468,-328.070831,-315.306335,-277.244476,-283.314484,-298.991364,-375.225739,-365.325073,-269.287933,-662.603394,-474.913361,-293.766235,-316.956848,-502.880096,-282.951263,-752.179626,-236.375626,-300.857117,-492.901062,-532.108887
61,0.508,-316.940979,-729.434753,-150.754395,-344.095093,-270.816925,-191.722122,-281.161194,-664.854065,-328.786499,-315.71579,-272.925323,-285.265503,-299.462372,-372.163177,-365.748199,-269.788239,-662.515564,-475.645691,-294.003967,-316.743164,-504.48407,-282.999084,-756.662048,-238.948425,-301.240082,-492.890228,-533.198853
62,0.517,-317.082275,-736.832581,-152.234818,-344.455902,-264.50885,-193.724167,-281.609344,-668.451904,-329.630707,-315.948059,-268.237061,-287.299042,-300.024811,-368.716431,-366.150879,-270.491882,-662.300476,-476.382446,-294.268494,-316.636322,-506.118958,-282.947998,-761.97937,-241.095688,-301.665833,-492.962402,-534.415833
63,0.525,-317.027344,-744.106384,-154.114334,-344.678711,-258.018463,-195.797623,-281.932495,-672.143616,-330.439178,-316.248413,-263.436584,-289.180359,-300.555054,-365.248505,-366.389191,-271.186981,-662.111572,-477.154419,-294.080444,-316.604645,-507.965912,-283.255127,-767.428833,-243.601929,-302.294006,-492.727509,-535.498474
64,0.533,-316.870972,-751.66394,-156.213043,-344.887512,-251.570526,-197.837479,-282.222534,-675.703979,-331.421783,-316.499847,-258.368347,-291.131866,-300.939331,-361.476288,-366.722229,-271.87149,-661.952881,-477.820892,-294.240967,-316.418701,-509.53775,-283.257996,-772.461426,-246.420197,-302.97821,-492.541046,-536.537292
65,0.542,-316.592346,-759.089661,-158.633286,-344.958862,-244.97377,-199.860687,-282.571899,-679.233154,-332.460815,-316.280365,-253.204697,-293.236664,-301.54718,-357.55249,-366.863129,-272.64798,-661.641968,-478.571442,-295.327057,-316.388489,-510.479156,-283.256378,-777.673767,-249.441971,-303.591827,-492.424591,-537.516541
66,0.55,-316.239777,-766.568542,-161.284821,-345.020935,-238.49205,-201.778519,-282.826385,-682.696289,-333.630554,-316.740326,-247.910858,-294.950684,-302.024689,-353.600189,-367.036652,-273.369598,-661.373291,-479.230865,-295.606506,-316.051727,-511.714813,-283.26535,-783.109558,-252.509293,-304.31546,-492.151489,-538.336975
67,0.558,-315.74707,-774.302551,-163.934723,-345.186218,-232.279266,-203.79155,-283.033112,-686.215088,-334.854614,-316.866608,-242.660217,-296.874054,-302.562378,-349.541595,-367.00412,-274.062256,-661.164673,-479.894653,-296.044861,-315.986511,-512.674805,-283.767822,-788.067078,-255.836212,-304.780457,-492.067535,-539.281067
68,0.567,-315.348328,-781.651794,-166.977356,-345.325806,-226.34964,-205.601532,-283.177063,-689.730774,-336.126709,-317.293121,-237.407394,-298.748627,-302.973175,-345.524353,-367.040375,-274.766998,-660.893982,-480.538391,-296.534363,-315.847046,-513.328247,-283.693542,-793.230286,-259.248718,-305.524109,-491.776886,-539.777405
69,0.575,-315.038483,-788.854614,-170.172302,-345.333099,-220.589127,-207.501846,-283.429504,-693.17041,-337.439056,-317.504211,-232.269638,-300.519562,-303.450256,-341.568634,-366.891846,-275.355286,-660.643433,-481.089569,-296.576935,-315.379669,-514.226013,-283.627838,-798.320312,-262.777344,-306.104279,-491.394562,-540.341675
70,0.583,-314.764343,-795.99939,-173.522308,-345.447693,-215.088776,-209.294525,-283.597473,-696.647095,-338.69931,-317.80661,-227.23027,-302.129456,-304.066589,-337.838226,-366.539764,-275.941101,-660.488953,-481.485748,-296.727692,-315.110992,-514.603577,-283.584442,-803.372925,-266.314484,-306.715637,-491.229767,-540.690613
71,0.592,-314.607544,-803.047913,-176.845337,-345.753052,-209.862274,-210.761887,-283.781067,-700.033997,-339.860474,-318.003265,-222.372757,-303.695343,-304.510834,-334.162292,-366.149597,-276.508759,-660.37793,-481.779114,-296.914429,-314.929382,-514.649109,-283.678711,-808.398926,-269.974457,-307.165436,-491.102875,-540.828796
72,0.6,-314.573486,-809.842407,-180.258514,-345.932465,-205.007431,-212.021957,-284.025635,-703.344604,-341.01886,-318.270264,-217.693512,-304.953888,-304.890442,-330.527008,-365.581085,-277.062836,-660.261108,-481.927124,-297.120667,-314.715057,-514.453979,-283.724396,-813.153809,-273.470917,-307.644531,-490.901489,-540.848083
73,0.608,-314.724548,-816.417175,-183.618195,-346.220459,-200.246017,-212.929123,-284.357208,-706.645996,-342.089142,-318.551361,-213.221558,-305.937439,-305.352966,-326.896698,-364.994171,-277.552094,-660.130859,-481.899475,-297.211334,-314.563049,-514.238525,-283.934845,-817.835144,-276.835175,-308.093811,-490.752167,-540.748718
74,0.617,-314.859344,-822.816833,-186.85881,-346.416779,-196.202988,-213.645645,-284.682648,-709.869507,-343.033722,-318.905975,-209.12883,-306.490753,-305.522034,-323.22876,-364.521759,-278.066956,-659.982422,-481.719147,-297.333435,-314.435059,-513.81189,-284.165161,-822.362122,-280.193115,-308.426086,-490.473267,-540.393921
75,0.625,-315.026672,-829.001465,-190.084305,-346.697998,-192.327286,-213.835556,-284.960388,-713.07074,-343.84906,-319.105011,-205.101791,-306.832611,-305.841278,-319.891327,-363.746643,-278.425507,-659.858337,-481.350311,-297.420441,-314.154114,-513.201355,-284.419617,-826.805054,-283.358795,-308.660187,-490.308655,-539.975525
76,0.633,-315.187378,-834.896057,-193.187302,-346.911926,-188.985016,-213.758179,-285.176544,-716.176147,-344.595276,-319.530884,-201.457138,-306.671844,-306.16626,-316.632263,-362.93457,-278.718628,-659.67688,-480.771973,-297.275146,-313.91449,-512.710999,-284.576355,-831.126038,-286.395081,-308.941772,-490.083221,-539.351074
77,0.642,-315.221588,-840.662048,-196.20694,-347.259918,-185.878738,-213.140121,-285.289276,-719.208862,-345.205261,-319.761993,-198.114929,-306.077911,-306.559937,-313.364502,-362.113617,-278.962158,-659.395264,-479.960754,-297.629608,-313.882812,-511.801727,-284.578552,-835.251404,-289.276001,-309.165375,-489.88382,-538.538635
78,0.65,-315.050659,-846.087341,-199.069931,-347.694885,-183.157257,-212.114319,-285.269928,-722.221558,-345.746735,-320.151398,-195.017151,-305.16452,-306.963531,-310.302765,-361.224274,-279.074921,-659.186401,-479.051941,-297.777527,-313.597076,-510.934601,-284.445404,-839.259583,-292.104553,-309.327423,-489.607635,-537.741577
79,0.658,-314.662506,-851.055786,-201.711807,-348.209076,-180.875107,-210.774277,-285.197083,-725.111511,-346.212311,-320.593018,-192.292877,-303.89859,-307.432312,-307.3909,-360.338654,-279.147095,-658.933167,-478.01001,-297.854034,-313.37326,-510.078064,-284.048035,-843.121216,-294.646271,-309.455872,-489.392303,-536.657776
80,0.667,-314.204987,-855.533691,-204.177887,-348.992554,-179.044342,-209.028748,-284.985687,-727.965088,-346.717712,-321.528687,-189.729263,-302.082672,-307.868317,-304.653992,-359.333374,-279.184204,-658.636597,-476.987335,-298.19632,-313.180176,-508.918884,-283.448944,-846.776001,-297.024475,-309.522644,-489.196045,-535.68811
81,0.675,-313.630493,-859.744202,-206.407516,-349.90036,-177.711227,-206.955505,-284.565002,-730.84314,-347.333618,-322.224792,-187.466812,-300.067474,-308.35144,-301.885864,-358.308167,-279.144196,-658.384583,-475.778564,-298.214325,-312.910797,-507.876404,-282.771454,-850.400146,-299.34491,-309.500244,-488.95752,-534.524475
