Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083000,-311.727966,-723.517639,-156.157272,-336.169830,-374.982758,-188.682297,-280.918976,-724.444214,-249.046036,-280.577911,-610.259094,-308.054840,-310.052826,-332.385010,-273.298798,-292.683838,-411.791382,-372.878265,-268.762054,-647.453308,-449.271088,-293.233795,-300.212738,-473.489532,-301.276031,-476.893860,-503.608063
11,0.092000,-311.620819,-727.947266,-158.253448,-335.659821,-375.572693,-189.480499,-280.898346,-727.120911,-251.218201,-280.749237,-611.898254,-308.261719,-309.765503,-332.786743,-274.049164,-292.773987,-412.331360,-373.610260,-269.144165,-647.817505,-449.809448,-293.268555,-300.756927,-474.358917,-301.559998,-477.310791,-504.202972
12,0.100000,-311.193817,-732.589966,-160.464417,-335.001892,-376.242798,-190.425491,-280.709900,-729.890076,-253.520905,-280.885254,-613.694397,-308.452301,-309.435883,-333.076263,-274.740509,-292.677338,-412.722015,-374.361298,-269.657288,-648.249390,-450.351257,-293.345215,-301.081665,-474.941498,-301.990387,-477.620300,-504.828796
13,0.108000,-310.633972,-737.293579,-162.777374,-334.598999,-376.908508,-191.107086,-280.522888,-732.709961,-255.860809,-280.964020,-615.525818,-308.633606,-309.045105,-333.345001,-275.352570,-292.755768,-412.949371,-374.817535,-270.187653,-648.572815,-450.888947,-293.393463,-301.394104,-475.511322,-302.451721,-477.869843,-505.246704
14,0.117000,-309.991455,-742.323914,-165.307983,-334.025421,-377.874634,-191.813797,-280.287811,-735.710632,-258.346558,-280.940338,-617.453979,-308.647949,-308.746826,-333.429413,-275.671783,-292.700897,-413.137695,-375.209595,-270.762115,-648.890198,-451.372009,-293.433411,-301.684509,-475.996521,-302.765900,-478.146637,-505.685394
15,0.125000,-309.348938,-747.471680,-167.945404,-333.452820,-378.800415,-192.476654,-280.018097,-738.836121,-261.051880,-280.903503,-619.509216,-308.729492,-308.383209,-333.472961,-275.974030,-292.674835,-413.253723,-375.470520,-271.336975,-649.126404,-451.745117,-293.459167,-301.834869,-476.336334,-303.170898,-478.299744,-505.976013
16,0.133000,-308.839539,-752.705444,-170.784698,-332.859253,-379.582764,-192.940292,-279.874176,-741.898865,-263.724945,-280.926483,-621.539551,-308.669098,-307.973145,-333.550232,-276.092102,-292.663818,-413.296173,-375.730042,-271.873749,-649.177063,-452.079956,-293.558075,-301.901703,-476.571381,-303.574188,-478.414520,-506.324219
17,0.142000,-308.334503,-758.012085,-173.742447,-331.981354,-380.737549,-193.382843,-279.818390,-744.976196,-266.428711,-281.074860,-623.552124,-308.427307,-307.401245,-333.696869,-276.047150,-292.689209,-413.227234,-375.826660,-272.442078,-649.124634,-452.320007,-293.659821,-301.855621,-476.713776,-304.024750,-478.257385,-506.377930
18,0.150000,-308.098755,-763.454224,-176.733749,-331.319336,-381.901459,-193.660233,-279.773804,-748.174622,-269.223633,-281.272614,-625.748352,-308.065735,-306.864990,-333.863647,-275.777985,-292.684204,-413.072968,-375.824158,-272.924194,-649.020264,-452.342316,-293.790680,-301.745697,-476.711548,-304.449310,-478.109619,-506.337036
19,0.158000,-308.634094,-769.117188,-179.557892,-330.163940,-383.472717,-193.948608,-279.974152,-751.332336,-272.010803,-281.539246,-627.873901,-307.564484,-306.484467,-333.989380,-275.274078,-292.714752,-412.834351,-375.715607,-273.437347,-648.769592,-452.234406,-293.999878,-301.454254,-476.558167,-304.855988,-477.816895,-506.233765
20,0.167000,-308.734924,-774.684082,-182.818359,-329.755554,-385.055725,-193.828491,-280.267670,-754.494385,-274.843048,-281.891357,-630.136597,-306.923828,-306.330292,-334.175598,-274.541168,-292.937958,-412.455536,-375.420258,-273.918396,-648.435120,-451.929840,-294.116516,-301.154449,-476.354736,-305.190277,-477.419281,-505.889709
21,0.175000,-309.371094,-780.383911,-186.040527,-329.917908,-386.792511,-193.787262,-280.565613,-757.738770,-277.640411,-282.304749,-632.414490,-306.169281,-306.370514,-334.553955,-273.528687,-293.166107,-411.955841,-375.045013,-274.405029,-647.991699,-451.468170,-294.271484,-300.694061,-475.963745,-305.512177,-476.949738,-505.473480
22,0.183000,-309.300201,-786.358215,-189.777145,-330.280853,-388.484406,-193.234085,-280.938446,-760.932251,-280.524841,-282.644806,-634.862244,-305.325256,-306.803864,-334.948853,-272.175629,-293.327850,-411.321747,-374.528778,-274.791992,-647.475830,-450.904907,-294.429901,-300.087341,-475.459747,-305.844543,-476.405487,-504.980560
23,0.192000,-309.964600,-791.939148,-193.141754,-330.895752,-390.213379,-192.474121,-281.267731,-764.153137,-283.345276,-282.951233,-637.389160,-304.419617,-307.316772,-335.632172,-270.598572,-293.729675,-410.616821,-373.825806,-275.207367,-646.889771,-450.162201,-294.660126,-299.537292,-474.904053,-306.089172,-475.959991,-504.181610
24,0.200000,-309.696228,-798.022461,-196.972717,-331.417175,-392.081940,-191.500275,-281.478119,-767.369629,-286.082886,-283.310150,-639.988220,-303.304932,-307.970459,-336.286041,-268.724518,-294.147308,-409.823364,-373.031097,-275.484772,-646.209473,-449.257385,-294.972046,-298.852478,-474.062164,-306.272247,-475.287720,-503.454803
25,0.208000,-309.756989,-803.721741,-200.675247,-332.297058,-393.965668,-190.177383,-281.638275,-770.387695,-288.805695,-283.669159,-642.500000,-302.219910,-308.830322,-336.957489,-266.497772,-294.633911,-409.062592,-371.904999,-275.793091,-645.455933,-448.284241,-295.349884,-298.158417,-473.076508,-306.631409,-474.345123,-502.443604
26,0.217000,-309.701508,-809.445862,-204.381317,-332.813904,-396.003662,-188.915878,-281.703735,-773.329712,-291.571686,-283.946259,-645.055237,-301.090424,-309.385834,-337.846252,-264.219604,-295.327087,-408.123657,-370.497894,-276.088409,-644.628601,-447.154358,-295.723724,-297.296234,-471.896057,-306.889221,-473.700623,-501.324585
27,0.225000,-309.351410,-814.875244,-208.519516,-333.633240,-397.870697,-187.329315,-281.640411,-776.037842,-294.372955,-284.342468,-647.621948,-299.915070,-310.113159,-338.597992,-261.852295,-295.787750,-407.295776,-369.208008,-276.384583,-643.735779,-445.943542,-296.277527,-296.393524,-470.526276,-307.206207,-472.771637,-500.032959
28,0.233000,-309.039154,-820.269592,-212.501846,-334.464691,-399.700043,-185.625229,-281.575226,-778.731812,-297.128204,-284.602051,-650.169617,-298.714050,-310.821259,-339.397888,-259.311646,-296.421234,-406.404572,-367.694824,-276.637421,-642.769592,-444.690948,-296.785370,-295.432831,-468.973297,-307.474762,-471.834900,-498.696045
29,0.242000,-309.036591,-825.265320,-216.245178,-335.323486,-401.349670,-183.927231,-281.546722,-781.316833,-299.840942,-284.840179,-652.813354,-297.682648,-311.524963,-340.057587,-256.656372,-296.914185,-405.366638,-366.074890,-276.775055,-641.959778,-443.447296,-297.206787,-294.598236,-467.457336,-307.682526,-470.936371,-497.311127
30,0.250000,-308.600433,-830.084656,-220.296875,-336.148773,-402.884399,-181.882736,-281.392242,-783.757935,-302.517456,-285.096802,-655.391846,-296.637238,-312.461090,-340.578400,-253.842117,-297.428345,-404.232819,-364.221710,-277.092133,-641.119202,-442.173767,-297.731598,-293.666931,-465.754242,-308.130280,-469.962463,-495.798218
31,0.258000,-308.445801,-834.495178,-223.954102,-337.017914,-404.251862,-180.013824,-281.317108,-786.146851,-305.046234,-285.346588,-658.022034,-295.787048,-313.188141,-341.036804,-251.030838,-298.074646,-403.179718,-362.255768,-277.407135,-640.185791,-440.809052,-298.179382,-292.848724,-464.055328,-308.412811,-469.161011,-494.326050
32,0.267000,-308.342010,-839.036194,-227.503998,-337.672180,-405.260376,-177.656265,-281.273010,-788.516418,-307.413208,-285.594666,-660.612610,-294.821930,-313.763245,-341.381195,-248.144089,-298.557434,-401.949188,-360.158661,-277.695160,-639.372498,-439.507385,-298.569763,-291.952271,-462.358459,-308.734833,-468.184631,-492.823303
33,0.275000,-308.114319,-843.191589,-230.924622,-338.060394,-406.048004,-175.111008,-281.556824,-790.727295,-309.520020,-285.848419,-663.192505,-293.908356,-314.384247,-341.585693,-245.161469,-299.057800,-400.637268,-357.977661,-278.139252,-638.539795,-438.150726,-298.890991,-291.134399,-460.597748,-309.008453,-467.438812,-491.236847
34,0.283000,-308.088074,-847.058044,-234.191925,-338.368011,-406.500977,-172.608170,-281.389893,-792.950134,-311.927979,-286.090179,-665.750183,-293.141327,-314.832855,-341.425964,-242.104065,-299.393250,-399.317566,-355.825073,-278.477936,-637.820496,-436.748871,-299.225189,-290.433136,-458.925507,-309.323761,-466.648254,-489.816681
35,0.292000,-308.237915,-850.670776,-237.311859,-338.569000,-406.656464,-169.989975,-281.865540,-794.853699,-313.683105,-286.371918,-668.154846,-292.355469,-314.934418,-341.255737,-239.312485,-299.849945,-397.798676,-353.412231,-278.832123,-636.901611,-435.321899,-299.558350,-289.496033,-457.157440,-309.711426,-465.698334,-488.228821
36,0.300000,-308.505920,-854.125793,-240.301285,-338.743347,-406.452972,-167.285202,-282.134033,-796.775391,-315.557129,-286.617981,-670.467773,-291.546509,-315.510437,-340.760529,-236.254822,-300.275208,-396.339172,-350.973450,-279.240601,-636.063232,-433.811829,-299.815918,-288.665527,-455.415009,-309.999268,-464.872925,-486.595795
37,0.308000,-308.422913,-857.133362,-243.257004,-338.859222,-405.902252,-164.415405,-282.446442,-798.496216,-317.370544,-286.825653,-672.702637,-290.830902,-315.632324,-340.039856,-233.394501,-300.474121,-394.853333,-348.590302,-279.656189,-635.291809,-432.323883,-300.087006,-287.888428,-453.670868,-310.390411,-464.024445,-484.895203
38,0.317000,-308.892578,-859.863586,-245.593948,-339.064819,-404.998077,-161.669022,-282.651855,-800.055664,-318.941620,-286.981750,-674.683105,-290.050812,-315.727264,-338.948700,-230.554230,-300.866302,-393.233582,-345.937683,-280.144989,-634.525940,-430.855743,-300.385925,-287.057404,-451.785645,-310.734528,-463.139038,-483.298035
39,0.325000,-308.683655,-862.292175,-247.990189,-339.122162,-403.664276,-158.856110,-282.941559,-801.382629,-320.329620,-287.097870,-676.560913,-289.374878,-315.962372,-337.678406,-227.679977,-301.188354,-391.622498,-343.303070,-280.513184,-633.810608,-429.372528,-300.538055,-286.294098,-449.857727,-311.053650,-462.355591,-481.645172
40,0.333000,-308.629395,-864.367188,-249.824783,-339.225800,-402.129333,-155.979950,-283.071625,-802.632141,-321.327881,-287.266357,-678.252258,-288.627594,-315.991699,-336.147919,-224.869003,-301.361938,-390.089325,-340.545898,-280.990173,-633.031799,-427.970215,-300.771149,-285.554077,-447.891510,-311.501007,-461.464142,-479.843140
41,0.342000,-308.648590,-866.310120,-251.143631,-339.263580,-400.140503,-152.921524,-283.206604,-803.726196,-322.247772,-287.331879,-679.788147,-287.841156,-316.115997,-334.317108,-221.881989,-301.606323,-388.287231,-337.585358,-281.462769,-632.276001,-426.413300,-300.893433,-284.771423,-445.961914,-311.832214,-460.650208,-478.046692
42,0.350000,-308.677948,-867.906860,-252.204391,-339.078674,-397.875610,-149.728622,-283.243195,-804.698059,-322.722992,-287.440033,-681.124756,-287.034607,-315.880554,-332.253784,-219.014832,-301.659393,-386.550659,-334.564911,-281.899078,-631.550293,-424.871124,-301.039001,-284.017578,-443.798065,-312.220734,-459.692444,-476.201782
43,0.358000,-308.880127,-869.422974,-252.611282,-338.135437,-395.500061,-146.579010,-283.529236,-805.662354,-322.864685,-287.511810,-682.345886,-286.182983,-315.719604,-330.004913,-215.939774,-301.817078,-384.549805,-331.427643,-282.306152,-630.741394,-423.244843,-301.236145,-283.099854,-441.632782,-312.566742,-458.756866,-474.298157
44,0.367000,-308.698700,-870.388062,-252.868805,-337.802979,-392.675201,-143.155624,-283.890839,-806.581421,-322.534210,-287.589050,-683.487244,-285.271545,-315.529877,-327.501770,-212.841690,-301.913788,-382.604584,-328.097321,-282.639099,-629.806702,-421.669891,-301.380402,-282.292419,-439.513641,-312.836151,-457.835419,-472.441223
45,0.375000,-309.033630,-871.478943,-252.294128,-337.694122,-389.351318,-139.472260,-284.186829,-807.291260,-322.024353,-287.712280,-684.369934,-284.387695,-315.014984,-324.922089,-209.822662,-301.823425,-380.448883,-324.677765,-283.029602,-628.896912,-419.943939,-301.395782,-281.241760,-437.417664,-313.126038,-456.795074,-470.445862
46,0.383000,-309.439056,-872.078552,-251.404129,-337.531677,-385.739929,-135.775131,-284.561615,-807.981567,-321.141693,-287.840546,-685.033569,-283.313171,-314.753998,-321.986969,-206.791565,-301.808350,-378.154510,-321.307098,-283.397736,-628.001587,-418.241516,-301.426697,-280.307159,-435.181488,-313.322998,-455.832703,-468.485168
47,0.392000,-309.784149,-872.356506,-249.944992,-337.475983,-382.008820,-132.172119,-284.920654,-808.411743,-319.846619,-288.039459,-685.456360,-282.150146,-314.560669,-318.764984,-203.579468,-301.851044,-375.657898,-317.925751,-283.683197,-626.957703,-416.550507,-301.388275,-279.288239,-432.916901,-313.617188,-454.678345,-466.473267
48,0.400000,-310.158081,-872.367554,-248.033829,-337.567352,-377.945526,-128.451981,-285.148071,-808.762390,-318.258270,-288.195007,-685.679443,-280.939117,-314.408020,-315.344147,-200.463379,-301.958496,-372.999634,-314.250092,-283.934265,-625.944641,-414.693878,-301.298553,-278.183563,-430.664154,-313.757568,-453.639252,-464.438019
49,0.408000,-310.671326,-872.083374,-245.633026,-337.579468,-373.880341,-125.163361,-285.454010,-808.898071,-316.311981,-288.237457,-685.637207,-279.634674,-314.437531,-311.531555,-197.453491,-301.940857,-370.353577,-310.766296,-284.145538,-624.798828,-412.933197,-301.229645,-277.051666,-428.424896,-313.773285,-452.309143,-462.431946
50,0.417000,-310.926819,-871.399292,-242.773636,-337.519684,-371.219055,-124.481758,-285.705627,-808.812073,-314.040527,-288.304138,-685.294617,-278.146393,-314.258759,-307.343933,-195.153244,-301.976990,-367.792389,-307.536682,-284.266449,-623.458984,-411.078674,-301.129211,-275.770111,-426.180756,-313.882874,-450.955505,-460.377533
51,0.425000,-310.973389,-870.374756,-239.710175,-337.520294,-367.843445,-124.517998,-285.819489,-808.481140,-311.430695,-288.302887,-684.646729,-276.521851,-314.458252,-302.502777,-193.875229,-302.192841,-365.475677,-304.726624,-284.276733,-622.085632,-409.070160,-301.098083,-274.391479,-424.170410,-313.817719,-449.544006,-458.402100
52,0.433000,-311.142883,-869.008423,-236.254166,-337.600952,-364.802795,-124.212448,-285.968384,-807.563904,-308.528290,-288.253387,-683.601929,-274.701050,-314.726501,-298.445648,-192.607025,-302.406769,-363.501099,-302.371979,-284.223236,-620.536316,-407.055267,-301.114349,-272.864563,-422.117859,-313.833130,-447.954437,-456.305634
53,0.442000,-310.833954,-866.763000,-232.839600,-337.726868,-362.243805,-123.668869,-285.624298,-806.269958,-305.725739,-288.098907,-681.982605,-272.618774,-315.024719,-295.239075,-191.420135,-302.601746,-361.816772,-300.239532,-284.186584,-618.919006,-404.930328,-301.118378,-271.310974,-420.140320,-313.780273,-446.436096,-454.290344
54,0.450000,-310.648590,-864.078186,-228.786774,-337.705383,-359.860382,-123.420151,-285.181671,-804.616821,-302.621918,-287.943726,-680.103882,-270.446869,-315.167297,-292.237061,-190.588516,-302.489746,-360.680115,-298.925293,-284.032196,-617.120605,-402.817932,-301.183350,-269.444733,-418.222107,-313.786499,-444.792450,-452.264374
55,0.458000,-310.102539,-861.107361,-224.581116,-337.791534,-357.354126,-123.184433,-284.663300,-802.643616,-299.205811,-287.705963,-677.890381,-268.064392,-314.932465,-289.778229,-190.437302,-302.702545,-359.610809,-297.544403,-283.809082,-615.261292,-400.607910,-301.345490,-267.796539,-416.432617,-313.693695,-443.032257,-450.228088
56,0.467000,-309.369324,-858.026184,-220.084625,-337.787811,-354.978973,-122.977783,-284.082581,-800.603821,-295.348480,-287.327576,-675.531494,-265.775604,-315.004059,-287.289612,-190.076141,-302.829681,-358.342865,-296.312469,-283.549377,-613.388672,-398.509552,-301.412018,-265.885040,-414.709015,-313.598969,-441.175262,-448.367249
57,0.475000,-308.833282,-854.656982,-214.949615,-337.904236,-352.489929,-122.726952,-283.386475,-798.476929,-291.344757,-286.923615,-673.027771,-263.434143,-315.230621,-284.587311,-189.679291,-302.875641,-357.071594,-295.004700,-283.237183,-611.537659,-396.582703,-301.419098,-264.151245,-413.116699,-313.501038,-439.421112,-446.551819
58,0.483000,-308.097748,-851.078003,-209.529999,-337.934448,-349.926941,-122.406929,-282.796814,-796.341125,-286.907990,-286.385193,-670.559998,-261.229614,-315.379333,-281.633270,-189.016357,-302.965210,-355.053650,-293.686005,-282.957581,-609.662720,-394.680145,-301.466614,-262.353027,-411.595825,-313.365509,-437.799042,-444.915619
59,0.492000,-307.569397,-847.040710,-203.501251,-337.925659,-347.300903,-122.159874,-282.204132,-794.236206,-282.279144,-285.864929,-667.894409,-259.013367,-315.410095,-278.358368,-188.056000,-302.980103,-352.849457,-291.851074,-282.576111,-608.028015,-392.889801,-301.342773,-260.595306,-410.180420,-313.228180,-436.144226,-443.276978
60,0.500000,-306.934998,-842.616272,-197.418335,-337.939423,-344.539032,-121.919235,-281.442261,-791.945984,-277.646881,-285.468567,-665.127075,-256.831116,-315.385925,-274.833527,-186.892410,-302.829498,-350.533905,-289.964539,-282.336487,-606.388062,-391.203705,-301.549194,-259.714111,-408.978607,-313.038300,-434.613312,-441.777039
61,0.508000,-306.454529,-837.576843,-191.091461,-337.944336,-341.737549,-121.634186,-281.119232,-789.315308,-272.614990,-285.227295,-662.130127,-254.645798,-315.543488,-271.130219,-185.562149,-302.734955,-348.119385,-287.761047,-282.083649,-604.857849,-389.664917,-301.589661,-258.423553,-407.585632,-312.793701,-433.149567,-440.285553
62,0.517000,-306.564514,-832.214172,-184.491943,-338.016144,-338.940369,-121.316795,-280.839478,-786.603760,-267.518127,-285.012085,-658.961182,-252.435410,-315.546997,-267.505615,-184.469070,-302.824921,-345.827240,-285.582245,-281.752502,-603.510376,-388.140198,-301.351685,-256.979492,-406.000885,-312.559631,-431.787048,-438.783356
63,0.525000,-306.827484,-826.452332,-177.828033,-338.029999,-336.208405,-121.150589,-280.907745,-783.766846,-262.265533,-284.862457,-655.905212,-250.413208,-315.743835,-263.973785,-183.423889,-302.870026,-343.678741,-283.382202,-281.424072,-602.108032,-386.746857,-301.181091,-255.654251,-404.470795,-312.253601,-430.507751,-437.407623
64,0.533000,-307.265289,-820.240234,-171.071396,-338.100739,-333.529785,-120.963379,-280.934601,-780.816040,-256.900238,-284.720703,-652.657349,-248.539963,-316.008942,-260.688080,-182.428970,-302.944824,-341.882446,-281.345947,-281.060760,-600.931885,-385.642365,-301.033508,-254.556931,-402.907837,-311.953430,-429.201111,-436.106659
65,0.542000,-307.694275,-813.675720,-164.139603,-338.025452,-331.012970,-120.815071,-281.109680,-777.764648,-251.394547,-284.637024,-649.359863,-246.679764,-316.098053,-257.733795,-181.726517,-302.998383,-340.227844,-279.423401,-280.719910,-599.776062,-384.585632,-300.930450,-253.374420,-401.450836,-311.758484,-428.040558,-434.769684
66,0.550000,-308.241302,-806.809265,-157.163406,-337.957794,-328.545074,-120.651268,-281.102936,-774.457336,-245.871017,-284.582153,-645.992065,-244.931900,-316.027374,-254.950378,-181.420532,-303.020630,-338.920868,-277.843689,-280.354034,-598.715576,-383.569305,-300.866455,-252.365799,-400.101624,-311.391815,-426.976898,-433.794250
67,0.558000,-308.389282,-799.865784,-150.619888,-337.915955,-326.064972,-120.479187,-281.106750,-770.949341,-240.278046,-284.534576,-642.493896,-243.188156,-316.175476,-252.398102,-181.110138,-303.092621,-337.542084,-276.453339,-280.019379,-597.751221,-382.666840,-300.896179,-251.370453,-398.945465,-311.135956,-426.042267,-432.784729
68,0.567000,-308.619934,-792.681702,-143.988892,-337.889191,-323.756317,-120.353081,-281.010956,-767.268982,-234.806595,-284.480194,-638.846069,-241.492157,-316.355621,-250.130295,-181.034042,-303.032074,-336.351929,-275.524780,-279.766602,-596.948853,-381.877960,-300.747101,-250.580963,-398.147217,-310.963684,-425.170685,-432.058167
69,0.575000,-308.689606,-785.723938,-137.928757,-337.880829,-321.426208,-120.162315,-280.875244,-763.324219,-229.450912,-284.285400,-635.206665,-239.923218,-316.400055,-247.841263,-181.269653,-302.949341,-335.234222,-274.686432,-279.525726,-596.202759,-381.113617,-300.660156,-249.903519,-397.666412,-310.812256,-424.516022,-431.473267
70,0.583000,-307.610657,-783.359009,-136.619171,-338.359039,-318.933441,-120.077919,-280.719421,-759.489624,-227.244858,-284.232452,-631.406616,-238.258575,-316.353638,-245.963120,-181.568665,-302.936096,-334.156891,-274.204895,-279.357697,-595.499268,-380.286285,-300.712555,-249.115723,-397.290253,-310.666168,-423.896454,-430.943085
71,0.592000,-308.559814,-781.512512,-137.695511,-338.514160,-316.754669,-119.968224,-280.609894,-755.995850,-228.155731,-284.180908,-627.784119,-237.104538,-316.355377,-244.272018,-181.960556,-302.913910,-333.180939,-273.920044,-279.215240,-594.804749,-379.738647,-300.847717,-248.459213,-397.232910,-310.623413,-423.376099,-430.633728
72,0.600000,-308.641937,-779.378906,-137.765503,-338.708191,-314.445618,-120.055359,-280.568726,-753.365723,-228.045364,-284.011047,-625.125488,-236.822891,-316.535889,-242.398621,-182.583130,-302.892578,-332.116760,-273.903625,-278.886536,-594.069275,-379.789337,-300.935333,-247.837219,-397.573212,-310.569153,-422.748932,-430.826263
73,0.608000,-308.391418,-777.361938,-136.637634,-338.817139,-312.231018,-119.985474,-280.515137,-751.827271,-226.896072,-283.771637,-623.656433,-236.622894,-316.762970,-240.682465,-183.208893,-302.866577,-331.179077,-273.696228,-278.629974,-593.597046,-379.826233,-300.851105,-247.320114,-397.838593,-310.569244,-422.408539,-430.959503
74,0.617000,-308.544739,-775.844055,-135.999664,-339.000153,-310.162537,-119.883881,-280.333008,-750.996155,-226.475708,-283.580475,-622.831848,-236.664536,-316.951141,-239.117218,-183.721802,-302.918549,-330.495148,-273.277527,-278.487701,-593.397400,-379.970703,-300.875122,-247.123367,-397.804382,-310.494507,-422.185883,-431.031403
75,0.625000,-308.032318,-774.237732,-136.031342,-339.343903,-308.087280,-119.752403,-280.112457,-750.538086,-226.433258,-283.763184,-622.426758,-237.100220,-316.907501,-237.635956,-184.338699,-303.105896,-329.959900,-273.007904,-278.429596,-593.346924,-380.502991,-300.992523,-246.961456,-397.797974,-310.505981,-422.031525,-431.297241
76,0.633000,-308.546265,-772.766724,-135.597534,-339.218109,-306.044373,-119.857956,-280.073242,-750.352905,-226.469620,-283.901886,-622.321472,-237.893723,-316.899048,-236.141525,-184.974930,-303.215637,-329.419159,-272.668335,-278.490082,-593.453369,-381.275757,-301.080536,-246.984329,-397.860474,-310.584381,-422.123627,-431.771515
77,0.642000,-308.900543,-771.220032,-135.281082,-339.293579,-304.060547,-119.916985,-280.364990,-750.370056,-226.559677,-283.894806,-622.430969,-238.669357,-317.016754,-234.699509,-185.638748,-303.142273,-329.042877,-272.275177,-278.749237,-593.947632,-382.173340,-301.114929,-247.400833,-397.946228,-310.751343,-422.497009,-432.214783
78,0.650000,-309.161865,-769.756531,-134.939850,-339.509705,-302.044464,-119.931915,-280.690002,-750.493591,-226.652069,-283.975525,-622.693665,-239.635361,-316.980743,-233.461914,-186.285278,-303.140320,-328.667328,-271.941132,-278.988037,-594.537964,-383.196503,-301.112701,-247.846909,-398.152588,-310.747253,-422.809387,-432.916931
79,0.658000,-308.855164,-768.136169,-135.047470,-339.411865,-300.258270,-120.017311,-281.004181,-750.548157,-226.759689,-284.113525,-622.878052,-240.841248,-316.861420,-232.335175,-187.068146,-302.804230,-328.281738,-272.065491,-279.231628,-595.162537,-384.428528,-301.020874,-248.362457,-398.578491,-310.812408,-423.373444,-433.823822
80,0.667000,-309.450745,-766.697754,-134.664642,-339.320557,-298.362457,-120.126213,-281.249573,-750.630798,-226.949234,-284.147217,-623.150330,-242.001480,-316.484100,-231.308151,-188.161942,-302.387512,-328.002930,-272.258118,-279.512878,-595.919312,-385.737030,-300.700775,-249.113831,-399.533752,-310.918152,-424.000153,-434.963287
