Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
17,0.142000,-300.239807,-727.242859,-129.639282,-273.043640,-733.420044,-222.600159,-333.515900,-241.783859,-118.802177,-276.969818,-606.214539,-233.041306,-311.664032,-178.364395,-190.692368,-298.206665,-293.385010,-248.074326,-275.269653,-586.225464,-377.555206,-296.299622,-239.330276,-387.155731,-307.572723,-413.911865,-424.480896
18,0.150000,-300.198242,-725.740845,-129.384064,-272.781555,-733.186096,-222.265640,-333.431885,-240.736252,-118.972458,-276.671234,-606.142517,-234.444214,-311.599060,-179.061722,-192.343826,-297.874634,-294.028564,-249.822357,-274.680908,-587.145935,-379.074219,-295.628632,-240.277817,-389.166016,-306.954773,-414.901642,-426.266022
19,0.158000,-300.235291,-724.122253,-129.296875,-272.330017,-733.114136,-222.052460,-333.630585,-239.516266,-119.171051,-276.377136,-606.156006,-236.057770,-311.535034,-179.808228,-194.062515,-297.833344,-294.591278,-251.658295,-274.080505,-588.258179,-380.880676,-295.733063,-241.606415,-391.142120,-306.484253,-415.952240,-428.241974
20,0.167000,-300.251617,-722.641052,-129.275452,-272.033936,-733.017578,-221.867722,-333.652100,-238.599442,-119.359146,-276.136963,-606.226562,-237.842163,-311.561005,-180.505020,-195.690842,-297.893463,-295.069336,-253.724243,-273.484436,-589.332275,-382.856171,-295.528259,-242.807999,-393.563293,-306.055359,-417.085022,-430.445160
21,0.175000,-300.441925,-720.830566,-128.991119,-271.752350,-732.956299,-221.567535,-333.698456,-237.432404,-119.569183,-275.914093,-606.476074,-239.888321,-311.555634,-181.355545,-197.301819,-297.857422,-295.425934,-255.919571,-272.919281,-590.375122,-384.999908,-295.399658,-243.777435,-396.094788,-305.636322,-418.380585,-432.840454
22,0.183000,-300.342285,-719.216309,-129.376434,-271.473999,-733.067871,-221.351395,-333.882965,-236.360489,-119.699127,-275.635590,-606.889404,-242.104523,-311.570465,-182.062042,-198.819901,-297.726593,-295.631927,-258.156372,-272.354431,-591.897522,-387.264465,-295.151489,-244.669235,-398.647308,-305.268219,-419.761627,-435.306030
23,0.192000,-300.353027,-717.462585,-129.563766,-271.234528,-733.210327,-221.155014,-334.046509,-235.179184,-119.811554,-275.389130,-607.363281,-244.394669,-311.528900,-182.774414,-200.136368,-297.643890,-295.760498,-260.505280,-271.866486,-593.295715,-389.701599,-295.009155,-246.678497,-401.672943,-304.880981,-421.339355,-437.986725
24,0.200000,-300.401245,-715.812317,-129.566132,-271.117310,-733.414368,-220.871017,-334.043732,-234.023178,-120.099518,-275.192932,-608.094910,-246.827606,-311.378113,-183.565628,-201.559128,-297.495850,-295.876556,-263.007263,-271.547241,-594.945435,-392.284180,-294.533295,-248.231873,-404.805420,-304.556274,-422.975189,-440.779724
25,0.208000,-300.403168,-714.203552,-129.621887,-270.917114,-733.429688,-220.735886,-333.856018,-233.110260,-120.490433,-274.977264,-608.982178,-249.229355,-311.126160,-184.619354,-203.169556,-297.175812,-296.153564,-265.524506,-271.204163,-596.715088,-394.844727,-294.460571,-250.024414,-407.751862,-304.234192,-424.898651,-443.677521
26,0.217000,-300.509094,-712.629028,-129.699844,-270.938873,-733.869202,-220.479797,-332.885406,-233.917694,-121.645973,-274.777039,-610.103149,-251.695358,-310.621277,-185.787369,-204.624176,-296.668610,-296.820312,-268.118408,-270.968994,-598.651611,-397.482788,-293.914490,-251.698547,-410.880798,-304.026093,-426.835327,-446.397919
27,0.225000,-300.585327,-711.071533,-129.682648,-270.952606,-734.401001,-220.114090,-331.810425,-236.644608,-123.148361,-274.586609,-611.468994,-254.341995,-309.424652,-187.984604,-205.762985,-296.012970,-298.088715,-271.039215,-270.759705,-600.574402,-400.217957,-293.617523,-254.009720,-414.077209,-303.690826,-428.809387,-449.363373
28,0.233000,-300.648193,-709.459961,-129.794983,-270.874329,-735.035828,-219.586411,-330.066437,-239.308838,-124.257660,-274.428253,-613.091736,-257.007294,-308.012939,-191.130997,-207.221558,-295.207153,-300.239807,-274.122650,-270.531067,-602.569519,-402.918213,-293.048492,-255.863815,-417.289124,-303.403412,-430.792938,-452.290222
29,0.242000,-300.661774,-708.050476,-129.857285,-271.021484,-736.182251,-218.816864,-328.482971,-241.949463,-124.726189,-274.162872,-614.877075,-259.724304,-306.484161,-195.257477,-208.534622,-294.056763,-303.072601,-277.473114,-270.284027,-604.742371,-405.765594,-292.706268,-258.142975,-420.402893,-303.118103,-433.031281,-455.231354
30,0.250000,-300.684357,-706.486572,-129.977493,-270.829773,-736.799438,-218.312729,-327.064087,-245.469482,-125.127419,-273.737976,-616.875305,-262.646118,-304.803833,-199.988693,-209.625504,-293.149170,-306.225983,-280.885864,-270.069244,-607.157837,-408.775543,-292.187592,-260.673950,-423.562073,-302.800598,-435.382996,-458.300079
31,0.258000,-300.674133,-704.910522,-130.045929,-271.044067,-737.790833,-217.467117,-325.322052,-249.796570,-125.466301,-273.467346,-619.033569,-265.707123,-303.527527,-205.070328,-210.373672,-292.101257,-309.347321,-284.370392,-269.928802,-609.550842,-411.868866,-291.433533,-262.856293,-426.975342,-302.409790,-437.743835,-461.427521
32,0.267000,-300.783356,-703.231812,-130.219940,-271.045654,-738.556030,-216.857559,-323.917725,-254.656021,-125.554161,-273.416931,-621.129089,-268.681824,-302.035339,-210.437180,-210.605591,-291.049316,-312.470703,-287.866943,-269.754333,-612.146423,-415.057678,-290.919586,-265.440308,-430.185944,-302.101837,-440.221680,-464.715057
33,0.275000,-300.770355,-701.688232,-130.545761,-271.304657,-739.047058,-216.419617,-322.799408,-259.864716,-125.347542,-273.313446,-623.270447,-271.770569,-300.916534,-216.297165,-210.717896,-289.965729,-315.792999,-291.612122,-269.623383,-614.795776,-418.235199,-290.263519,-268.210022,-433.700623,-301.744781,-442.867798,-467.946686
34,0.283000,-300.886932,-699.959778,-130.886749,-271.634674,-739.473877,-215.829468,-322.004730,-265.170532,-125.027969,-273.134033,-625.382751,-274.865204,-299.792175,-222.542618,-211.036636,-289.272400,-319.117554,-295.147888,-269.494110,-617.535339,-421.324158,-289.674316,-270.685669,-436.920593,-301.281067,-445.616791,-471.174438
35,0.292000,-300.903534,-698.289307,-131.111938,-271.728363,-739.641846,-215.276962,-321.202606,-270.604797,-125.069099,-273.086914,-627.386292,-277.711426,-299.068787,-228.995239,-211.309235,-288.676331,-322.767334,-298.833038,-269.302277,-620.292725,-424.364532,-288.849060,-273.136444,-440.345490,-300.870300,-448.308258,-474.512177
36,0.300000,-301.013306,-696.520447,-131.401276,-272.183105,-739.706726,-214.532791,-320.730042,-276.076538,-125.294418,-273.087372,-629.286987,-280.444946,-298.786346,-235.805878,-212.030502,-288.123871,-326.330627,-302.689087,-269.049896,-622.898315,-427.278992,-288.277771,-276.205750,-444.099335,-300.361450,-451.002716,-477.692108
37,0.308000,-300.989075,-694.808594,-131.746460,-271.747925,-739.605225,-214.077377,-321.011932,-281.980652,-125.595078,-272.847351,-631.127625,-283.190887,-298.345154,-242.420898,-213.006149,-287.655273,-329.874329,-306.641937,-268.643890,-625.420288,-430.020874,-287.936249,-278.754120,-447.543549,-299.933624,-453.666382,-480.840302
38,0.317000,-300.998566,-692.969727,-132.029526,-271.646240,-739.462708,-213.530090,-320.813477,-287.767242,-126.930534,-272.508942,-632.956299,-285.693268,-298.288330,-248.920319,-214.332901,-287.356750,-333.465485,-310.477570,-268.126801,-627.827332,-432.619781,-287.739227,-281.019104,-450.749420,-299.512573,-456.260132,-483.852692
39,0.325000,-300.933441,-691.154541,-132.226639,-271.293274,-738.869202,-212.833542,-320.809814,-293.777222,-128.578339,-272.235168,-634.446045,-288.065826,-298.108093,-255.240387,-215.954544,-287.276367,-337.219086,-314.299072,-267.541931,-630.200989,-435.086792,-287.610535,-283.475311,-454.202942,-298.974640,-458.759705,-486.814850
40,0.333000,-300.909149,-689.266907,-132.522430,-270.957520,-738.113281,-212.369247,-321.084747,-299.239685,-130.261795,-271.970490,-635.616699,-290.192993,-298.233734,-261.552185,-217.962875,-287.121765,-341.001221,-318.270599,-266.893127,-632.548706,-437.257660,-287.427246,-285.964569,-457.431396,-298.633331,-461.132690,-489.443359
41,0.342000,-300.842712,-687.639893,-132.631882,-270.640808,-737.146667,-211.876343,-321.831390,-303.413940,-131.577560,-271.680237,-636.604431,-292.232605,-298.624847,-267.447571,-220.135010,-287.295013,-344.940582,-321.956757,-266.269592,-634.692383,-439.338501,-287.484833,-288.255676,-460.565643,-298.103912,-463.624695,-492.084106
42,0.350000,-300.821564,-686.246521,-132.780014,-270.380707,-736.193787,-211.581177,-322.592163,-306.923950,-133.305542,-271.404694,-637.485657,-294.160339,-299.341888,-273.155975,-222.301666,-287.550751,-348.840057,-325.499969,-265.527374,-636.836182,-441.299957,-287.563080,-290.472046,-463.580841,-297.775513,-465.920715,-494.508789
43,0.358000,-300.927917,-685.201172,-132.825638,-270.016174,-735.382751,-211.456604,-323.458435,-309.907166,-135.183487,-271.027740,-638.480774,-296.107910,-300.066895,-278.351654,-224.575180,-288.001221,-352.446228,-328.833038,-264.835052,-639.072449,-443.241272,-287.663116,-292.697968,-466.160797,-297.370300,-468.376373,-496.898712
44,0.367000,-301.101929,-684.435120,-133.091217,-269.867828,-734.863220,-211.367172,-325.044128,-312.531433,-136.224411,-270.866180,-639.515381,-297.992615,-301.138702,-283.011047,-226.739395,-288.580292,-355.679565,-331.794098,-264.241669,-641.253052,-445.163757,-287.633148,-295.053375,-468.778534,-296.869995,-470.678833,-499.174133
45,0.375000,-301.470795,-683.916260,-133.721573,-269.704010,-734.718811,-211.617691,-326.725250,-314.917297,-137.790283,-270.655975,-640.880310,-299.879089,-302.451141,-286.943695,-228.616547,-289.023804,-358.372528,-334.560059,-263.544647,-643.365601,-446.982269,-287.793549,-297.215729,-471.164581,-296.365997,-472.961639,-501.499603
46,0.383000,-302.141022,-683.948792,-134.444412,-269.768799,-734.900330,-212.022202,-328.521423,-316.922485,-139.282166,-270.584106,-642.472961,-301.780151,-303.870117,-290.235260,-230.434357,-289.577209,-360.570374,-336.962067,-262.836700,-645.422668,-448.871399,-287.788025,-299.008453,-473.759064,-295.880249,-475.144409,-503.663849
47,0.392000,-302.854614,-684.541382,-135.617508,-269.966339,-735.415466,-212.771988,-330.206421,-318.394257,-140.941925,-270.575897,-644.327393,-303.700256,-305.178192,-292.838287,-232.196457,-290.234070,-362.644531,-339.017761,-262.296265,-647.430359,-450.775940,-287.903595,-301.381256,-475.700256,-295.483765,-477.213715,-505.701233
48,0.400000,-303.947693,-685.709106,-136.722412,-270.542206,-736.489746,-213.708832,-331.995239,-318.902008,-142.680969,-270.842834,-646.137085,-305.600220,-306.463562,-294.750153,-234.205399,-290.890625,-364.626831,-340.892822,-261.696411,-649.399536,-452.600098,-288.096741,-303.422668,-477.576508,-295.070190,-479.369446,-507.648590
49,0.408000,-305.264954,-687.573608,-137.848984,-271.174652,-737.859314,-215.035187,-333.826660,-318.664215,-144.495651,-271.183624,-648.234802,-307.496765,-307.825317,-296.022552,-236.161224,-291.586090,-366.380859,-342.558807,-261.336914,-651.183472,-454.433502,-288.430695,-305.338715,-479.190643,-294.768158,-481.250122,-509.532318
50,0.417000,-306.396820,-690.266846,-139.121002,-272.040710,-739.929443,-216.738602,-335.675079,-318.055237,-146.464752,-271.563812,-650.468384,-309.357788,-309.347290,-296.801514,-238.402969,-292.295685,-368.044647,-344.085144,-260.922424,-653.225342,-456.295166,-288.539307,-307.289337,-480.896667,-294.414429,-483.097595,-511.349548
51,0.425000,-307.737335,-693.422974,-140.646027,-272.899597,-742.211609,-218.507339,-337.507324,-316.993042,-148.588715,-271.959534,-652.795166,-311.257935,-310.681030,-297.063934,-240.613708,-293.093811,-369.495575,-345.489349,-260.628479,-654.901917,-458.108948,-288.785339,-309.021576,-482.375580,-294.047363,-485.017822,-513.239136
52,0.433000,-308.766266,-697.248718,-142.106232,-273.663208,-744.923889,-220.573685,-339.263062,-315.444275,-150.870483,-272.391357,-655.279053,-313.059174,-312.000122,-296.794006,-242.929565,-293.775513,-370.651398,-346.794067,-260.515350,-656.622559,-459.920929,-288.984192,-310.811493,-483.858673,-293.927338,-486.661621,-514.926331
53,0.442000,-309.715881,-701.837402,-143.374466,-274.347260,-747.978882,-222.709488,-341.020081,-313.499969,-153.090881,-272.897369,-657.726624,-314.777771,-313.262329,-296.177734,-245.446274,-294.487396,-371.631897,-347.921906,-260.531586,-658.235718,-461.592590,-288.949219,-312.355194,-485.282745,-293.846863,-488.217255,-516.636780
54,0.450000,-310.192261,-706.966003,-144.779114,-274.835968,-751.271118,-225.148941,-342.358734,-310.968475,-155.606232,-273.188721,-660.259705,-316.447296,-314.285248,-295.164459,-248.040359,-295.009033,-372.370331,-349.206757,-260.694519,-659.664307,-463.290710,-289.196442,-313.932648,-486.779633,-293.860077,-489.680725,-518.244385
55,0.458000,-310.548126,-712.436584,-146.279984,-275.695465,-754.859131,-227.677002,-343.331024,-308.193024,-158.247528,-273.568909,-662.863403,-318.089386,-315.108459,-293.896057,-250.743271,-295.524475,-372.967163,-350.480591,-261.008026,-661.019104,-464.917114,-289.341248,-314.894775,-488.252686,-294.000122,-490.951752,-519.910645
56,0.467000,-310.436890,-718.583618,-147.690155,-275.293396,-758.636414,-230.289246,-343.895020,-305.204712,-160.836288,-273.726715,-665.564880,-319.589935,-315.255737,-292.522736,-253.510773,-295.805542,-373.344666,-351.778229,-261.443451,-662.135742,-466.304169,-288.993439,-315.759491,-490.073395,-294.300812,-492.120270,-521.399536
57,0.475000,-310.033722,-725.389954,-149.184113,-275.854736,-762.567383,-232.971603,-343.718414,-302.126404,-163.533798,-273.888214,-668.150696,-320.897827,-315.124939,-290.861969,-256.343170,-295.812836,-373.439545,-353.228394,-261.987915,-663.074097,-467.751740,-289.369263,-317.236908,-491.931885,-294.702393,-492.990875,-522.973816
58,0.483000,-309.457977,-732.626648,-150.821518,-275.149384,-766.537170,-236.091751,-343.104797,-299.034027,-166.177307,-274.091888,-670.498840,-322.154877,-314.663879,-289.076965,-259.269165,-295.672943,-373.643768,-354.735504,-262.651855,-663.801025,-468.965424,-289.655609,-317.793549,-493.510559,-295.309631,-493.782379,-524.342102
59,0.492000,-308.977295,-740.181824,-152.636032,-274.886169,-770.635254,-239.396164,-341.816528,-296.058105,-169.084869,-274.335785,-672.844788,-323.349060,-313.621246,-287.374298,-262.303406,-295.517517,-373.757355,-356.151398,-263.434692,-664.344604,-470.071991,-289.766541,-318.206238,-495.261505,-295.890991,-494.415649,-525.695679
60,0.500000,-308.295410,-748.293396,-154.613861,-273.832336,-775.002502,-242.917801,-340.861938,-293.241425,-171.904800,-274.599854,-675.106812,-324.506134,-312.411407,-285.646912,-265.368256,-295.203552,-373.826050,-357.654968,-264.410583,-664.801758,-471.081268,-289.833710,-318.521423,-496.939972,-296.572845,-494.892395,-527.043945
61,0.508000,-307.569489,-756.529297,-156.924835,-273.789703,-779.376526,-246.681503,-339.297241,-290.357758,-174.898193,-274.873383,-677.419250,-325.582031,-311.435181,-283.769806,-268.383362,-294.797882,-373.751282,-359.192596,-265.409058,-665.175842,-472.126465,-290.172791,-319.150421,-498.505402,-297.391479,-495.131561,-528.277283
62,0.517000,-307.041504,-764.753967,-159.727341,-273.878693,-783.619995,-250.518555,-337.828735,-287.559937,-177.662476,-275.312866,-679.522400,-326.691437,-310.252167,-282.075867,-271.380341,-294.381348,-373.754883,-360.515198,-266.492401,-665.301392,-473.088959,-289.934631,-318.968048,-500.152588,-298.187897,-495.297882,-529.322144
63,0.525000,-306.564819,-773.060730,-162.778427,-274.231934,-788.129761,-254.617004,-336.236847,-285.147217,-180.377304,-275.751251,-681.705261,-327.872223,-309.008972,-280.423340,-274.239868,-293.977722,-373.440216,-361.927124,-267.704193,-665.390625,-474.091583,-290.291565,-319.299927,-501.329376,-298.999115,-495.362091,-530.466431
64,0.533000,-306.045471,-781.586182,-166.116058,-275.662598,-791.902222,-259.005157,-334.737030,-282.846161,-182.788666,-276.181427,-683.906799,-329.040680,-308.041138,-278.628876,-276.864166,-293.744568,-373.237549,-363.071747,-268.887726,-665.348938,-475.017334,-290.186523,-318.957153,-502.715515,-299.914429,-495.176270,-531.495361
65,0.542000,-305.900391,-789.714294,-169.836395,-276.164276,-796.001709,-263.186554,-333.328522,-280.741882,-184.916916,-276.684296,-686.012146,-330.091675,-306.726776,-277.063934,-279.142639,-293.461700,-372.773529,-364.101868,-270.027069,-665.070007,-475.708069,-290.529114,-318.926453,-503.822815,-300.766968,-494.882141,-532.271484
66,0.550000,-305.957397,-797.631592,-173.839401,-276.720367,-799.877136,-267.514526,-332.017181,-278.905609,-186.848953,-277.280823,-688.032410,-331.139832,-305.878723,-275.396637,-281.195160,-293.266388,-372.249451,-365.097046,-271.151459,-664.668335,-476.361542,-290.882294,-318.500702,-504.803314,-301.606537,-494.340363,-532.916687
67,0.558000,-306.182068,-805.475647,-178.135376,-277.231293,-803.617188,-271.830688,-331.008911,-277.052704,-188.364746,-277.986298,-689.960449,-332.062897,-305.292023,-273.984955,-282.636200,-293.229156,-371.641602,-365.840240,-272.188690,-664.068665,-476.889496,-291.158783,-318.041138,-505.564575,-302.395966,-493.894836,-533.544800
68,0.567000,-306.459259,-813.083557,-182.468140,-278.057465,-807.331055,-276.215637,-330.313263,-275.560089,-189.497208,-278.731537,-691.870972,-332.937775,-304.727264,-272.652435,-283.980103,-293.391449,-371.003082,-366.351471,-273.200409,-663.337341,-477.179565,-291.656281,-317.415375,-506.071381,-303.318665,-493.094025,-533.891663
69,0.575000,-307.042419,-820.567078,-187.138046,-278.661438,-810.874023,-280.522644,-329.872772,-274.207031,-190.288025,-279.457855,-693.790222,-333.636353,-304.535583,-271.271851,-284.801514,-294.127350,-369.950531,-366.509735,-274.142731,-662.608765,-477.368835,-292.180847,-316.673187,-506.397064,-304.046753,-492.292725,-534.102539
70,0.583000,-307.988953,-827.849182,-191.541855,-279.562256,-814.206299,-284.778290,-330.300110,-273.192169,-190.771210,-280.223938,-695.600525,-334.248779,-305.008789,-270.057404,-285.222717,-294.288483,-369.322784,-366.846893,-275.119446,-661.794312,-477.398132,-292.611786,-315.914734,-506.658600,-304.798462,-491.448364,-534.233154
71,0.592000,-308.639191,-834.811523,-196.184143,-280.345947,-817.367432,-288.830200,-331.262543,-272.357086,-190.923141,-281.030029,-697.295959,-334.796082,-305.842407,-268.905914,-285.482910,-294.816986,-368.235291,-366.897461,-275.983459,-661.032837,-477.246765,-293.105377,-314.981293,-506.667084,-305.484100,-490.588593,-534.108276
72,0.600000,-309.266998,-841.383667,-200.757706,-281.054108,-820.302368,-292.697662,-332.501709,-271.618286,-190.783417,-281.732483,-698.930298,-335.080719,-306.858032,-267.900208,-285.265076,-295.573273,-367.299713,-366.497070,-276.854187,-660.107239,-476.854187,-293.561249,-314.120483,-506.371094,-306.204987,-489.630554,-533.758545
73,0.608000,-309.893890,-847.521179,-205.141251,-281.755127,-823.079407,-296.252563,-333.694733,-271.095428,-190.384933,-282.473816,-700.596436,-335.260315,-308.094421,-266.909149,-284.793732,-296.531494,-366.311401,-365.993225,-277.528473,-659.089355,-476.263977,-294.287872,-313.082184,-505.884216,-306.820312,-488.700592,-533.266418
74,0.617000,-310.376709,-853.204468,-209.307755,-282.300385,-825.629822,-299.572723,-335.148529,-270.745728,-189.682953,-283.132812,-702.067566,-335.284760,-309.289185,-266.099762,-283.997253,-297.495850,-365.447327,-365.342590,-278.210968,-658.052856,-475.505219,-294.951019,-312.058838,-505.087677,-307.528564,-487.668396,-532.522827
75,0.625000,-310.938599,-858.344604,-213.343338,-282.792877,-827.797546,-302.674042,-336.436920,-270.463226,-188.733490,-283.826843,-703.315308,-335.166260,-310.216156,-265.411713,-283.182404,-298.620453,-364.504852,-364.380432,-278.776184,-657.064087,-474.495270,-295.861969,-310.912628,-504.105927,-308.085480,-486.656616,-531.569885
76,0.633000,-311.889954,-862.957642,-217.097321,-283.202301,-829.615051,-305.585602,-338.217346,-270.590210,-187.515549,-284.537872,-704.401855,-334.739532,-311.937988,-264.669495,-281.836548,-299.796967,-363.776337,-363.266571,-279.294617,-656.053040,-473.377045,-296.724213,-309.930542,-502.943878,-308.832123,-485.545532,-530.394470
77,0.642000,-312.235046,-866.947388,-220.956589,-283.637024,-831.267761,-308.308624,-339.813599,-270.920746,-186.236633,-285.237213,-705.262817,-334.231232,-313.531128,-263.987549,-280.296570,-301.244720,-362.768097,-361.663361,-279.822144,-654.991516,-472.204376,-297.660980,-308.875031,-501.441406,-309.301544,-484.615082,-529.217102
78,0.650000,-312.151184,-870.870789,-224.542068,-284.036102,-832.651001,-310.678802,-341.861084,-271.389954,-184.688293,-285.963806,-706.143005,-333.651611,-315.232086,-263.381683,-278.679504,-302.183838,-362.092102,-360.481384,-280.260376,-654.094421,-470.892700,-298.545227,-308.016266,-500.063477,-309.899017,-483.755127,-527.871216
79,0.658000,-312.806854,-873.748474,-227.188156,-284.417175,-833.865662,-312.667053,-343.960083,-271.970428,-183.015335,-286.494354,-706.896729,-333.026520,-317.009827,-262.858368,-276.891479,-303.425629,-361.285492,-358.857422,-280.657288,-653.187744,-469.567688,-299.408417,-307.220123,-498.391907,-310.359070,-482.844055,-526.418884
80,0.667000,-312.779694,-876.620178,-229.911499,-284.709717,-834.954346,-314.296448,-346.222137,-273.046143,-181.188232,-287.053375,-707.515930,-332.217590,-319.025330,-262.406586,-274.818573,-304.766998,-360.463745,-357.202515,-280.945557,-652.328003,-468.127960,-300.156281,-306.367554,-496.751404,-310.826843,-481.945679,-524.910583
