,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 4301,Unlabeled 4301,Unlabeled 4301,Unlabeled 4302,Unlabeled 4302,Unlabeled 4302,Unlabeled 4303,Unlabeled 4303,Unlabeled 4303,Unlabeled 4304,Unlabeled 4304,Unlabeled 4304,Unlabeled 4305,Unlabeled 4305,Unlabeled 4305,Unlabeled 4306,Unlabeled 4306,Unlabeled 4306,Unlabeled 4307,Unlabeled 4307,Unlabeled 4307,Unlabeled 4308,Unlabeled 4308,Unlabeled 4308,Unlabeled 4309,Unlabeled 4309,Unlabeled 4309
,ID,"656D11BA8CFC447911EF","656D11BA8CFC447911EF","656D11BA8CFC447911EF","656E11BA8CFC447911EF","656E11BA8CFC447911EF","656E11BA8CFC447911EF","656F11BA8CFC447911EF","656F11BA8CFC447911EF","656F11BA8CFC447911EF","657011BA8CFC447911EF","657011BA8CFC447911EF","657011BA8CFC447911EF","657111BA8CFC447911EF","657111BA8CFC447911EF","657111BA8CFC447911EF","657211BA8CFC447911EF","657211BA8CFC447911EF","657211BA8CFC447911EF","657311BA8CFC447911EF","657311BA8CFC447911EF","657311BA8CFC447911EF","657411BA8CFC447911EF","657411BA8CFC447911EF","657411BA8CFC447911EF","657511BA8CFC447911EF","657511BA8CFC447911EF","657511BA8CFC447911EF"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
241,2.008000,-306.837708,-924.076111,-475.468750,-277.972839,-909.325867,-568.095154,-320.754852,-626.833618,-469.439606,-281.425079,-789.038757,-525.375488,-302.507751,-531.046692,-457.939453,-290.466003,-512.622986,-586.684875,-274.648010,-748.486877,-665.680542,-288.378387,-400.714966,-684.888611,-301.772156,-576.135010,-717.323730
242,2.017000,-306.863190,-924.053467,-475.422058,-277.993591,-909.324646,-568.055054,-320.752594,-626.790771,-469.402130,-281.512573,-788.989258,-525.347778,-302.500366,-531.011780,-457.913635,-290.501312,-512.609497,-586.645874,-274.661804,-748.503235,-665.682617,-288.389008,-400.722321,-684.883545,-301.790070,-576.146118,-717.314697
243,2.025000,-306.906342,-924.017944,-475.397186,-278.004456,-909.302917,-568.030640,-320.765442,-626.716675,-469.355347,-281.547638,-788.970825,-525.326233,-302.529877,-530.929016,-457.894806,-290.516571,-512.583923,-586.643982,-274.682953,-748.495178,-665.663879,-288.411438,-400.705139,-684.894775,-301.806335,-576.142517,-717.320679
244,2.033000,-306.942963,-924.007324,-475.378815,-278.021301,-909.288391,-568.013428,-320.792938,-626.664612,-469.205902,-281.595520,-788.943848,-525.286316,-302.583038,-530.840332,-457.889465,-290.502350,-512.559448,-586.670593,-274.699219,-748.485535,-665.651489,-288.426971,-400.705627,-684.913574,-301.822754,-576.146179,-717.331604
245,2.042000,-306.951660,-923.983215,-475.373413,-278.021271,-909.304138,-568.012085,-320.780640,-626.594055,-469.208374,-281.586090,-788.950928,-525.290466,-302.720795,-530.828125,-457.962097,-290.554138,-512.556641,-586.642456,-274.714050,-748.505554,-665.662415,-288.425903,-400.705688,-684.928955,-301.830017,-576.160400,-717.343445
246,2.050000,-306.935425,-923.972229,-475.341064,-278.031738,-909.307678,-567.989502,-320.803833,-626.532959,-469.119415,-281.595825,-788.941956,-525.299805,-302.748352,-530.740723,-457.932404,-290.530334,-512.531006,-586.653870,-274.712952,-748.513794,-665.672974,-288.433746,-400.720398,-684.945984,-301.839417,-576.174866,-717.356689
247,2.058000,-306.961517,-923.960999,-475.331604,-278.043518,-909.311157,-567.973938,-320.785736,-626.469604,-469.041565,-281.587708,-788.947693,-525.334412,-302.606903,-530.634338,-457.836578,-290.548645,-512.494385,-586.586182,-274.729553,-748.552368,-665.688477,-288.443207,-400.739929,-684.972900,-301.856476,-576.198242,-717.376587
248,2.067000,-306.983276,-923.965027,-475.321594,-278.042999,-909.318604,-567.966492,-320.755615,-626.433594,-468.862274,-281.597961,-788.955505,-525.341248,-302.572327,-530.576050,-457.814087,-290.534515,-512.538696,-586.645630,-274.760132,-748.600769,-665.693298,-288.438690,-400.769989,-684.978882,-301.866180,-576.226562,-717.384521
249,2.075000,-306.989441,-924.002502,-475.298187,-278.069489,-909.358215,-567.938904,-320.751221,-626.338867,-468.795715,-281.594086,-788.973206,-525.331848,-302.438873,-530.490845,-457.824402,-290.512817,-512.534851,-586.644958,-274.770813,-748.634277,-665.694458,-288.409363,-400.794891,-684.995605,-301.876190,-576.254517,-717.385010
250,2.083000,-307.005249,-924.009949,-475.271210,-278.081024,-909.401306,-567.935181,-320.762543,-626.244934,-468.691315,-281.615601,-788.993286,-525.343567,-302.393311,-530.392883,-457.785767,-290.506561,-512.483032,-586.538818,-274.789490,-748.660400,-665.706604,-288.401855,-400.839661,-685.008972,-301.881653,-576.286926,-717.400757
251,2.092000,-307.047455,-924.040527,-475.254761,-278.120178,-909.441589,-567.905884,-320.760437,-626.167847,-468.512115,-281.584595,-789.036011,-525.364258,-302.307739,-530.223328,-457.779907,-290.431610,-512.485474,-586.541321,-274.784363,-748.715454,-665.730957,-288.383789,-400.883179,-685.035095,-301.883728,-576.321594,-717.417114
252,2.100000,-307.079254,-924.080139,-475.225342,-278.163879,-909.511169,-567.875244,-320.787415,-626.020142,-468.301666,-281.563995,-789.076477,-525.369446,-302.528351,-530.060669,-457.743103,-290.424316,-512.500549,-586.508911,-274.783112,-748.754639,-665.765564,-288.363251,-400.930206,-685.026794,-301.886414,-576.359680,-717.413452
253,2.108000,-307.091431,-924.132080,-475.164734,-278.089111,-909.634277,-567.876953,-320.803253,-625.839478,-468.093506,-281.482178,-789.171753,-525.404175,-302.472595,-529.874084,-457.676544,-290.435699,-512.492126,-586.441345,-274.797211,-748.803345,-665.761230,-288.355530,-400.971893,-685.037537,-301.881836,-576.407654,-717.430664
254,2.117000,-307.089813,-924.159241,-475.137238,-278.108826,-909.689331,-567.835327,-320.821472,-625.632874,-467.877960,-281.472748,-789.201355,-525.426453,-302.262573,-529.674805,-457.506470,-290.393555,-512.411804,-586.371643,-274.807953,-748.849976,-665.778992,-288.348816,-401.019470,-685.052612,-301.887939,-576.448975,-717.434998
255,2.125000,-307.127319,-924.227051,-475.107025,-278.079803,-909.725220,-567.799561,-320.764008,-625.413818,-467.504181,-281.459503,-789.217041,-525.416138,-302.250061,-529.464111,-457.381561,-290.390656,-512.401550,-586.308716,-274.798065,-748.878784,-665.792358,-288.338684,-401.057098,-685.044495,-301.891998,-576.493286,-717.440002
256,2.133000,-307.120972,-924.292236,-475.053955,-278.086151,-909.801025,-567.758606,-320.770691,-625.190857,-467.213257,-281.450867,-789.264526,-525.405640,-302.242828,-529.221863,-457.274658,-290.381897,-512.386536,-586.248962,-274.791168,-748.935120,-665.799072,-288.315582,-401.101776,-685.057312,-301.887268,-576.531555,-717.441589
257,2.142000,-307.151001,-924.342529,-474.970398,-278.110809,-909.896912,-567.666687,-320.749146,-624.931213,-466.902222,-281.442535,-789.319031,-525.406860,-302.245667,-528.926880,-457.075836,-290.455780,-512.288452,-586.064148,-274.781464,-748.972656,-665.803284,-288.310944,-401.150726,-685.045166,-301.878113,-576.567810,-717.442017
258,2.150000,-307.156281,-924.365112,-474.867126,-278.124969,-909.984009,-567.588318,-320.789093,-624.591797,-466.502350,-281.418518,-789.356140,-525.411621,-302.233551,-528.667786,-456.910919,-290.454987,-512.177185,-585.949463,-274.777802,-749.031189,-665.808960,-288.299164,-401.208557,-685.042053,-301.876404,-576.608398,-717.446045
259,2.158000,-307.223267,-924.434692,-474.740295,-278.158569,-910.077942,-567.434875,-320.948456,-624.229797,-465.970917,-281.405945,-789.380981,-525.401733,-302.296417,-528.295227,-456.753906,-290.450958,-512.141235,-585.825989,-274.767181,-749.088135,-665.808899,-288.289154,-401.249878,-685.028442,-301.795349,-576.723633,-717.475159
260,2.167000,-307.188629,-924.468201,-474.506897,-278.175842,-910.177490,-567.294983,-320.941376,-623.869507,-465.559509,-281.409668,-789.420532,-525.378235,-302.606415,-527.832153,-456.606567,-290.279053,-512.166931,-585.597778,-274.774048,-749.131531,-665.778687,-288.270508,-401.290070,-685.019165,-301.860687,-576.688782,-717.418152
261,2.175000,-307.236633,-924.438293,-474.282715,-278.176727,-910.267578,-567.122498,-321.050323,-623.474426,-465.115723,-281.407288,-789.451904,-525.372070,-302.406586,-527.362122,-456.399414,-290.455963,-511.995911,-585.466797,-274.769531,-749.176086,-665.777832,-288.263641,-401.348511,-684.993408,-301.793427,-576.798279,-717.446960
262,2.183000,-307.307434,-924.397949,-474.110626,-278.207916,-910.352966,-566.947388,-321.093597,-623.001953,-464.509827,-281.402771,-789.445374,-525.358154,-302.364288,-526.924194,-456.190643,-290.450928,-511.845123,-585.352966,-274.766724,-749.237610,-665.781860,-288.254150,-401.409576,-685.015808,-301.788269,-576.839600,-717.440857
263,2.192000,-307.378754,-924.372437,-473.871826,-278.277893,-910.419373,-566.726746,-321.024536,-622.516785,-463.918762,-281.396362,-789.431824,-525.349243,-302.355530,-526.415466,-455.908356,-290.479889,-511.803284,-585.158020,-274.771790,-749.275696,-665.783142,-288.225006,-401.458893,-684.996826,-301.791199,-576.882751,-717.434143
264,2.200000,-307.416809,-924.342224,-473.603333,-278.323639,-910.532166,-566.459412,-321.131866,-621.991150,-463.400665,-281.373718,-789.434937,-525.347595,-302.407379,-525.843201,-455.657013,-290.489838,-511.746002,-585.001587,-274.772949,-749.341736,-665.803406,-288.212494,-401.522583,-685.010986,-301.790131,-576.918396,-717.443481
265,2.208000,-307.450653,-924.278748,-473.324860,-278.395630,-910.611023,-566.157104,-321.231720,-621.395691,-462.814362,-281.368866,-789.429443,-525.369385,-302.522919,-525.249573,-455.429199,-290.511230,-511.585785,-584.727844,-274.775208,-749.381409,-665.813538,-288.216278,-401.552307,-685.006592,-301.790192,-576.956360,-717.462341
266,2.217000,-307.507446,-924.257507,-473.028015,-278.415833,-910.679749,-565.844421,-321.163513,-620.876953,-462.154053,-281.341125,-789.385559,-525.362122,-302.427856,-524.677673,-455.261505,-290.475983,-511.399078,-584.529480,-274.780304,-749.440491,-665.846863,-288.197052,-401.605194,-685.023621,-301.793365,-577.000305,-717.479858
267,2.225000,-307.500824,-924.162048,-472.691956,-278.422394,-910.761353,-565.515625,-321.193481,-620.211914,-461.356689,-281.322327,-789.344604,-525.364258,-302.439728,-524.006409,-454.994141,-290.245148,-511.377319,-584.294373,-274.768494,-749.504639,-665.874451,-288.178223,-401.654877,-685.053040,-301.795074,-577.041992,-717.506287
268,2.233000,-307.453857,-924.050659,-472.256012,-278.483490,-910.784607,-565.120178,-321.336151,-619.549683,-460.773346,-281.334320,-789.278015,-525.356506,-302.397400,-523.307434,-454.724548,-290.445984,-511.160614,-584.130432,-274.786621,-749.533447,-665.885315,-288.169464,-401.697845,-685.070496,-301.809753,-577.053284,-717.517700
269,2.242000,-307.550140,-923.860596,-471.844360,-278.526337,-910.848755,-564.765381,-321.313263,-618.720886,-460.107056,-281.340607,-789.212219,-525.349182,-302.424072,-522.492249,-454.500458,-290.475372,-510.973511,-583.979309,-274.812317,-749.583923,-665.912231,-288.155365,-401.751923,-685.100342,-301.822723,-577.093384,-717.543213
270,2.250000,-307.680908,-923.725098,-471.379700,-278.545197,-910.873596,-564.318481,-321.290436,-618.120483,-459.265900,-281.342285,-789.103333,-525.326416,-302.462769,-521.723083,-454.196564,-290.437744,-510.798340,-583.816650,-274.827850,-749.604431,-665.938232,-288.146149,-401.778015,-685.105042,-301.824524,-577.117310,-717.562622
271,2.258000,-307.719543,-923.577087,-470.859619,-278.575989,-910.902466,-563.835388,-321.441650,-617.388184,-458.461304,-281.425018,-788.980530,-525.290161,-302.374786,-521.052002,-453.978882,-290.425598,-510.583588,-583.591797,-274.835541,-749.625122,-665.930298,-288.155273,-401.812653,-685.096680,-301.835358,-577.135681,-717.561401
272,2.267000,-307.749054,-923.339905,-470.362976,-278.630157,-910.953003,-563.382141,-321.411560,-616.502014,-457.871918,-281.446289,-788.876221,-525.268799,-302.406219,-520.249207,-453.558563,-290.454865,-510.291870,-583.225830,-274.845673,-749.644531,-665.934387,-288.154846,-401.824310,-685.101135,-301.852570,-577.151245,-717.564453
273,2.275000,-307.812317,-923.153015,-469.863403,-278.680786,-910.943054,-562.888611,-321.499725,-615.739197,-457.101959,-281.444672,-788.758118,-525.230530,-302.416656,-519.249512,-453.415833,-290.457092,-510.079193,-582.934998,-274.877258,-749.643616,-665.933350,-288.178741,-401.828705,-685.080322,-301.862976,-577.142395,-717.556824
274,2.283000,-307.958221,-922.964722,-469.318634,-278.719330,-910.910583,-562.346191,-321.696808,-614.929688,-456.194153,-281.475006,-788.595642,-525.153809,-302.549957,-518.401001,-453.115509,-290.219971,-509.942352,-582.652832,-274.875610,-749.647400,-665.923096,-288.193176,-401.835785,-685.056091,-301.877319,-577.149719,-717.556030
275,2.292000,-308.103027,-922.722717,-468.691559,-278.772156,-910.906860,-561.741211,-321.705658,-614.015869,-455.392761,-281.522064,-788.420044,-525.084473,-302.519897,-517.631409,-452.774323,-290.509491,-509.717468,-582.421387,-274.898254,-749.645020,-665.908447,-288.226044,-401.812897,-685.030151,-301.891754,-577.141418,-717.539429
276,2.300000,-308.061096,-922.432129,-468.113159,-278.877472,-910.905579,-561.236206,-321.866577,-613.153931,-454.694611,-281.558990,-788.251465,-525.030212,-302.922729,-516.765625,-452.498871,-290.751587,-509.317871,-582.070984,-274.916870,-749.630859,-665.890625,-288.250397,-401.811646,-685.008667,-301.902496,-577.129761,-717.525513
277,2.308000,-308.178406,-922.286499,-467.544861,-278.981079,-910.856323,-560.600037,-322.115814,-612.281982,-453.693390,-281.606171,-788.050110,-524.953491,-302.791870,-515.821289,-452.183716,-290.794342,-509.050140,-581.737427,-274.933136,-749.617249,-665.880066,-288.270905,-401.795410,-684.970947,-301.918121,-577.116699,-717.511658
278,2.317000,-308.277008,-922.072815,-466.916779,-279.071442,-910.818909,-559.929565,-322.061096,-611.374451,-452.803528,-281.656311,-787.858337,-524.895203,-302.785339,-514.903809,-451.822937,-290.916504,-508.802002,-581.392517,-274.960083,-749.593628,-665.851990,-288.319000,-401.787964,-684.978516,-301.935852,-577.106323,-717.498901
279,2.325000,-308.361603,-921.756470,-466.127167,-279.109680,-910.822510,-559.339294,-322.252228,-610.455994,-452.017975,-281.709686,-787.672729,-524.830261,-302.844604,-514.034973,-451.589844,-290.667389,-508.615265,-581.137390,-274.980377,-749.555115,-665.812195,-288.350128,-401.744568,-684.933777,-301.954132,-577.060242,-717.474670
280,2.333000,-308.390045,-921.478760,-465.594635,-279.131836,-910.800354,-558.734131,-322.406006,-609.503601,-451.164398,-281.744202,-787.482788,-524.773132,-303.007660,-513.025879,-451.252747,-290.620117,-508.350189,-580.856323,-275.009216,-749.534790,-665.795959,-288.373901,-401.723755,-684.922913,-301.966339,-577.049194,-717.462646
281,2.342000,-308.503845,-921.278564,-464.980927,-279.288269,-910.747437,-558.047119,-322.510315,-608.543213,-450.081421,-281.761353,-787.283508,-524.748230,-303.130188,-511.997864,-450.908264,-290.506775,-508.018738,-580.679321,-275.019867,-749.488953,-665.793823,-288.398865,-401.698547,-684.916992,-301.983215,-577.018738,-717.466187
282,2.350000,-308.661346,-920.937744,-464.170074,-279.296753,-910.707520,-557.440552,-322.588898,-607.465454,-449.165283,-281.783813,-787.078674,-524.702820,-303.220245,-511.029785,-450.599030,-290.659668,-507.734406,-580.329651,-275.050720,-749.449646,-665.780701,-288.436035,-401.662842,-684.901428,-302.069214,-576.914734,-717.435547
283,2.358000,-308.719299,-920.614319,-463.582001,-279.354767,-910.684570,-556.824646,-322.795502,-606.562317,-448.408386,-281.807587,-786.916504,-524.668457,-303.139313,-510.119690,-450.368347,-290.706238,-507.434418,-580.017334,-275.066132,-749.410461,-665.778748,-288.451050,-401.636261,-684.899170,-302.087830,-576.880066,-717.437866
284,2.367000,-308.790527,-920.339050,-462.994720,-279.470428,-910.608887,-556.119324,-322.848053,-605.505005,-447.381439,-281.832764,-786.692993,-524.627686,-303.406311,-509.027649,-449.916718,-290.785889,-507.029999,-579.638550,-275.103119,-749.350342,-665.785339,-288.492493,-401.588287,-684.891968,-302.118164,-576.844971,-717.436646
285,2.375000,-308.796631,-920.092468,-462.281433,-279.452301,-910.536621,-555.494507,-322.834503,-604.474365,-446.413788,-281.831909,-786.475464,-524.604675,-303.323517,-508.023438,-449.695251,-290.850800,-506.687592,-579.390808,-275.114044,-749.316345,-665.785583,-288.518524,-401.546906,-684.886353,-302.137634,-576.801758,-717.435303
286,2.383000,-308.919006,-919.839294,-461.573120,-279.495483,-910.536743,-554.899841,-323.092865,-603.477112,-445.477905,-281.880859,-786.268860,-524.568298,-303.313751,-507.082153,-449.404053,-290.923523,-506.356659,-579.078430,-275.131775,-749.268860,-665.773193,-288.553619,-401.490936,-684.872498,-302.164185,-576.757690,-717.427795
287,2.392000,-308.923309,-919.504272,-460.907623,-279.621704,-910.482422,-554.194641,-323.191803,-602.295166,-444.555359,-281.910736,-786.082397,-524.522156,-303.457916,-506.018951,-449.122314,-290.973724,-505.989960,-578.769287,-275.159332,-749.207947,-665.769531,-288.577820,-401.438629,-684.867737,-302.189240,-576.714050,-717.433899
288,2.400000,-309.034058,-919.340820,-460.226013,-279.643494,-910.421509,-553.544739,-323.295258,-601.278931,-443.541107,-281.974182,-785.856567,-524.453430,-303.469177,-504.907776,-448.812561,-290.879150,-505.612854,-578.500977,-275.177887,-749.163635,-665.769897,-288.604462,-401.391602,-684.860779,-302.214813,-576.668579,-717.433289
289,2.408000,-309.088013,-919.061462,-459.703552,-279.688751,-910.375305,-552.981873,-323.338470,-600.218262,-442.526855,-282.009705,-785.658264,-524.401550,-303.593414,-503.894501,-448.538452,-290.964417,-505.455658,-578.214966,-275.208710,-749.115295,-665.755920,-288.622192,-401.343628,-684.847717,-302.227295,-576.622253,-717.426819
290,2.417000,-309.168701,-918.780579,-458.994049,-279.735046,-910.384216,-552.311462,-323.480591,-599.132019,-441.555878,-282.072479,-785.484375,-524.313843,-303.643372,-502.836334,-448.255402,-291.048492,-505.048340,-577.845032,-275.231995,-749.049500,-665.743774,-288.661743,-401.274902,-684.812500,-302.241669,-576.572327,-717.416870
291,2.425000,-309.270874,-918.565796,-458.318207,-279.813263,-910.331360,-551.660950,-323.545532,-598.026428,-440.705841,-282.091827,-785.328613,-524.273743,-303.668823,-501.799713,-447.957031,-291.101379,-504.692322,-577.467407,-275.234314,-749.006226,-665.731934,-288.639130,-401.233276,-684.781189,-302.244415,-576.522339,-717.406067
292,2.433000,-309.408997,-918.438293,-457.766479,-279.833221,-910.281189,-551.115845,-323.660278,-596.862976,-439.612427,-282.116272,-785.155334,-524.232422,-303.806244,-500.715424,-447.688568,-291.145752,-504.368011,-577.191650,-275.233673,-748.954895,-665.723755,-288.676086,-401.166351,-684.738586,-302.250000,-576.466492,-717.388977
293,2.442000,-309.480713,-918.284485,-457.186432,-279.877258,-910.282288,-550.512451,-323.827271,-595.806763,-438.496216,-282.112427,-785.015320,-524.195190,-303.802460,-499.746826,-447.454865,-291.229034,-504.012421,-576.905579,-275.246490,-748.903015,-665.700806,-288.709045,-401.104065,-684.701294,-302.245117,-576.423767,-717.370239
294,2.450000,-309.535065,-918.115540,-456.560364,-279.953339,-910.262573,-549.887329,-323.925995,-594.747192,-437.701996,-282.092224,-784.906494,-524.167297,-304.051910,-498.643768,-447.017944,-291.722015,-503.613007,-576.483398,-275.228424,-748.850830,-665.691101,-288.712860,-401.071869,-684.671814,-302.244904,-576.379761,-717.354736
295,2.458000,-309.562256,-917.980591,-455.991669,-279.639313,-910.255005,-549.396545,-324.014557,-593.552856,-436.768219,-282.112457,-784.756531,-524.111328,-303.979980,-497.710205,-446.832184,-291.736176,-503.240295,-576.006592,-275.220184,-748.802551,-665.674927,-288.733612,-401.022400,-684.635010,-302.245483,-576.338989,-717.338074
296,2.467000,-309.593109,-917.935181,-455.515442,-279.567444,-910.262329,-548.851929,-324.208252,-592.488037,-435.512024,-282.124512,-784.620972,-524.072021,-304.057281,-496.692200,-446.620758,-291.392883,-503.001404,-575.850586,-275.192627,-748.756897,-665.671509,-288.749542,-400.981232,-684.616699,-302.235382,-576.301514,-717.334351
297,2.475000,-309.568665,-917.864441,-454.995270,-279.471100,-910.302002,-548.350342,-324.159698,-591.341492,-434.591003,-282.089752,-784.516785,-524.032288,-304.444122,-495.554352,-446.243378,-291.415375,-502.686432,-575.515503,-275.187988,-748.723389,-665.661072,-288.763062,-400.939270,-684.590881,-302.217804,-576.269043,-717.320618
298,2.483000,-309.537598,-917.803894,-454.440125,-279.471313,-910.321838,-547.855164,-324.384338,-590.324585,-433.722687,-282.068848,-784.456909,-524.016663,-304.509674,-494.680725,-445.938080,-291.486115,-502.245850,-575.123840,-275.173157,-748.691467,-665.656738,-288.757843,-400.909332,-684.580994,-302.201416,-576.236816,-717.314758
299,2.492000,-309.594208,-917.824890,-453.966156,-279.431030,-910.364746,-547.409424,-324.366486,-589.206604,-432.646332,-282.067139,-784.378418,-524.004639,-304.254547,-493.541382,-445.812866,-291.471008,-501.931061,-574.887878,-275.147125,-748.661804,-665.649292,-288.759827,-400.881500,-684.577759,-302.184418,-576.204224,-717.326721
300,2.500000,-309.619263,-917.847168,-453.479706,-279.357697,-910.450806,-546.954834,-324.457886,-588.041748,-431.477356,-282.057037,-784.324341,-523.983887,-304.595734,-492.619110,-445.544678,-291.494446,-501.663849,-574.645508,-275.121735,-748.635437,-665.649048,-288.774292,-400.856262,-684.577393,-302.162506,-576.182922,-717.328430
301,2.508000,-309.625977,-917.845581,-453.021606,-279.367706,-910.504333,-546.500427,-324.570862,-587.045532,-430.576965,-282.034210,-784.318298,-523.979126,-304.580078,-491.706940,-445.292847,-291.489502,-501.391541,-574.316528,-275.099274,-748.634949,-665.624084,-288.754364,-400.839813,-684.565918,-302.141449,-576.166931,-717.325439
302,2.517000,-309.628021,-917.869751,-452.596710,-279.330566,-910.557312,-546.076660,-324.592316,-586.000000,-429.773315,-282.008240,-784.292297,-523.968079,-304.624420,-490.725525,-445.050110,-291.420380,-501.013214,-574.010254,-275.067444,-748.637451,-665.632507,-288.735443,-400.828156,-684.563354,-302.124237,-576.153442,-717.327515
303,2.525000,-309.613678,-917.972717,-452.136627,-279.253723,-910.635254,-545.643066,-324.640411,-584.816833,-428.582916,-281.993439,-784.256470,-523.953125,-304.678131,-489.806885,-444.920044,-291.884064,-500.651306,-573.595093,-275.036865,-748.630371,-665.627930,-288.722900,-400.811676,-684.547974,-302.086182,-576.150818,-717.322205
304,2.533000,-309.592194,-918.042175,-451.699310,-279.213379,-910.735779,-545.260193,-324.750702,-583.793640,-427.397278,-281.955688,-784.268677,-523.959534,-304.585571,-488.912445,-444.688965,-291.906952,-500.413605,-573.370605,-274.994202,-748.637634,-665.623352,-288.700287,-400.823425,-684.544373,-302.058624,-576.140930,-717.326111
305,2.542000,-309.631592,-918.102600,-451.255371,-279.165375,-910.838562,-544.859436,-324.736786,-582.758728,-426.697083,-281.906006,-784.292236,-523.960327,-304.613098,-487.984283,-444.478241,-291.841064,-500.079163,-573.103394,-274.958740,-748.637573,-665.608459,-288.675385,-400.821503,-684.530823,-302.016571,-576.152771,-717.320557
306,2.550000,-309.667023,-918.126953,-450.819214,-279.111877,-910.944031,-544.461609,-324.862915,-581.712708,-425.658356,-281.878418,-784.298462,-523.968445,-304.645050,-487.114380,-444.247437,-291.756653,-499.810455,-572.877502,-274.922943,-748.662659,-665.644531,-288.640686,-400.830139,-684.518616,-301.980652,-576.163818,-717.330933
307,2.558000,-309.703369,-918.274658,-450.375336,-279.051910,-911.054138,-543.999084,-324.846405,-580.567688,-424.278687,-281.836761,-784.299744,-523.975281,-304.586090,-486.170898,-444.046143,-291.965057,-499.465729,-572.483398,-274.873993,-748.677368,-665.651306,-288.623016,-400.846741,-684.510681,-301.941315,-576.160645,-717.334534
308,2.567000,-309.578369,-918.398376,-449.879181,-279.006348,-911.161682,-543.605469,-324.908569,-579.580872,-423.431000,-281.740021,-784.347534,-524.008118,-304.518555,-485.389435,-443.866730,-292.002838,-499.205963,-572.205505,-274.839905,-748.697449,-665.645691,-288.589203,-400.869690,-684.492126,-301.900940,-576.190552,-717.331055
309,2.575000,-309.544434,-918.495850,-449.456909,-278.941467,-911.284119,-543.174988,-324.983124,-578.572632,-422.559296,-281.685516,-784.418884,-524.032166,-304.585876,-484.504608,-443.652893,-291.872711,-498.891937,-571.886719,-274.804016,-748.724792,-665.657532,-288.541290,-400.900818,-684.480652,-301.864807,-576.217163,-717.348083
310,2.583000,-309.546967,-918.618958,-449.039398,-278.855865,-911.391968,-542.697449,-324.979645,-577.406616,-421.334564,-281.668396,-784.420776,-524.019470,-304.566620,-483.686981,-443.541687,-291.841095,-498.615692,-571.638428,-274.761841,-748.748535,-665.656494,-288.517090,-400.918915,-684.477417,-301.831787,-576.221497,-717.342163
311,2.592000,-309.427094,-918.872681,-448.538849,-278.815826,-911.522095,-542.232300,-324.976715,-576.281738,-420.093048,-281.603180,-784.475403,-524.035339,-304.475830,-482.787872,-443.342010,-291.848419,-498.422516,-571.442932,-274.715637,-748.784180,-665.669189,-288.499573,-400.945190,-684.468628,-301.783936,-576.263428,-717.356506
312,2.600000,-309.277771,-919.017029,-447.992554,-278.762115,-911.720947,-541.687683,-325.074768,-575.363403,-419.349518,-281.534821,-784.568909,-524.064575,-304.516388,-481.933197,-443.104187,-291.784210,-498.137329,-571.181213,-274.680267,-748.826843,-665.684570,-288.434570,-400.993439,-684.450684,-301.736267,-576.303101,-717.366516
313,2.608000,-309.320282,-919.118347,-447.423767,-278.685913,-911.867615,-541.164246,-324.984863,-574.206238,-418.376556,-281.511536,-784.609375,-524.073792,-304.537994,-481.171814,-442.943176,-291.710114,-497.792328,-570.819702,-274.645752,-748.859680,-665.689453,-288.392761,-401.030731,-684.435425,-301.707764,-576.319458,-717.363708
314,2.617000,-309.324615,-919.305725,-446.919617,-278.649170,-912.004700,-540.705933,-325.082092,-573.024780,-417.039612,-281.474701,-784.641479,-524.087219,-304.441772,-480.298035,-442.878174,-291.679230,-497.637878,-570.637451,-274.606384,-748.910583,-665.712341,-288.369598,-401.089264,-684.442749,-301.595673,-576.452148,-717.432617
315,2.625000,-309.293030,-919.443054,-446.341522,-278.639496,-912.220398,-540.177124,-325.182587,-571.989563,-415.962036,-281.415497,-784.708984,-524.087402,-304.401367,-479.554169,-442.700836,-291.695068,-497.487091,-570.430847,-274.561951,-748.953308,-665.725830,-288.342041,-401.144073,-684.434998,-301.569611,-576.482422,-717.429382
316,2.633000,-309.191803,-919.478455,-445.794800,-278.561890,-912.362183,-539.568176,-325.087463,-570.955139,-415.176941,-281.371124,-784.762207,-524.096497,-304.479797,-478.630157,-442.423920,-291.601074,-497.223358,-570.142212,-274.543732,-749.002197,-665.740173,-288.286346,-401.209961,-684.415588,-301.543915,-576.532898,-717.428101
317,2.642000,-309.294281,-919.574097,-445.251556,-278.522736,-912.477722,-539.067810,-325.145660,-569.864563,-414.093414,-281.357483,-784.790527,-524.117249,-304.375885,-477.779419,-442.317230,-291.575836,-496.899994,-569.790344,-274.511810,-749.050110,-665.762024,-288.251038,-401.253113,-684.425354,-301.528412,-576.577942,-717.450439
