,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 4274,Unlabeled 4274,Unlabeled 4274,Unlabeled 4275,Unlabeled 4275,Unlabeled 4275,Unlabeled 4276,Unlabeled 4276,Unlabeled 4276,Unlabeled 4277,Unlabeled 4277,Unlabeled 4277,Unlabeled 4278,Unlabeled 4278,Unlabeled 4278,Unlabeled 4279,Unlabeled 4279,Unlabeled 4279,Unlabeled 4280,Unlabeled 4280,Unlabeled 4280,Unlabeled 4281,Unlabeled 4281,Unlabeled 4281,Unlabeled 4282,Unlabeled 4282,Unlabeled 4282
,ID,"656411BA8CFC447911EF","656411BA8CFC447911EF","656411BA8CFC447911EF","656511BA8CFC447911EF","656511BA8CFC447911EF","656511BA8CFC447911EF","656611BA8CFC447911EF","656611BA8CFC447911EF","656611BA8CFC447911EF","656711BA8CFC447911EF","656711BA8CFC447911EF","656711BA8CFC447911EF","656811BA8CFC447911EF","656811BA8CFC447911EF","656811BA8CFC447911EF","656911BA8CFC447911EF","656911BA8CFC447911EF","656911BA8CFC447911EF","656A11BA8CFC447911EF","656A11BA8CFC447911EF","656A11BA8CFC447911EF","656B11BA8CFC447911EF","656B11BA8CFC447911EF","656B11BA8CFC447911EF","656C11BA8CFC447911EF","656C11BA8CFC447911EF","656C11BA8CFC447911EF"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083000,-309.817139,-903.196899,-411.158508,-281.068176,-860.749634,-495.003021,-327.750732,-481.486938,-407.299164,-279.885651,-735.000183,-521.610962,-301.507690,-437.787964,-490.784576,-287.204529,-517.407043,-591.310303,-271.941376,-748.744263,-667.005127,-286.014709,-400.624146,-685.301086,-299.405396,-576.225525,-718.182861
11,0.092000,-309.847260,-903.149780,-411.194794,-281.077972,-860.662781,-495.022644,-327.787445,-481.436371,-407.354980,-279.998566,-734.892578,-521.631226,-301.702026,-437.693268,-490.829071,-287.229156,-517.425964,-591.355286,-271.942261,-748.750366,-667.025757,-286.037140,-400.633484,-685.323181,-299.418945,-576.225586,-718.198181
12,0.100000,-309.882751,-903.047974,-411.248840,-281.106445,-860.578735,-495.061249,-327.758972,-481.376373,-407.393890,-280.069397,-734.821350,-521.655945,-301.772552,-437.615204,-490.895325,-287.253998,-517.402222,-591.377563,-271.963989,-748.748230,-667.024109,-286.062500,-400.622894,-685.357971,-299.424469,-576.219788,-718.225037
13,0.108000,-309.906433,-903.058777,-411.163239,-281.134369,-860.635620,-495.008789,-327.846405,-481.408142,-407.341919,-280.008942,-734.876953,-521.635986,-301.756622,-437.635315,-490.810364,-287.246643,-517.382629,-591.325012,-271.957397,-748.721436,-667.010925,-286.062866,-400.617371,-685.329590,-299.433258,-576.212952,-718.196045
14,0.117000,-309.925385,-903.072815,-411.133423,-281.136780,-860.664124,-494.990204,-327.850433,-481.375427,-407.357758,-279.957306,-734.889954,-521.646851,-301.770752,-437.629059,-490.826996,-287.239075,-517.421204,-591.320862,-271.998596,-748.774292,-667.022705,-286.021423,-400.633911,-685.319763,-299.446442,-576.236755,-718.194824
15,0.125000,-309.976318,-902.994934,-411.195007,-281.162567,-860.547913,-495.032471,-327.907227,-481.384583,-407.481140,-280.162689,-734.746399,-521.662415,-301.797028,-437.629883,-490.881744,-287.277069,-517.423889,-591.353821,-271.985748,-748.755188,-667.031128,-286.067230,-400.636414,-685.326843,-299.450531,-576.222351,-718.208984
16,0.133000,-310.001312,-902.967834,-411.189789,-281.171387,-860.539673,-495.030182,-327.809631,-481.357239,-407.466064,-280.174316,-734.742126,-521.660706,-301.828094,-437.581696,-490.917419,-287.288330,-517.403503,-591.362610,-272.000702,-748.751526,-667.040344,-286.083557,-400.630310,-685.352966,-299.466614,-576.221680,-718.229492
17,0.142000,-309.968445,-903.030090,-411.099182,-281.160980,-860.621765,-494.984924,-327.811371,-481.409607,-407.380829,-280.008942,-734.867004,-521.638916,-301.715607,-437.658875,-490.837494,-287.252838,-517.422607,-591.336792,-272.008820,-748.787048,-667.042603,-286.058228,-400.649353,-685.332397,-299.478424,-576.244385,-718.205322
18,0.150000,-309.971863,-903.016235,-411.104584,-281.159271,-860.591736,-494.958313,-327.752380,-481.359772,-407.393494,-280.041229,-734.835754,-521.652222,-301.716553,-437.625549,-490.886322,-287.263397,-517.448914,-591.337952,-272.032745,-748.793518,-667.026306,-286.076233,-400.620300,-685.308838,-299.478271,-576.258484,-718.200500
19,0.158000,-309.955597,-902.942383,-411.180176,-281.170349,-860.512024,-495.038849,-327.719147,-481.366547,-407.479218,-280.200958,-734.705017,-521.688171,-301.734528,-437.621460,-490.976685,-287.271881,-517.460022,-591.390625,-272.021973,-748.795837,-667.055786,-286.109680,-400.631348,-685.348206,-299.477051,-576.262756,-718.227478
