Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083000,-317.021851,-736.987000,-131.453659,-286.300293,-759.533020,-222.050110,-333.506287,-252.247604,-123.249519,-285.567719,-640.145569,-270.088928,-309.935303,-220.093491,-213.224899,-298.841370,-322.797516,-289.689056,-279.859039,-620.801575,-415.401276,-296.120819,-273.757294,-431.341858,-309.209259,-448.600677,-465.658447
11,0.092000,-316.923920,-735.308716,-131.612396,-286.246490,-759.508545,-221.772263,-333.128021,-257.890930,-125.834732,-285.425842,-640.748352,-271.610199,-308.760284,-221.862183,-213.932968,-298.254669,-323.675415,-291.563721,-279.624664,-622.156006,-417.079987,-295.746887,-274.791992,-433.276398,-308.973511,-449.920197,-467.607117
12,0.100000,-316.857269,-733.708069,-131.660873,-286.148193,-759.325195,-221.402390,-331.618835,-261.053497,-126.841545,-285.208893,-641.184875,-272.859283,-308.305969,-223.900558,-214.702087,-297.481720,-324.942322,-293.591919,-279.388550,-623.542114,-418.499359,-295.649994,-276.530975,-435.423737,-308.794189,-451.425720,-469.382660
13,0.108000,-316.884521,-731.861145,-131.676590,-285.825867,-758.604492,-221.123825,-330.689056,-263.239410,-127.024559,-285.167053,-641.415771,-274.170868,-307.424622,-226.903214,-215.173218,-296.968536,-326.734222,-295.776733,-279.152802,-624.899658,-419.934662,-295.361847,-277.962921,-437.748291,-308.686249,-452.796997,-470.978516
14,0.117000,-316.883759,-730.040283,-131.753204,-285.825043,-758.243347,-220.582443,-330.069763,-266.285461,-127.543358,-285.133881,-641.519104,-275.308990,-306.650665,-230.551147,-215.884323,-296.779114,-328.952301,-297.986115,-278.985992,-626.268494,-421.262054,-295.415894,-279.384216,-439.485992,-308.536865,-454.293060,-472.661987
15,0.125000,-316.952423,-728.100952,-131.777878,-285.530731,-757.282715,-220.058945,-329.298523,-270.014496,-128.692245,-285.149811,-641.693237,-276.539398,-306.398804,-233.707367,-216.904709,-296.407074,-331.298859,-300.197998,-278.797638,-627.722656,-422.690491,-295.615112,-280.681976,-441.169312,-308.414459,-455.771149,-474.247345
16,0.133000,-316.936096,-726.356812,-131.927795,-285.706726,-757.077148,-219.794830,-329.790222,-273.977722,-129.771332,-284.975189,-642.042358,-277.878479,-306.283081,-237.314621,-217.817535,-296.410248,-333.735107,-302.200531,-278.712433,-629.134888,-424.072815,-295.381439,-282.156189,-442.766571,-308.270233,-457.299500,-475.817230
17,0.142000,-317.060486,-724.486389,-132.053146,-285.779388,-756.602356,-219.490189,-330.104218,-277.731079,-130.797607,-285.013641,-642.368286,-279.069763,-307.139832,-240.683243,-218.685730,-296.401093,-336.337463,-304.079834,-278.557312,-630.630127,-425.479034,-295.196320,-283.920532,-444.512543,-308.104950,-458.750946,-477.246216
18,0.150000,-317.100739,-722.716858,-132.156662,-285.935669,-756.043823,-219.094116,-331.147858,-281.862152,-131.467819,-285.092529,-642.732361,-280.389130,-307.620667,-244.334854,-219.215714,-296.751038,-338.811615,-305.770569,-278.462616,-632.173401,-426.857697,-295.293243,-285.057800,-445.645660,-307.958221,-460.281219,-478.677307
19,0.158000,-317.261871,-720.872681,-132.293091,-286.027771,-755.522827,-218.828659,-332.117462,-285.787079,-132.040771,-285.139984,-642.962708,-281.565216,-308.412384,-247.988663,-219.462143,-297.087311,-341.152954,-307.435425,-278.325348,-633.532166,-428.153290,-295.287201,-286.572205,-446.988495,-307.855011,-461.638397,-479.978333
20,0.167000,-317.406189,-718.935181,-132.420288,-286.363220,-754.725830,-218.442963,-332.892151,-289.791168,-132.359055,-285.274323,-643.057068,-282.719574,-309.278503,-251.587952,-219.686310,-297.651367,-343.207733,-308.958649,-278.141846,-634.800232,-429.406219,-295.686554,-287.808594,-448.190430,-307.845093,-463.009033,-481.156616
21,0.175000,-317.523438,-716.984680,-132.582825,-286.246857,-753.638000,-218.195496,-334.106873,-293.566528,-132.426270,-285.389130,-643.063049,-283.838257,-310.181458,-255.366837,-219.575790,-298.112854,-345.372803,-310.501984,-277.942688,-635.941956,-430.557739,-296.133698,-288.982635,-449.293091,-307.837311,-464.005524,-482.418304
22,0.183000,-317.644531,-714.966309,-132.707169,-286.501709,-752.774109,-217.765808,-335.619385,-297.189758,-132.289780,-285.520935,-642.849487,-284.889923,-311.305878,-259.000610,-219.711441,-298.847473,-347.322296,-312.141754,-277.552277,-636.848633,-431.715454,-296.700592,-289.956451,-450.556000,-307.782776,-465.148804,-483.658844
23,0.192000,-317.705048,-713.043030,-132.867065,-285.954315,-751.664612,-217.438248,-336.847717,-300.834686,-132.687576,-285.403381,-642.708069,-285.945831,-312.490723,-262.616119,-219.919998,-299.702393,-349.352020,-313.800171,-277.242981,-637.661926,-432.755219,-297.399017,-290.973999,-451.683960,-307.795563,-466.067719,-484.829254
24,0.200000,-317.843933,-711.003967,-132.943832,-286.136444,-750.584045,-217.140152,-338.448700,-304.548218,-133.218475,-285.442078,-642.331055,-286.870544,-314.225372,-265.934814,-220.289261,-300.651337,-351.086121,-315.381744,-276.876282,-638.492432,-433.758087,-297.962219,-291.746979,-453.021301,-307.791443,-466.916473,-486.045532
25,0.208000,-317.871490,-709.105774,-132.995834,-285.693634,-749.328186,-216.663620,-340.694946,-307.738525,-133.890076,-285.412506,-641.947754,-287.790222,-316.018158,-269.188477,-220.774170,-301.556244,-352.690735,-317.282074,-276.574585,-639.161133,-434.690338,-298.391846,-292.422028,-454.318298,-307.657196,-467.776276,-487.261261
26,0.217000,-318.033203,-707.006104,-132.881409,-285.936859,-748.159302,-216.182083,-343.281067,-310.750275,-134.497055,-285.423676,-641.631653,-288.613800,-317.804840,-272.424103,-221.289108,-302.487335,-354.192383,-319.090515,-276.338562,-639.700195,-435.489624,-299.002136,-293.195526,-455.596710,-307.582031,-468.545929,-488.419098
27,0.225000,-318.157990,-705.049683,-132.990829,-285.599091,-746.895203,-215.879715,-345.263702,-313.431335,-135.241058,-285.501678,-641.164062,-289.405396,-319.534180,-275.275177,-222.087860,-303.542450,-355.562836,-320.781342,-276.064209,-640.307983,-436.301849,-299.457031,-293.852295,-456.975800,-307.530487,-469.288940,-489.642365
28,0.233000,-318.423920,-703.091919,-132.965424,-286.114349,-745.661865,-215.448212,-347.036194,-315.858124,-136.051422,-285.625458,-640.670532,-290.142792,-321.072021,-277.815033,-222.757019,-304.261292,-356.824738,-322.570801,-275.922668,-640.852417,-437.082153,-299.796997,-294.427795,-458.318115,-307.428833,-469.982178,-490.578400
29,0.242000,-318.734131,-701.200317,-133.076553,-285.835907,-744.288818,-215.141617,-348.322815,-317.860443,-136.882477,-285.839844,-640.185730,-290.895386,-322.242584,-280.043701,-223.609756,-304.831940,-357.901337,-324.138550,-275.830292,-641.244568,-437.776764,-300.094299,-294.935181,-459.687836,-307.347107,-470.451141,-491.775024
30,0.250000,-319.203705,-699.531921,-133.093307,-286.153656,-743.092896,-214.788910,-348.950836,-319.485229,-137.595734,-286.046967,-639.663635,-291.652161,-322.652222,-282.029968,-224.681503,-305.029114,-358.965515,-325.881378,-275.671082,-641.636841,-438.519409,-300.468567,-295.412994,-460.971283,-307.272125,-470.942657,-492.838257
31,0.258000,-320.110138,-698.176697,-133.217148,-286.397980,-741.927002,-214.581085,-348.947632,-320.888428,-138.603134,-286.236176,-639.143982,-292.343048,-322.725647,-283.527405,-225.626266,-305.166656,-359.825958,-327.429596,-275.580994,-641.842224,-439.133179,-300.672272,-295.813599,-462.289886,-307.271118,-471.283478,-493.786957
32,0.267000,-320.732269,-697.472534,-133.409836,-286.840271,-741.193604,-214.652283,-348.492004,-321.588470,-139.455246,-286.621124,-638.926025,-293.021912,-322.247070,-284.691223,-226.625076,-305.102997,-360.670105,-328.663757,-275.479401,-642.152710,-439.772247,-300.892212,-295.979980,-463.268524,-307.243164,-471.636536,-494.699646
33,0.275000,-321.522827,-697.149475,-133.514038,-287.977386,-741.025757,-214.747589,-348.015228,-321.753723,-140.190659,-286.875488,-639.028748,-293.630127,-321.867523,-285.459930,-227.581909,-304.878876,-361.235809,-329.827087,-275.527985,-642.446594,-440.371704,-300.477966,-296.503723,-464.385223,-307.242401,-471.972778,-495.486389
34,0.283000,-321.950745,-697.243164,-133.923645,-288.047272,-741.119995,-215.103302,-347.464813,-321.490723,-140.783188,-287.112640,-639.520264,-294.310303,-321.240082,-285.781525,-228.477509,-304.404022,-361.628143,-330.803619,-275.698517,-642.845032,-441.058105,-300.240051,-296.879486,-465.399902,-307.246704,-472.424286,-496.276123
35,0.292000,-322.270996,-697.865662,-134.332596,-288.286591,-741.532288,-215.664520,-346.882629,-320.947235,-141.492188,-287.338135,-640.035767,-294.957672,-320.608276,-285.795349,-229.388870,-303.994995,-361.840851,-331.425171,-276.054443,-643.279297,-441.711029,-299.993500,-297.147827,-466.066345,-307.310120,-472.711121,-496.895569
36,0.300000,-322.215424,-699.312439,-134.805252,-288.448730,-742.236633,-216.563721,-346.218750,-319.888397,-142.209381,-287.504822,-640.580261,-295.527527,-320.042175,-285.352722,-230.184952,-303.470581,-361.923584,-331.924957,-276.440338,-643.675598,-442.288788,-299.729340,-297.393829,-466.580078,-307.318695,-473.074158,-497.610016
37,0.308000,-321.983826,-701.018372,-135.516266,-288.634003,-743.431519,-217.651672,-345.423248,-318.777405,-142.833588,-287.550446,-641.292908,-296.170807,-319.232361,-284.658600,-231.110657,-303.075378,-361.980011,-332.303070,-276.778259,-644.013245,-442.992340,-299.450562,-297.667511,-467.147369,-307.511017,-473.247650,-498.088257
38,0.317000,-321.400818,-703.317505,-136.140060,-288.379150,-744.727478,-218.884689,-344.197998,-317.591888,-143.448181,-287.342133,-642.152100,-296.771423,-318.288971,-283.845154,-231.953613,-302.594727,-361.874115,-332.700867,-277.041565,-644.176086,-443.559052,-299.042236,-297.952881,-467.736084,-307.687805,-473.363129,-498.504028
39,0.325000,-320.691223,-706.134521,-136.848373,-288.123199,-746.322571,-220.374573,-342.975189,-316.226746,-143.990265,-287.088348,-642.885986,-297.153534,-317.421448,-282.980835,-232.724045,-302.067963,-361.779114,-333.014862,-277.288452,-644.225769,-444.056458,-298.875580,-297.952026,-468.157806,-307.888062,-473.385101,-499.008240
40,0.333000,-319.894867,-709.516724,-137.684158,-288.021393,-747.800720,-221.897629,-341.851929,-315.005676,-144.579666,-286.869568,-643.455017,-297.515137,-316.417450,-282.055634,-233.443054,-301.554840,-361.590393,-333.330841,-277.463318,-644.085022,-444.447327,-298.860321,-297.810455,-468.557831,-308.054138,-473.214111,-499.302704
41,0.342000,-319.062988,-713.115540,-138.567169,-286.872772,-749.600403,-223.803589,-340.812012,-313.893280,-145.172684,-286.603668,-644.142761,-297.794739,-315.446075,-281.160736,-234.160019,-301.202820,-361.400085,-333.615112,-277.637451,-643.856873,-444.712738,-298.801483,-297.654785,-468.857147,-308.217041,-473.016113,-499.482635
42,0.350000,-318.040619,-717.312927,-139.338638,-285.817474,-751.704102,-225.551010,-339.989532,-312.977875,-145.746521,-286.303101,-644.974792,-297.916443,-314.789734,-280.266449,-234.869995,-300.884308,-361.212799,-333.870514,-277.814514,-643.634155,-444.824829,-298.753082,-297.456482,-469.070709,-308.432739,-472.700409,-499.500000
43,0.358000,-317.153320,-721.950500,-140.271683,-285.278870,-753.897461,-227.475037,-339.496979,-312.191254,-146.271759,-285.973999,-645.890198,-297.910095,-314.372101,-279.461975,-235.454895,-300.670532,-361.026703,-333.954590,-278.023865,-643.353943,-444.814026,-298.641052,-297.201782,-469.166992,-308.612183,-472.400299,-499.501312
44,0.367000,-316.633453,-726.807617,-141.270676,-284.992645,-756.309998,-229.559280,-339.081329,-311.372528,-146.799011,-285.859924,-646.755981,-297.782318,-314.250122,-278.574585,-235.868729,-300.590210,-360.719452,-333.905762,-278.230957,-642.962830,-444.654480,-298.553345,-296.809235,-469.157074,-308.699463,-472.043610,-499.418213
45,0.375000,-316.400513,-731.873291,-142.417252,-284.853851,-758.785156,-231.560486,-339.196594,-310.628693,-146.993179,-285.831879,-647.934937,-297.504974,-314.081329,-277.864868,-236.150070,-300.476532,-360.351166,-333.845764,-278.424103,-642.510803,-444.360382,-298.425903,-296.342651,-469.107941,-308.812805,-471.527405,-499.167694
46,0.383000,-316.343628,-737.073059,-143.530029,-285.002960,-761.477966,-233.570847,-339.142120,-310.039124,-147.178650,-285.933014,-649.268738,-297.146210,-314.071625,-277.072571,-236.278687,-300.364624,-359.898407,-333.678955,-278.531860,-642.054138,-443.931641,-298.332855,-295.869629,-468.904907,-308.785614,-471.085999,-498.823090
47,0.392000,-316.430603,-742.348328,-145.001801,-285.177551,-764.192444,-235.606674,-338.923523,-309.578339,-147.330719,-285.923737,-650.723022,-296.650787,-313.958160,-276.298340,-236.300323,-300.218719,-359.475586,-333.347504,-278.579865,-641.522705,-443.327362,-298.240509,-295.270844,-468.439911,-308.713135,-470.640198,-498.393311
48,0.400000,-316.805450,-747.726135,-146.470581,-285.350952,-766.908325,-237.686218,-338.742249,-309.316803,-147.272079,-286.066101,-652.021301,-296.128723,-313.993317,-275.523010,-235.988403,-300.317047,-358.971375,-332.714386,-278.560242,-640.901123,-442.578033,-298.190247,-294.829681,-467.874451,-308.661072,-470.023285,-497.614899
49,0.408000,-316.957886,-753.297607,-148.201340,-285.533966,-769.743164,-239.991486,-338.649414,-308.979004,-146.821045,-286.331573,-653.275391,-295.487244,-313.843262,-274.810150,-235.445282,-300.273773,-358.549438,-332.109650,-278.546478,-640.232239,-441.724792,-298.172241,-294.077728,-467.099884,-308.646820,-469.360260,-496.860199
50,0.417000,-316.902069,-758.787415,-150.003311,-285.552368,-772.494568,-242.272934,-338.675079,-308.962891,-146.316376,-286.378296,-654.680359,-294.788483,-313.879181,-274.245453,-234.710571,-300.353851,-358.070343,-331.226746,-278.495789,-639.596252,-440.789978,-298.035309,-293.436066,-466.223480,-308.700134,-468.581573,-495.881775
51,0.425000,-316.709930,-764.152710,-151.999252,-285.436584,-775.305420,-244.656906,-338.855591,-309.282684,-145.769363,-286.364410,-656.171021,-294.137695,-314.050140,-273.563873,-233.691864,-300.578583,-357.632263,-330.069580,-278.393311,-638.909180,-439.895844,-297.953979,-292.629639,-465.076599,-308.564453,-468.013763,-494.920654
52,0.433000,-316.229065,-769.502808,-154.128967,-285.773926,-777.632812,-247.091965,-339.461090,-309.743134,-144.933624,-286.184540,-657.628479,-293.472015,-314.703064,-273.022949,-232.554840,-300.870880,-356.915924,-328.862427,-278.286896,-638.251038,-438.928589,-298.070129,-291.900757,-463.916199,-308.543610,-467.306519,-493.848846
53,0.442000,-315.471466,-774.816223,-156.286728,-285.141846,-780.306152,-249.613724,-340.273682,-310.026154,-143.949142,-285.923492,-659.196655,-292.777618,-315.314880,-272.587433,-231.110718,-301.119019,-356.348358,-327.462067,-278.193817,-637.611816,-437.920044,-298.285126,-291.175201,-462.439850,-308.541351,-466.666534,-492.587067
54,0.450000,-314.707977,-779.861633,-158.645065,-284.318604,-782.920959,-252.003586,-341.199463,-310.734833,-142.642761,-285.683380,-660.591736,-292.027405,-316.042755,-272.315765,-229.493286,-301.482697,-355.827148,-326.054535,-278.023560,-636.904480,-436.832947,-298.406281,-290.479370,-460.972687,-308.471405,-466.010559,-491.273682
55,0.458000,-313.842468,-784.896973,-161.118500,-283.626465,-785.334656,-254.532135,-342.023560,-311.779999,-141.458252,-285.412354,-662.031860,-291.186798,-316.681152,-272.092834,-227.808350,-301.999054,-355.296356,-324.332977,-277.907684,-636.220337,-435.661407,-298.566467,-289.732208,-459.263428,-308.478516,-465.186523,-489.845917
56,0.467000,-313.136078,-790.062378,-163.626801,-282.946808,-787.732849,-257.023468,-342.700348,-312.717957,-140.179214,-285.183838,-663.452148,-290.307983,-317.326294,-272.046051,-225.893158,-302.413696,-354.727570,-322.868469,-277.737946,-635.431458,-434.310181,-298.861450,-289.043335,-457.661591,-308.486572,-464.481537,-488.403625
57,0.475000,-312.507111,-795.083374,-166.116608,-282.358002,-790.140625,-259.375153,-343.242004,-313.933563,-138.515366,-285.016541,-665.020874,-289.268097,-317.910522,-272.065338,-223.806076,-302.670868,-354.260132,-321.218109,-277.535583,-634.592651,-432.877594,-299.150757,-288.268616,-455.796875,-308.465332,-463.679779,-486.774506
58,0.483000,-312.101929,-800.170288,-168.603455,-281.956207,-792.293945,-261.673584,-343.629578,-314.936066,-136.928955,-284.757385,-666.511780,-288.301331,-318.368103,-272.258820,-221.719131,-302.934204,-353.921295,-319.531158,-277.366302,-633.780823,-431.281616,-299.326935,-287.534363,-453.918701,-308.428497,-462.853760,-485.048798
59,0.492000,-311.767578,-804.803650,-170.812943,-281.625763,-794.495483,-263.876648,-344.135712,-315.984467,-135.089508,-284.772308,-668.052063,-287.196991,-318.753052,-272.505432,-219.663986,-303.288391,-353.635803,-317.826202,-277.270630,-633.057007,-429.558441,-299.553131,-286.751709,-452.010498,-308.386658,-462.047943,-483.267670
60,0.500000,-311.450745,-809.925110,-173.677216,-281.504211,-796.542725,-266.006226,-344.657745,-317.129242,-133.315277,-284.753906,-669.485107,-286.121704,-319.306793,-272.828613,-217.357773,-303.475952,-353.376801,-316.102997,-277.184753,-632.286438,-427.893066,-299.719147,-285.913788,-450.036987,-308.379883,-461.274872,-481.442139
61,0.508000,-311.928436,-814.511353,-175.726486,-281.330811,-798.430847,-268.181488,-345.171600,-318.137878,-131.421509,-284.577454,-670.798889,-285.100342,-319.695862,-273.260925,-215.139603,-303.728394,-353.029144,-314.316803,-277.170197,-631.558777,-426.251526,-299.741119,-285.171753,-447.984314,-308.381348,-460.581207,-479.630371
62,0.517000,-311.526276,-818.774658,-178.054199,-281.139404,-800.028748,-269.997101,-345.388275,-319.479340,-129.538193,-284.659607,-672.224060,-283.968170,-319.814575,-273.894928,-212.870712,-303.778137,-352.963318,-312.579132,-277.221252,-630.952026,-424.658173,-299.664764,-284.410461,-445.873108,-308.383148,-459.846558,-477.807709
63,0.525000,-311.364624,-822.505981,-180.036224,-280.916962,-801.587585,-271.653564,-345.627869,-320.653015,-127.422958,-284.635315,-673.421143,-283.018799,-319.987457,-274.485077,-210.504807,-303.877747,-352.878754,-310.762939,-277.303955,-630.309753,-423.099701,-299.695221,-283.759613,-443.734741,-308.420074,-459.032959,-475.966705
64,0.533000,-310.765076,-826.028442,-182.101410,-280.639526,-802.895386,-273.156555,-345.365601,-321.813690,-125.275299,-284.494690,-674.595093,-282.150299,-320.008484,-275.038330,-208.033142,-303.798676,-352.642303,-308.945770,-277.379700,-629.579529,-421.621094,-299.743622,-283.103912,-441.679260,-308.565186,-458.246643,-474.134949
65,0.542000,-310.291656,-829.019775,-183.884369,-280.434753,-803.991028,-274.503021,-345.150085,-322.182526,-123.035469,-284.177277,-675.482727,-281.310730,-319.519836,-275.531860,-205.906082,-303.546814,-352.561859,-307.087616,-277.496155,-628.833740,-420.216553,-299.725647,-282.322266,-439.538849,-308.640991,-457.448120,-472.370789
66,0.550000,-309.743317,-831.777466,-185.499146,-280.194855,-804.825134,-275.663757,-344.775146,-320.438324,-122.238510,-284.024933,-676.211121,-280.400757,-319.109222,-274.465485,-205.349945,-303.298859,-352.751251,-305.599274,-277.661560,-628.148804,-418.859222,-299.568695,-281.435883,-437.488525,-308.712402,-456.605133,-470.678741
67,0.558000,-309.191498,-834.169556,-187.027222,-280.023834,-805.347900,-276.635651,-344.572693,-317.653625,-123.045372,-283.885925,-676.744080,-279.451172,-319.030792,-271.366211,-206.037491,-303.287201,-352.588348,-304.182312,-277.896454,-627.423035,-417.447388,-299.527618,-280.636353,-435.628632,-308.920929,-455.730042,-469.005798
68,0.567000,-308.724976,-836.255005,-188.288605,-279.862793,-805.664124,-277.361420,-344.185059,-314.959229,-123.420433,-283.764343,-677.118469,-278.409698,-318.930267,-268.063385,-206.131546,-303.409271,-351.441071,-302.334320,-278.156616,-626.626343,-416.020691,-299.514557,-279.977112,-434.137543,-309.063477,-454.963165,-467.438293
69,0.575000,-309.061188,-837.672485,-188.679916,-279.854401,-805.805542,-277.780060,-344.117249,-312.493286,-122.528198,-283.685211,-677.219849,-277.358124,-318.569397,-265.109985,-204.924683,-303.105499,-349.687317,-300.520233,-278.441223,-625.787170,-414.537262,-299.375336,-278.973206,-432.669037,-309.243317,-454.125580,-465.994537
70,0.583000,-308.251617,-839.223083,-189.651123,-279.989441,-805.822815,-277.853912,-343.871094,-309.937500,-121.951126,-283.871552,-677.248291,-276.107391,-318.209900,-261.745148,-203.876648,-303.171600,-347.409607,-298.275787,-278.705444,-624.802551,-412.961670,-299.439484,-278.124878,-431.335144,-309.571899,-453.047211,-464.468475
71,0.592000,-308.525269,-840.137817,-189.669312,-280.239929,-805.587097,-277.501465,-343.755646,-307.013702,-121.879150,-284.061798,-677.126648,-274.741760,-318.116852,-258.184998,-203.548294,-303.194672,-345.432404,-296.347412,-279.028046,-623.768677,-411.216827,-299.500854,-277.130493,-429.841980,-309.729980,-452.061371,-462.862305
72,0.600000,-308.833374,-840.737000,-189.416870,-280.658813,-805.146790,-276.876129,-343.938568,-304.325409,-121.904800,-284.452454,-676.593384,-273.284210,-318.511200,-254.650864,-203.034393,-303.731354,-343.726807,-294.445557,-279.257751,-622.539551,-409.537628,-299.620758,-275.779938,-428.582062,-309.907654,-450.877625,-461.234070
73,0.608000,-309.092224,-840.858215,-189.019196,-281.137299,-804.505005,-275.879791,-344.184418,-301.764313,-121.585838,-284.699646,-676.039124,-271.872437,-318.981812,-251.788589,-202.557938,-304.167908,-342.010895,-292.639282,-279.452820,-621.364624,-407.858490,-299.939301,-274.603607,-426.703156,-310.067474,-449.730316,-459.614288
74,0.617000,-309.308350,-840.344299,-188.175583,-281.535675,-803.658569,-274.687897,-344.427643,-299.386536,-121.320694,-285.010590,-675.203796,-270.378754,-319.320770,-249.077789,-202.148026,-304.593567,-340.724945,-290.773376,-279.559967,-620.034973,-406.210632,-300.250885,-273.415527,-424.917114,-310.287964,-448.445435,-457.878754
75,0.625000,-309.780731,-839.314941,-186.582794,-281.829529,-802.465149,-273.074402,-344.461029,-297.015503,-121.121315,-285.368835,-673.917908,-268.761902,-319.346313,-246.547989,-201.839691,-304.996216,-339.760651,-289.056061,-279.817505,-618.804932,-404.548920,-300.658661,-272.047333,-423.044006,-310.592041,-447.181183,-456.132599
76,0.633000,-310.060791,-837.960876,-184.735245,-281.957245,-800.961975,-271.100464,-344.374451,-294.660553,-121.023964,-285.775208,-672.404053,-267.110687,-319.344025,-244.077011,-201.617004,-305.331909,-338.579163,-287.257385,-280.062653,-617.474243,-403.050110,-300.989136,-270.708130,-421.130859,-310.836304,-445.744324,-454.469940
77,0.642000,-310.073212,-836.279785,-182.411362,-282.047180,-799.393860,-268.895905,-344.527405,-292.181793,-120.884056,-285.903381,-670.895813,-265.684448,-319.543060,-241.530685,-201.403290,-305.484100,-337.406921,-285.714050,-280.342804,-616.296143,-401.651489,-301.189087,-269.595673,-419.509399,-311.076294,-444.614349,-452.926880
78,0.650000,-310.036987,-834.084656,-179.771225,-282.125244,-797.862000,-266.563080,-344.645569,-289.651154,-120.690659,-285.910583,-669.274719,-264.179077,-319.726837,-238.953094,-201.212250,-305.715118,-335.964905,-284.027039,-280.544067,-615.090881,-400.405579,-301.331940,-268.373474,-417.925262,-311.350403,-443.238373,-451.559753
79,0.658000,-310.111145,-831.554626,-176.863113,-282.293304,-796.138123,-264.010742,-344.766907,-287.216400,-120.530655,-285.826111,-667.542664,-262.701538,-319.894836,-236.328201,-200.898438,-305.879150,-334.405853,-282.564331,-280.848724,-613.859436,-399.123596,-301.483368,-267.188202,-416.591797,-311.650085,-442.149445,-450.173004
80,0.667000,-310.083130,-829.001587,-173.717438,-282.417084,-794.208374,-261.150574,-344.858307,-284.823730,-120.227760,-285.918915,-665.570679,-261.082489,-319.764862,-233.673676,-200.590805,-305.913696,-332.732788,-281.060547,-281.151794,-612.735229,-397.824066,-301.640350,-266.068848,-415.283997,-311.914062,-440.865448,-448.842865
