Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
26,0.217000,-307.930786,-824.617859,-213.624329,-328.903442,-424.079041,-176.767014,-279.946442,-787.697083,-300.401031,-282.613220,-659.373718,-293.494781,-306.520966,-355.343506,-243.101028,-293.588074,-404.146637,-361.478821,-275.800842,-640.330688,-438.440308,-306.375214,-469.112335,-491.563904,-294.715607,-292.705658,-461.587158
27,0.225000,-307.271881,-828.393311,-215.895187,-329.335999,-421.086945,-174.829712,-279.350922,-789.213501,-301.816986,-282.319366,-661.047241,-292.753510,-306.995880,-352.860352,-241.635696,-293.807983,-402.552460,-359.535858,-275.597595,-639.618042,-437.452026,-306.229431,-468.474792,-490.696198,-294.711426,-292.011200,-460.635620
28,0.233000,-306.305969,-832.160767,-218.305252,-329.919617,-417.772125,-172.692352,-278.685974,-790.534424,-303.054871,-282.084961,-662.457275,-292.083527,-307.586395,-350.243866,-240.152023,-294.141235,-400.903168,-357.479492,-275.319061,-638.886597,-436.399048,-306.050079,-467.619629,-489.703766,-294.736267,-291.304993,-459.583008
29,0.242000,-305.230133,-835.364563,-220.745255,-330.359344,-414.517059,-170.558533,-277.983368,-791.727661,-304.287750,-281.795380,-663.767334,-291.412231,-308.258881,-347.461884,-238.579559,-294.343323,-399.230469,-355.365509,-275.063324,-637.961914,-435.426331,-305.927582,-467.006195,-488.652374,-294.873962,-290.500336,-458.424225
30,0.250000,-304.786621,-838.198547,-222.437454,-331.534912,-410.777405,-168.167328,-277.470276,-792.712585,-305.364349,-281.555878,-665.001282,-290.765045,-309.014771,-344.394135,-236.734039,-294.628998,-397.340729,-353.202240,-274.790527,-637.103210,-434.449463,-305.738678,-466.014130,-487.609131,-294.977936,-289.648499,-457.228943
31,0.258000,-304.224396,-840.583313,-224.114548,-332.207123,-407.038910,-165.724564,-277.103088,-793.701721,-306.159943,-281.354126,-666.158020,-290.192078,-309.405151,-341.467010,-235.136780,-294.985107,-395.451965,-350.708191,-274.604218,-636.264709,-433.436005,-305.698181,-465.176819,-486.446136,-295.135742,-288.789795,-455.985382
32,0.267000,-304.101196,-842.862793,-225.179459,-332.775909,-403.090210,-163.158020,-276.641052,-794.712341,-306.702301,-281.200317,-667.240051,-289.549438,-309.848267,-338.334076,-233.261398,-295.315613,-393.561523,-348.251740,-274.429657,-635.344421,-432.415009,-305.592590,-464.211151,-485.277100,-295.325714,-287.989868,-454.653442
33,0.275000,-303.780975,-844.844849,-226.056595,-333.351288,-398.930176,-160.386017,-276.488495,-795.640686,-306.794891,-281.183167,-668.413879,-288.840912,-310.229309,-334.983368,-231.348434,-295.463379,-391.535950,-345.611176,-274.389313,-634.567017,-431.234192,-305.543915,-463.475555,-484.092896,-295.394836,-287.189575,-453.205414
34,0.283000,-303.563019,-846.723877,-226.409912,-333.892487,-394.524933,-157.625549,-276.438934,-796.703308,-306.641083,-281.146088,-669.454163,-288.130188,-310.775818,-331.430695,-229.150146,-295.793427,-389.403198,-342.786743,-274.430939,-633.684326,-430.010284,-305.544586,-462.618256,-482.764893,-295.486969,-286.395599,-451.658051
35,0.292000,-303.757721,-848.336548,-226.152008,-334.263733,-390.035553,-154.684540,-276.460083,-797.667786,-306.221039,-281.179474,-670.471741,-287.290161,-310.949066,-327.920074,-227.094910,-296.055634,-387.191742,-339.873962,-274.442749,-632.919556,-428.823914,-305.616760,-461.701721,-481.394348,-295.477905,-285.526978,-450.177582
36,0.300000,-303.862488,-849.622131,-225.701157,-334.513489,-385.150848,-151.552338,-276.621216,-798.647583,-305.381561,-281.243927,-671.414124,-286.481445,-311.149933,-324.137604,-224.947922,-296.315460,-384.957214,-336.867432,-274.609283,-632.194458,-427.504456,-305.742676,-460.887207,-479.978577,-295.521240,-284.786865,-448.593781
37,0.308000,-303.896851,-850.825562,-224.746216,-334.832581,-379.953552,-148.292511,-276.889893,-799.521912,-304.197510,-281.355103,-672.217896,-285.613495,-311.331055,-320.255188,-222.592590,-296.522522,-382.535095,-333.754883,-274.904388,-631.456543,-426.229584,-305.935913,-460.129700,-478.539795,-295.585999,-284.085236,-447.010498
38,0.317000,-304.115326,-851.504883,-223.249786,-334.963318,-374.582367,-145.016815,-277.413422,-800.177734,-302.382385,-281.535095,-672.963867,-284.689056,-311.287079,-316.199738,-220.410507,-296.650360,-380.101929,-330.578094,-275.222839,-630.671936,-424.832245,-306.123383,-459.244293,-476.944275,-295.710175,-283.209839,-445.182220
39,0.325000,-304.588318,-851.949158,-221.090729,-334.948181,-368.966278,-141.591385,-277.707764,-800.879150,-300.450256,-281.714996,-673.528503,-283.703064,-311.241058,-311.954559,-218.113602,-296.837189,-377.676270,-327.202240,-275.535156,-629.833435,-423.558777,-306.358673,-458.364410,-475.451019,-295.779602,-282.346558,-443.376587
40,0.333000,-304.949585,-851.880493,-218.504105,-334.418671,-362.852081,-138.434570,-278.193176,-801.531372,-298.212372,-281.990143,-673.908020,-282.798248,-311.200745,-307.684540,-215.808426,-297.072601,-375.029785,-323.953308,-275.945801,-629.048767,-422.154846,-306.722534,-457.533936,-473.922913,-295.981140,-281.651154,-441.721313
41,0.342000,-305.394073,-851.479187,-215.407623,-334.597656,-356.691833,-134.745789,-278.383759,-801.954163,-295.922913,-282.236847,-674.144287,-281.737183,-311.208557,-303.081757,-213.401291,-297.350006,-372.233978,-320.585022,-276.366577,-628.230042,-420.815033,-307.165375,-456.619720,-472.339386,-296.176788,-280.847107,-439.966370
42,0.350000,-305.705383,-850.676575,-211.949860,-335.148346,-350.524628,-131.348038,-278.774353,-802.154785,-293.057220,-282.547913,-674.172607,-280.724915,-311.262695,-298.468445,-211.101044,-297.667206,-369.184265,-317.073212,-276.915039,-627.419556,-419.482666,-307.495026,-455.709167,-470.874268,-296.613159,-280.305298,-438.225128
43,0.358000,-306.287201,-849.243164,-207.988205,-335.537933,-344.219360,-127.975998,-279.289703,-802.142090,-289.921600,-282.929840,-673.989136,-279.695038,-311.385132,-293.589111,-208.798141,-298.000397,-365.933929,-313.707336,-277.457428,-626.548279,-418.250793,-308.015442,-454.707336,-469.356934,-296.970978,-279.364014,-436.445862
44,0.367000,-306.848541,-847.489746,-203.853333,-335.942963,-338.020050,-124.923225,-279.819794,-801.923828,-286.583191,-283.284454,-673.588257,-278.449554,-311.724426,-288.631195,-206.426300,-298.392517,-362.597534,-310.394562,-278.010864,-625.606445,-416.839447,-308.433624,-453.911835,-467.768829,-297.320343,-278.524597,-434.784393
45,0.375000,-307.291901,-845.379333,-199.627502,-336.149963,-334.681427,-123.945518,-280.504456,-801.439270,-283.109009,-283.773682,-673.020569,-277.208435,-312.012634,-283.596680,-204.496521,-298.861267,-359.192963,-307.147797,-278.599213,-624.680054,-415.472382,-308.935547,-452.735962,-466.362274,-297.472168,-277.630249,-433.342377
46,0.383000,-308.102478,-842.678345,-194.989624,-336.226807,-331.444000,-123.585724,-281.227600,-800.725403,-279.495819,-284.258392,-672.187439,-275.714050,-312.273254,-278.768768,-203.175262,-299.331970,-356.195099,-304.543732,-279.251953,-623.642761,-413.928284,-309.380371,-451.736511,-464.873962,-297.742310,-276.618042,-431.804230
47,0.392000,-308.963776,-839.484680,-190.495392,-336.290894,-328.616333,-123.411018,-281.915710,-799.711243,-275.947968,-284.777374,-671.024292,-274.109985,-312.652283,-274.730804,-202.022705,-299.736298,-353.570251,-302.599091,-279.807800,-622.478516,-412.300964,-309.849579,-450.542175,-463.341827,-298.081757,-275.295563,-430.297882
48,0.400000,-309.738464,-836.202393,-186.204056,-336.376709,-326.065491,-123.003067,-282.587067,-798.177063,-272.553864,-285.273865,-669.564575,-272.321198,-312.790985,-271.662201,-201.302963,-300.204987,-351.782593,-300.780853,-280.376740,-621.302368,-410.607422,-310.428345,-449.503479,-461.765503,-298.455994,-274.350342,-429.036652
49,0.408000,-310.569702,-832.582214,-181.984100,-336.479034,-323.706116,-122.751045,-283.277496,-796.343018,-269.008240,-285.790741,-667.660156,-270.351318,-312.687653,-269.059875,-201.052917,-300.779663,-350.528992,-299.411804,-280.987183,-620.028015,-408.907013,-310.847504,-448.198151,-460.300171,-298.812653,-273.143494,-427.749298
50,0.417000,-311.412201,-828.813110,-177.529404,-336.658234,-321.464050,-122.621132,-283.906677,-794.475220,-265.337463,-286.408569,-665.875183,-268.401642,-312.723206,-267.023560,-201.159439,-301.069122,-349.829742,-298.438538,-281.516876,-618.667969,-407.085541,-311.351196,-446.994568,-458.771454,-299.217773,-271.651031,-426.375732
51,0.425000,-312.106049,-824.929016,-172.854324,-336.714691,-319.291595,-122.383034,-284.418060,-792.593506,-261.425110,-286.834991,-663.944153,-266.492737,-312.695190,-265.492218,-201.206436,-301.495728,-349.271210,-297.499939,-282.065094,-617.407593,-405.409607,-311.961212,-445.826355,-457.158600,-299.699768,-270.551666,-425.127014
52,0.433000,-312.314636,-820.874329,-168.189301,-336.687836,-317.273529,-122.252129,-284.797455,-790.525208,-257.475189,-287.089172,-662.080383,-264.691040,-312.766327,-263.592682,-201.225021,-301.958557,-348.525208,-296.452148,-282.588684,-616.140137,-403.823303,-312.371460,-444.526306,-455.732605,-300.020020,-269.401245,-423.881989
53,0.442000,-312.849365,-816.478638,-163.131027,-336.836487,-314.932159,-121.915512,-285.211548,-788.492676,-253.269348,-287.518768,-660.219788,-262.932037,-312.889252,-261.256256,-200.956848,-302.333252,-347.402313,-295.238556,-283.032684,-615.007629,-402.369568,-312.829926,-443.423737,-454.387634,-300.345337,-268.086914,-422.511719
54,0.450000,-313.128357,-811.949829,-158.131943,-336.987366,-312.526459,-121.638077,-285.508820,-786.364197,-248.989044,-287.798065,-658.259033,-261.354919,-313.006439,-258.417114,-200.412888,-302.699554,-345.839722,-293.542419,-283.600830,-613.923828,-401.015381,-313.368683,-442.425385,-453.072021,-300.800781,-267.173615,-421.244995
55,0.458000,-313.556824,-807.277039,-153.246933,-337.162109,-310.101074,-121.117470,-285.923279,-784.078491,-244.712921,-288.042542,-656.353882,-259.822266,-313.086456,-255.113510,-199.706787,-303.060822,-343.641083,-291.676666,-283.986237,-612.878357,-399.863190,-313.707611,-441.315674,-451.849609,-301.043518,-266.216980,-420.090851
56,0.467000,-314.037628,-802.214050,-148.283936,-337.310516,-307.668518,-120.618774,-286.414917,-781.762390,-240.529465,-288.419342,-654.485168,-258.325562,-313.370056,-251.309540,-198.790863,-303.432068,-341.298492,-289.568176,-284.364960,-611.935120,-398.654358,-314.114258,-440.386108,-450.607117,-301.232178,-264.975555,-418.691589
57,0.475000,-314.857483,-796.977173,-143.473419,-336.824799,-304.341949,-121.115990,-286.898438,-779.317993,-236.312714,-288.841217,-652.443115,-256.904846,-313.542664,-247.585022,-197.866455,-303.813843,-338.852295,-287.290375,-284.746887,-611.095337,-397.618683,-314.422272,-439.520416,-449.486908,-301.528961,-264.253265,-417.453583
58,0.483000,-315.612488,-791.996948,-138.917480,-336.950562,-301.519409,-120.910225,-287.440094,-776.707153,-232.140640,-289.271332,-650.244873,-255.558517,-313.818604,-243.820938,-196.956650,-304.082397,-336.312347,-285.131897,-285.040436,-610.271362,-396.683960,-314.654358,-438.716705,-448.378754,-301.850525,-263.454163,-416.163239
59,0.492000,-315.612305,-789.864990,-137.118607,-337.107147,-298.806732,-120.686699,-287.936676,-774.311462,-230.227478,-289.748383,-647.977722,-254.097046,-314.038116,-240.400299,-196.248352,-304.498718,-334.114044,-283.115814,-285.264862,-609.431091,-395.602631,-314.845245,-437.895874,-447.267273,-302.105438,-262.817963,-414.865082
60,0.500000,-316.061188,-788.258606,-137.730377,-337.279602,-296.310455,-120.545494,-287.766022,-772.564148,-230.591339,-289.792480,-645.770874,-253.241394,-314.196991,-237.485718,-195.786697,-304.712097,-332.382507,-281.447113,-285.343903,-608.636902,-395.009796,-315.025757,-437.039001,-446.401337,-302.308594,-262.101929,-413.785828
61,0.508000,-315.961975,-786.386047,-137.369446,-337.369171,-293.797668,-120.460297,-287.478973,-770.845032,-230.329773,-289.452209,-644.236450,-252.870285,-314.620300,-235.033951,-195.651184,-304.977692,-330.919922,-280.161163,-285.200714,-607.791077,-394.824249,-315.237793,-436.289368,-445.800476,-302.650818,-261.178925,-412.874695
62,0.517000,-315.625977,-784.574341,-136.323196,-337.441956,-291.484192,-120.374046,-287.018250,-769.968384,-229.372101,-288.928986,-643.551331,-252.797241,-314.706055,-232.699692,-195.577179,-305.252747,-329.559906,-279.083099,-285.037964,-606.977173,-394.752350,-315.205231,-435.511871,-445.461914,-302.722015,-260.375580,-412.146759
63,0.525000,-315.005585,-783.051208,-136.206116,-337.441010,-289.222809,-120.212524,-286.728210,-769.589539,-229.018280,-288.565308,-643.266357,-252.856934,-314.657684,-230.696960,-195.747513,-304.743927,-328.336456,-278.331635,-284.828583,-606.480591,-394.722107,-315.133026,-434.927002,-445.124969,-302.616455,-260.013214,-411.598846
64,0.533000,-315.100677,-781.585022,-135.890244,-337.367096,-287.046539,-120.139267,-286.821991,-769.502441,-228.892838,-288.431488,-643.287354,-253.071671,-314.523560,-228.966583,-195.801483,-304.621826,-327.270416,-277.513733,-284.645111,-606.047180,-394.816895,-314.977966,-434.516876,-444.971985,-302.475616,-259.550842,-411.122467
65,0.542000,-315.829742,-780.049133,-135.263763,-337.521881,-284.820465,-119.945366,-287.143372,-769.519165,-228.677338,-288.523102,-643.506104,-253.392990,-314.342834,-227.058975,-195.908142,-304.610260,-326.133179,-276.800171,-284.598572,-605.812012,-394.980011,-314.785248,-434.167664,-444.998627,-302.234406,-259.308563,-410.876984
66,0.550000,-315.747498,-778.619690,-135.140488,-337.372803,-282.762695,-119.929924,-287.467926,-769.705261,-228.416901,-288.521667,-643.861755,-253.674332,-314.231323,-225.156494,-196.103867,-304.162018,-324.856476,-276.262573,-284.663666,-605.823181,-395.123383,-314.565765,-434.125305,-445.072601,-301.764252,-259.249603,-410.808899
67,0.558000,-316.166534,-777.003723,-134.432800,-337.461548,-280.638092,-119.896118,-287.725739,-769.839539,-228.081131,-288.546570,-644.176025,-254.050491,-314.125580,-223.524826,-196.375336,-303.620453,-323.612366,-275.880219,-284.745697,-605.889526,-395.403534,-314.342834,-434.172089,-445.288513,-301.228210,-259.237976,-410.918427
68,0.567000,-316.158875,-775.579285,-134.287048,-337.340881,-278.550507,-119.955612,-287.751373,-769.840149,-227.805313,-288.537354,-644.342468,-254.593216,-313.957977,-222.091263,-196.881424,-303.392181,-322.828918,-275.704529,-284.600494,-606.080383,-396.003510,-314.063110,-434.198273,-445.738190,-300.773865,-259.252319,-411.134766
69,0.575000,-316.149689,-774.046143,-134.165695,-337.332977,-276.702728,-119.929932,-287.613892,-769.907288,-227.563644,-288.067322,-644.482788,-255.274780,-313.701477,-221.005661,-197.468124,-303.208008,-322.168640,-275.659271,-284.283325,-606.305176,-396.764404,-313.719940,-434.444214,-446.386322,-300.398499,-259.389313,-411.556427
70,0.583000,-316.140961,-772.519836,-133.839508,-337.249390,-274.957550,-120.009422,-287.486084,-769.718140,-227.378494,-287.560150,-644.532898,-255.996704,-313.498260,-220.066147,-198.092834,-302.633423,-321.501678,-275.898621,-283.907257,-606.546631,-397.470642,-313.444000,-434.671570,-446.987671,-299.932709,-259.685577,-412.089478
71,0.592000,-316.160065,-770.834778,-133.565033,-337.256134,-273.103851,-120.052498,-287.165894,-769.166077,-227.141190,-287.248871,-644.185303,-256.656067,-313.474030,-219.240784,-198.857056,-302.446442,-321.106506,-276.174225,-283.468628,-606.786377,-398.232361,-313.161285,-434.916260,-447.686554,-299.680023,-259.755371,-412.641785
72,0.600000,-316.062561,-768.980835,-133.346878,-337.347382,-271.429993,-120.157471,-286.823883,-768.383911,-226.823242,-287.045319,-643.555359,-257.159302,-313.630585,-218.459885,-199.699081,-302.280090,-320.743225,-276.558105,-282.993652,-607.147583,-399.060974,-312.844055,-435.214966,-448.450256,-299.700134,-260.224701,-413.395264
73,0.608000,-315.893066,-767.168213,-132.964951,-337.516052,-269.725616,-120.321388,-286.415405,-767.399231,-226.435791,-286.918976,-642.734436,-257.615051,-313.696198,-218.065628,-200.582031,-302.427490,-320.598999,-276.925201,-282.658966,-607.536682,-399.787109,-312.575714,-435.645294,-449.162292,-299.804596,-260.615997,-414.006012
74,0.617000,-315.903442,-765.437622,-132.719696,-337.734863,-268.113312,-120.435471,-286.107849,-766.518982,-226.036301,-286.879578,-642.094299,-258.179504,-314.029480,-217.636017,-201.588501,-302.657410,-320.581421,-277.431641,-282.260376,-608.011536,-400.556763,-312.374054,-436.155090,-449.971741,-299.921265,-261.114868,-414.846375
75,0.625000,-315.962372,-763.667725,-132.564621,-338.019318,-266.383575,-120.618309,-286.190308,-765.549622,-225.795334,-286.787323,-641.528625,-258.817657,-314.284943,-217.241730,-202.546738,-302.657135,-320.437195,-278.306030,-281.896057,-608.484863,-401.454193,-312.139771,-436.756958,-451.056976,-300.120697,-261.551971,-415.915527
76,0.633000,-316.200287,-761.762634,-132.440628,-338.190979,-264.936584,-120.823013,-286.209229,-764.682068,-225.526413,-286.657440,-641.061035,-259.633789,-314.381866,-217.302567,-203.662491,-302.726349,-320.488159,-279.339539,-281.504425,-609.120178,-402.575073,-311.934845,-437.450867,-452.253632,-300.180115,-262.118469,-417.220764
77,0.642000,-316.245575,-759.978210,-132.361725,-338.278717,-263.428375,-121.015068,-286.187561,-763.858765,-225.340225,-286.407867,-640.532837,-260.712341,-314.436066,-217.614075,-204.856079,-302.509094,-320.493073,-280.617401,-280.980652,-609.923889,-403.906738,-311.615997,-438.157379,-453.790344,-299.944916,-262.500061,-418.849945
78,0.650000,-316.104675,-758.329102,-132.175186,-338.356934,-262.118347,-121.159668,-285.936340,-762.935242,-225.171173,-286.248047,-639.982117,-261.867767,-314.525604,-218.134766,-205.979980,-302.343628,-320.760590,-282.259949,-280.566193,-610.777100,-405.296326,-311.285706,-439.091003,-455.457550,-299.977814,-263.894684,-420.624176
79,0.658000,-316.024811,-756.449646,-132.133911,-338.478241,-260.767548,-121.307518,-285.639740,-761.887878,-225.026138,-286.026154,-639.335449,-263.021454,-314.320923,-219.133942,-207.203857,-302.314117,-321.327332,-283.911377,-280.289551,-611.824463,-406.852966,-311.126831,-440.182495,-457.048492,-299.903564,-264.715088,-422.494019
80,0.667000,-316.010712,-754.528442,-132.096222,-338.469940,-259.670929,-121.464783,-285.660950,-760.959595,-224.935410,-285.942871,-638.761047,-264.368927,-314.248505,-220.298599,-208.366425,-302.211212,-322.069000,-285.651428,-280.126862,-613.049622,-408.468262,-310.840546,-441.317474,-458.929504,-299.386230,-265.937775,-424.619415
