Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0.083000,-311.058563,-705.888794,-145.944305,-338.630829,-358.395294,-186.580109,-279.833801,-713.833191,-238.607437,-279.900238,-606.825134,-310.224945,-311.746155,-323.226837,-274.055847,-293.484894,-409.377594,-368.088196,-267.802979,-649.075745,-450.109100,-293.258026,-302.199615,-473.481232,-300.862885,-478.563080,-504.067108
11,0.092000,-311.893829,-708.521790,-147.923981,-339.982056,-360.023651,-187.885284,-280.336578,-715.632324,-240.567764,-280.252075,-607.891602,-311.102844,-312.502167,-324.616028,-275.364929,-293.843353,-410.334991,-369.554840,-267.708862,-649.743103,-450.971954,-293.459930,-302.857635,-474.521362,-300.607666,-479.241791,-505.174225
12,0.100000,-312.813599,-711.686096,-149.916275,-340.726196,-361.626007,-189.212341,-280.987762,-717.611450,-242.530548,-280.768616,-609.066956,-311.726044,-313.052063,-325.830505,-276.478180,-294.146973,-411.288208,-370.892090,-267.680511,-650.352478,-451.752350,-293.625244,-303.443756,-475.570404,-300.479858,-480.006836,-506.200195
13,0.108000,-313.697693,-715.228455,-151.965790,-340.931396,-362.936157,-190.575974,-281.666016,-719.927551,-244.506226,-281.200348,-610.526001,-312.332825,-313.207947,-326.813873,-277.749481,-294.277863,-411.959229,-372.285675,-267.700592,-650.780396,-452.559326,-293.622650,-303.948700,-476.747253,-300.499512,-480.411469,-507.142426
14,0.117000,-314.297333,-719.263062,-154.127289,-340.804840,-364.186157,-191.826675,-282.118988,-722.660583,-246.711411,-281.432281,-612.154846,-312.643097,-313.307648,-327.652679,-278.895203,-294.230255,-412.600403,-373.734955,-267.807922,-651.107544,-453.300873,-293.679840,-304.341858,-477.851288,-300.569702,-480.902954,-508.115662
15,0.125000,-314.544189,-723.582886,-156.302460,-340.274231,-365.227386,-193.039780,-282.497528,-725.479553,-249.023056,-281.531769,-613.878052,-313.062622,-312.837067,-328.386749,-279.931000,-294.209106,-413.143066,-375.007294,-268.016571,-651.508728,-453.990845,-293.783630,-304.677917,-478.988159,-300.726959,-481.231750,-508.937408
16,0.133000,-314.217072,-728.189453,-158.712051,-339.648468,-366.226837,-194.237198,-282.379669,-728.332581,-251.417221,-281.548523,-615.549622,-313.363831,-312.426727,-328.991608,-281.056152,-294.176636,-413.605988,-376.195862,-268.400665,-651.774536,-454.702881,-293.810638,-304.935303,-480.036163,-301.010468,-481.536499,-509.838928
17,0.142000,-313.491852,-733.070496,-161.246292,-338.986755,-367.321136,-195.193588,-281.983826,-731.281677,-254.041260,-281.754425,-617.265686,-313.638947,-312.014984,-329.459412,-281.804718,-294.002014,-413.978394,-377.277039,-268.913666,-652.031311,-455.394592,-293.815155,-305.173737,-481.001526,-301.381165,-481.806305,-510.558655
18,0.150000,-312.415771,-738.144958,-163.973785,-338.277527,-368.225159,-196.011658,-281.521271,-734.300232,-256.824707,-281.572906,-619.038818,-313.962799,-311.381104,-329.944122,-282.539368,-293.785736,-414.133301,-378.243866,-269.466278,-652.306091,-456.095032,-293.753235,-305.428345,-481.982300,-301.718323,-482.038361,-511.378296
19,0.158000,-311.264923,-743.414368,-166.846588,-337.296875,-369.307556,-196.770691,-280.799255,-737.447388,-259.762299,-281.341370,-620.892151,-314.292023,-310.854156,-330.131866,-283.029083,-293.687469,-414.178741,-378.977661,-270.027557,-652.411133,-456.849426,-293.776001,-305.436798,-482.833618,-302.142059,-482.196320,-511.992767
20,0.167000,-310.099976,-748.832825,-169.861679,-336.235229,-370.273193,-197.408478,-280.154602,-740.608032,-262.797882,-281.138062,-622.845520,-314.485321,-309.981598,-330.368286,-283.433228,-293.629944,-414.158752,-379.619446,-270.512451,-652.481750,-457.594421,-293.812256,-305.541962,-483.599060,-302.664337,-482.045959,-512.714050
21,0.175000,-308.991180,-754.416077,-173.077240,-334.749847,-371.595184,-198.275284,-279.553711,-743.839417,-265.973785,-280.927032,-624.911011,-314.687775,-309.327454,-330.488586,-283.593964,-293.390717,-413.975067,-380.190002,-271.066437,-652.464050,-458.202240,-293.793213,-305.517212,-484.241699,-303.092194,-482.014404,-513.255737
22,0.183000,-308.129700,-760.092834,-176.520523,-333.842041,-372.743103,-198.737473,-279.114349,-747.214661,-269.278046,-280.915009,-626.959900,-314.870483,-308.687073,-330.591156,-283.633972,-293.143463,-413.746033,-380.609619,-271.727661,-652.375305,-458.697968,-293.821686,-305.348999,-484.721741,-303.596252,-481.908539,-513.652100
23,0.192000,-307.928955,-766.039001,-179.721817,-332.817932,-373.958282,-198.984848,-279.011414,-750.598206,-272.461334,-280.947510,-629.218628,-314.787079,-307.924652,-330.829376,-283.617371,-293.009003,-413.503967,-380.909821,-272.241150,-652.301514,-459.162842,-293.885193,-305.117645,-485.069794,-303.998962,-481.614990,-514.020142
24,0.200000,-307.704102,-772.030884,-183.311661,-331.747070,-375.230865,-199.257019,-279.106384,-754.172363,-275.726501,-280.979614,-631.688599,-314.714844,-307.287079,-331.039124,-283.352966,-292.941986,-413.246399,-381.123291,-272.791595,-652.048401,-459.460541,-293.853821,-304.875488,-485.321899,-304.329193,-481.367249,-514.207886
25,0.208000,-307.663818,-778.078003,-186.840454,-330.934143,-377.004272,-199.352036,-279.361084,-757.783020,-278.900726,-281.132996,-634.186157,-314.368103,-306.556549,-331.319244,-282.842804,-292.872437,-412.904633,-381.156952,-273.372101,-651.730103,-459.501556,-293.775513,-304.590576,-485.429443,-304.704407,-480.989014,-514.210754
26,0.217000,-307.787598,-784.149414,-190.571701,-330.040619,-379.016632,-199.387787,-279.657990,-761.405640,-282.126373,-281.495300,-636.665100,-313.870300,-306.154419,-331.677643,-281.986145,-292.672302,-412.361206,-381.077698,-273.838379,-651.308350,-459.305542,-293.696716,-304.205414,-485.402710,-305.024261,-480.603821,-514.101685
27,0.225000,-308.112946,-790.273743,-194.607666,-329.702667,-381.168030,-199.185486,-279.953461,-764.924927,-285.402161,-281.833191,-639.274109,-313.211884,-305.482666,-332.164337,-281.092285,-292.743896,-411.708221,-380.761505,-274.273499,-650.858887,-458.937988,-293.658691,-303.732727,-485.226776,-305.311401,-480.034149,-513.768188
28,0.233000,-308.398041,-796.311523,-198.575653,-329.585632,-383.046539,-198.548019,-280.317291,-768.492859,-288.786469,-282.029327,-642.013550,-312.424133,-305.557739,-332.634735,-279.544678,-292.767120,-411.115265,-380.408203,-274.691620,-650.282959,-458.377686,-293.769806,-303.083832,-484.771179,-305.449371,-479.505157,-513.327271
29,0.242000,-308.390411,-802.614319,-202.860046,-329.628632,-385.086273,-197.639114,-280.572357,-771.938904,-292.076050,-282.097778,-644.773865,-311.559174,-305.492493,-333.497040,-277.858704,-292.978271,-410.388641,-379.732819,-274.973541,-649.549011,-457.698975,-293.987244,-302.432068,-484.148529,-305.690155,-478.797821,-512.588074
30,0.250000,-308.321869,-808.667114,-207.081329,-329.870789,-387.303497,-196.506821,-280.586945,-775.254761,-295.434448,-282.327393,-647.523071,-310.623749,-305.877380,-334.304382,-275.853027,-293.255707,-409.503448,-378.846130,-275.204407,-648.792236,-456.788361,-294.191742,-301.693787,-483.330841,-305.918640,-478.104156,-511.724121
31,0.258000,-307.876160,-814.683838,-211.522949,-330.229675,-389.686646,-195.117218,-280.459015,-778.395447,-298.604828,-282.576752,-650.260254,-309.560791,-306.136719,-335.297791,-273.654297,-293.505402,-408.721588,-377.693909,-275.452606,-648.077759,-455.726532,-294.451141,-300.914459,-482.251862,-306.177063,-477.258850,-510.740051
32,0.267000,-307.370819,-820.600098,-215.894684,-330.668793,-392.112885,-193.589142,-280.133087,-781.542786,-301.838745,-282.721710,-653.003052,-308.532684,-307.265686,-336.141724,-270.827545,-293.944458,-407.828674,-376.343384,-275.597992,-647.336914,-454.574280,-294.757782,-300.063812,-480.939331,-306.330322,-476.539001,-509.452698
33,0.275000,-306.843048,-826.248474,-220.210861,-331.216248,-394.416260,-191.567093,-279.838196,-784.426147,-304.967102,-282.796051,-655.873718,-307.444702,-308.056671,-337.210175,-267.978851,-294.440857,-406.958954,-374.802887,-275.641571,-646.422119,-453.351349,-295.201416,-299.257294,-479.456299,-306.585022,-475.610596,-508.094177
34,0.283000,-306.268341,-831.690369,-224.708099,-332.152283,-396.860687,-189.899719,-279.427155,-787.289490,-308.074921,-282.871155,-658.717346,-306.453308,-308.968201,-338.255249,-264.979767,-295.171143,-405.933105,-372.984436,-275.772308,-645.550964,-452.038818,-295.729919,-298.361267,-477.804779,-306.734009,-474.759796,-506.716370
35,0.292000,-305.763397,-837.032349,-228.985611,-333.387970,-399.305725,-187.926041,-279.100525,-790.017883,-311.109650,-282.971497,-661.526855,-305.435089,-310.031250,-339.316681,-261.920563,-295.707794,-405.056519,-371.116272,-275.814087,-644.713379,-450.689056,-296.161804,-297.553894,-476.063202,-306.817322,-474.019104,-505.173615
36,0.300000,-305.565918,-841.699585,-233.213684,-334.496002,-401.402588,-185.795074,-278.845917,-792.555237,-313.971619,-283.208282,-664.382507,-304.464294,-311.010376,-340.172180,-258.769623,-296.385590,-403.949921,-369.042084,-275.855499,-643.936096,-449.241394,-296.610931,-296.726868,-474.141327,-306.993896,-473.090393,-503.539490
37,0.308000,-305.284119,-846.534424,-237.463120,-335.733673,-403.220184,-183.572708,-278.721466,-794.963867,-316.842499,-283.398407,-667.167542,-303.591492,-312.167725,-341.004547,-255.673080,-297.010834,-402.991058,-366.871979,-275.921814,-643.112793,-447.821808,-296.970123,-295.949310,-472.175659,-307.133087,-472.223724,-501.876190
38,0.317000,-305.341003,-850.891174,-241.459717,-336.571655,-404.740723,-180.912292,-278.855865,-797.259094,-319.347992,-283.663177,-669.904846,-302.642303,-313.044250,-341.636444,-252.646332,-297.627625,-401.937592,-364.741638,-276.038483,-642.362244,-446.263702,-297.385223,-295.246033,-470.252289,-307.268585,-471.452911,-500.205872
39,0.325000,-305.304138,-855.010864,-245.368256,-337.544128,-406.254333,-179.173309,-278.928223,-799.544922,-321.907684,-283.947174,-672.616516,-301.742340,-313.975616,-342.158051,-249.595322,-298.280823,-400.806763,-362.487183,-276.188995,-641.627319,-444.720764,-297.844086,-294.408966,-468.289185,-307.381439,-470.805176,-498.459778
40,0.333000,-305.336700,-858.850708,-249.140976,-338.364502,-407.174683,-176.839890,-279.017731,-801.659180,-324.335510,-284.221100,-675.225098,-300.902893,-314.752014,-342.433472,-246.699554,-298.823608,-399.818298,-360.251740,-276.309601,-640.837097,-443.095398,-298.202911,-293.649597,-466.280090,-307.609833,-469.992920,-496.635437
41,0.342000,-305.165314,-862.663330,-252.864426,-339.000061,-407.723663,-174.468521,-279.181061,-803.390625,-326.521149,-284.398712,-677.613037,-300.090698,-315.417786,-342.491669,-243.863953,-299.308533,-398.785950,-357.978943,-276.520721,-640.102905,-441.546021,-298.521454,-292.992249,-464.375885,-307.808075,-469.184204,-495.055817
42,0.350000,-304.975983,-865.867249,-256.159424,-339.458710,-408.057129,-172.087143,-279.151123,-805.128357,-328.606171,-284.568878,-679.909973,-299.261871,-315.984863,-342.257721,-241.080139,-299.706696,-397.762970,-355.756775,-276.887146,-639.522583,-439.951935,-298.796936,-292.325867,-462.470795,-308.028320,-468.543213,-493.334808
43,0.358000,-304.795593,-868.676636,-258.931213,-339.752991,-408.026520,-169.714661,-279.158997,-806.763000,-330.294525,-284.684662,-682.028198,-298.483459,-316.347870,-341.870300,-238.334564,-300.241943,-396.605530,-353.325378,-277.247742,-638.978638,-438.402374,-299.030304,-291.764984,-460.617950,-308.386841,-467.867706,-491.489258
44,0.367000,-304.828735,-871.374512,-261.434418,-339.818787,-407.603149,-167.275146,-279.244171,-808.035645,-331.748627,-284.696045,-684.011475,-297.726776,-316.574860,-341.230255,-235.625336,-300.422974,-395.525330,-350.947601,-277.607574,-638.452515,-436.887543,-299.283020,-291.229095,-458.738373,-308.721558,-467.346466,-489.849091
45,0.375000,-304.532013,-873.664551,-263.557343,-339.652130,-406.852478,-164.725159,-279.257233,-809.397095,-332.942474,-284.695709,-685.844727,-296.941589,-316.399841,-340.385315,-233.015366,-300.539154,-394.323151,-348.467621,-278.018677,-637.947754,-435.320801,-299.468933,-290.694733,-456.788452,-309.092926,-466.843140,-488.070862
46,0.383000,-304.485413,-875.700073,-265.127350,-339.211884,-405.776337,-161.955780,-279.262787,-810.392395,-333.900482,-284.805511,-687.443115,-296.134796,-316.105164,-339.261627,-230.318634,-300.722931,-393.125122,-345.875977,-278.474091,-637.387085,-433.785126,-299.687256,-290.075745,-454.780884,-309.443237,-466.165558,-486.298004
47,0.392000,-304.548340,-877.260376,-266.405060,-338.794983,-404.426819,-159.078079,-279.468292,-811.324097,-334.518127,-284.928284,-688.845703,-295.199554,-315.676636,-337.961853,-227.555847,-300.617828,-391.874298,-343.246307,-278.960999,-636.837585,-432.164032,-299.771759,-289.513184,-452.699341,-309.878387,-465.470306,-484.398956
48,0.400000,-304.542786,-878.589417,-267.184692,-338.156128,-402.895782,-156.166733,-279.875549,-812.214844,-334.906189,-285.016510,-690.108643,-294.341400,-315.173737,-336.477631,-224.703064,-300.645569,-390.582245,-340.164032,-279.509369,-636.238708,-430.622101,-299.869995,-288.953308,-450.507904,-310.307465,-464.821045,-482.504883
49,0.408000,-304.914673,-879.433838,-267.410034,-337.443909,-401.118652,-153.009918,-280.289398,-812.905457,-334.941895,-285.195129,-691.117432,-293.514008,-314.656555,-334.844299,-221.716400,-300.474182,-389.115204,-337.257355,-280.027893,-635.756287,-429.137695,-299.827728,-288.229797,-448.389648,-310.672516,-464.127106,-480.615143
50,0.417000,-305.471100,-880.121582,-267.000885,-336.941284,-399.242950,-149.775589,-280.927277,-813.612915,-334.688202,-285.485474,-692.014587,-292.575104,-314.090942,-332.953705,-218.527740,-300.371399,-387.492126,-334.144684,-280.597717,-635.189148,-427.685974,-299.877838,-287.576477,-446.170746,-311.071777,-463.370117,-478.700897
51,0.425000,-306.138062,-880.569519,-266.174988,-336.061340,-396.950806,-146.537811,-281.664124,-814.302185,-333.959991,-285.743469,-692.725464,-291.627502,-313.655151,-330.973572,-215.327103,-300.389496,-385.713470,-330.787292,-281.145691,-634.617004,-426.127808,-299.760101,-286.895050,-443.871552,-311.437042,-462.631439,-476.770966
52,0.433000,-307.023407,-880.563110,-264.838318,-335.802490,-394.318787,-143.082581,-282.389038,-814.785461,-332.866394,-286.042267,-693.178406,-290.616364,-313.276001,-328.730011,-212.201675,-300.264618,-383.817017,-327.557373,-281.702362,-633.927246,-424.609436,-299.632111,-286.125397,-441.565613,-311.768463,-461.667847,-474.805969
53,0.442000,-307.836853,-880.512085,-262.704376,-335.507050,-391.666901,-139.659241,-283.102081,-815.236633,-331.418396,-286.389160,-693.476624,-289.501282,-312.790375,-326.282349,-209.072327,-300.118927,-381.832672,-324.377228,-282.250854,-633.091064,-422.962006,-299.487488,-285.219086,-439.241241,-311.979309,-460.726257,-472.866028
54,0.450000,-308.697815,-880.238892,-260.252594,-335.204224,-388.507751,-136.153336,-283.801300,-815.507812,-329.512238,-286.724823,-693.537720,-288.235229,-312.230682,-323.766724,-206.210678,-300.044830,-379.668396,-321.099579,-282.684784,-632.030151,-421.214478,-299.436249,-284.257751,-436.989380,-312.302734,-459.634766,-470.818146
55,0.458000,-309.293640,-879.574097,-257.529877,-334.841919,-385.056580,-132.659943,-284.573242,-815.507568,-327.153259,-287.053711,-693.226746,-286.789581,-311.834778,-320.944092,-203.202805,-299.843353,-377.461914,-317.913147,-283.131592,-630.930359,-419.485626,-299.290161,-283.033691,-434.719818,-312.528351,-458.431305,-468.815765
56,0.467000,-310.130432,-878.510437,-254.136795,-334.493408,-381.211151,-129.108887,-285.007660,-815.221619,-324.663757,-287.333160,-692.673706,-285.292389,-311.448059,-317.878662,-200.382034,-299.735840,-374.987091,-314.744934,-283.465881,-629.702454,-417.572083,-299.266510,-281.773010,-432.490784,-312.714966,-457.081665,-466.723236
57,0.475000,-310.357117,-876.999146,-250.680237,-334.270966,-377.609467,-125.994713,-285.326324,-814.619690,-321.895752,-287.558838,-691.773804,-283.529358,-311.123566,-314.621765,-197.535431,-299.734467,-372.308197,-311.643250,-283.760956,-628.226196,-415.608215,-299.212677,-280.249298,-430.282867,-312.888275,-455.537659,-464.618195
58,0.483000,-310.838715,-875.365051,-246.690933,-334.239441,-375.052551,-124.772682,-285.674500,-813.687500,-318.671661,-287.588745,-690.481934,-281.687958,-311.026794,-310.781372,-195.112671,-299.839966,-369.585602,-308.531586,-283.947662,-626.541931,-413.596375,-299.240662,-278.697693,-428.098694,-313.087769,-453.848907,-462.481384
59,0.492000,-310.653290,-873.341614,-242.671646,-334.173340,-371.719330,-124.671738,-285.696167,-812.446411,-315.352051,-287.578735,-688.834717,-279.566864,-311.277863,-306.169678,-193.851532,-299.936310,-367.323151,-306.056946,-284.041138,-624.810791,-411.375061,-299.296600,-276.927551,-425.982788,-313.176117,-452.140930,-460.244171
60,0.500000,-310.665314,-870.750488,-238.200867,-334.420746,-368.413147,-124.350212,-285.483582,-810.807861,-311.697876,-287.463623,-686.871521,-277.180389,-311.647766,-301.971375,-192.777161,-300.227631,-365.195374,-303.729370,-284.100403,-622.775696,-409.030273,-299.442261,-275.015808,-423.848572,-313.281281,-450.219177,-458.037598
61,0.508000,-310.343231,-867.570679,-233.417221,-334.473053,-365.986664,-124.109253,-285.280060,-808.719604,-307.763550,-287.406586,-684.428650,-274.525635,-311.821228,-298.766083,-191.702988,-300.633942,-363.564575,-301.756683,-284.050110,-620.661987,-406.560974,-299.577484,-272.883514,-421.674377,-313.371338,-448.108398,-455.701782
62,0.517000,-310.063934,-864.163635,-228.372375,-334.501007,-363.473175,-123.670036,-284.734283,-806.300354,-303.732758,-287.280914,-681.731873,-271.788116,-311.880798,-295.830322,-190.883560,-300.852112,-361.914978,-300.173157,-283.947388,-618.388062,-404.026581,-299.839996,-270.694550,-419.564453,-313.406708,-445.892731,-453.433472
63,0.525000,-309.389893,-860.066101,-223.307404,-334.484467,-360.952026,-123.539757,-284.309479,-803.590393,-299.412415,-287.126526,-678.728882,-268.921326,-312.119965,-292.712280,-190.181107,-301.023376,-360.458649,-298.602203,-283.801575,-616.017029,-401.457123,-300.087952,-268.261841,-417.486725,-313.438446,-443.666534,-451.088287
64,0.533000,-309.087646,-856.028564,-217.576218,-334.635468,-358.384308,-123.228653,-283.656891,-800.932617,-294.829132,-286.823273,-675.571838,-266.069031,-312.288177,-289.821014,-189.454483,-301.191132,-358.739655,-297.418671,-283.540222,-613.663818,-398.942719,-300.362213,-266.005890,-415.492401,-313.468262,-441.327606,-448.828918
65,0.542000,-308.435974,-851.802429,-211.739426,-334.818756,-355.777466,-122.912285,-283.147827,-798.099854,-289.939392,-286.506409,-672.275146,-263.308960,-312.547882,-286.763306,-188.637756,-301.499878,-356.847351,-295.796478,-283.247162,-611.326111,-396.701508,-300.540894,-263.657745,-413.554169,-313.383850,-439.199432,-446.713867
66,0.550000,-307.902405,-847.069092,-205.372864,-334.894012,-353.107758,-122.689262,-282.697113,-795.202209,-284.686096,-286.115723,-668.893311,-260.667755,-312.775940,-283.277893,-187.710632,-301.771729,-354.504425,-293.962372,-282.949097,-609.093994,-394.521454,-300.669983,-261.491394,-411.806519,-313.309235,-437.062042,-444.722900
67,0.558000,-307.352844,-841.932739,-198.607407,-334.936737,-350.293976,-122.365082,-281.919250,-792.303528,-279.494446,-285.803589,-665.477783,-257.991547,-313.053070,-279.533264,-186.372040,-301.710419,-351.953827,-291.877045,-282.682770,-606.896973,-392.488800,-300.714447,-259.531036,-410.199768,-313.203033,-434.981995,-442.927734
68,0.567000,-307.050812,-836.390503,-191.607178,-334.979523,-347.489807,-122.112198,-281.387329,-789.110779,-273.971771,-285.524017,-661.820801,-255.499512,-313.059540,-275.927582,-184.961197,-301.660217,-349.283478,-289.822815,-282.427734,-604.867371,-390.628052,-300.728973,-257.579132,-408.592438,-313.026062,-433.085236,-441.208984
69,0.575000,-306.563660,-830.301636,-184.663208,-334.961823,-344.659302,-121.837029,-281.113159,-785.827637,-268.233826,-285.277069,-658.195435,-253.019928,-312.994049,-272.179596,-183.732391,-301.656830,-346.848175,-287.745667,-282.150116,-602.946777,-388.859375,-300.590515,-255.743622,-406.974731,-312.806793,-431.267151,-439.596100
70,0.583000,-306.631775,-823.945190,-177.417374,-334.963654,-341.944977,-121.622032,-280.943756,-782.365417,-262.496277,-285.021729,-654.304626,-250.642929,-313.180115,-268.642273,-182.592789,-301.688507,-344.541779,-285.619232,-281.874054,-601.225891,-387.291595,-300.410583,-254.088257,-405.317322,-312.546967,-429.609283,-438.033234
71,0.592000,-306.809662,-817.028931,-170.225998,-335.018250,-339.203918,-121.441673,-280.900635,-778.722290,-256.612335,-284.818542,-650.455933,-248.454300,-313.348053,-265.251007,-181.780258,-301.745422,-342.610687,-283.750732,-281.514801,-599.605469,-385.907043,-300.498810,-252.895889,-403.811005,-312.293610,-428.030182,-436.510681
72,0.600000,-307.376678,-810.134033,-162.679474,-335.095337,-336.577362,-121.257866,-280.932709,-775.051880,-250.550323,-284.658630,-646.522095,-246.311600,-313.370453,-262.330505,-181.173447,-301.712677,-340.985718,-282.048401,-281.197174,-598.121582,-384.671387,-300.391083,-251.662994,-402.332611,-311.983032,-426.475525,-435.202820
73,0.608000,-307.728699,-802.850403,-155.355118,-335.098755,-334.069794,-121.107452,-281.027130,-771.140137,-244.336380,-284.507996,-642.664856,-244.246262,-313.323334,-259.691681,-180.748688,-301.633575,-339.599182,-280.634552,-280.940857,-596.742371,-383.416382,-300.205017,-250.296829,-400.911011,-311.762329,-425.051086,-433.846710
74,0.617000,-307.873779,-795.262695,-147.900635,-335.059662,-331.701721,-120.961288,-281.024719,-767.310852,-238.122513,-284.435516,-638.729675,-242.302048,-313.206055,-257.325256,-180.584122,-301.506470,-338.607208,-279.441406,-280.618896,-595.636963,-382.363525,-300.069977,-249.141815,-399.520050,-311.404907,-424.010284,-432.815765
75,0.625000,-308.168427,-787.390076,-140.605896,-335.133240,-329.374573,-120.788101,-280.982239,-763.172791,-231.856537,-284.329102,-634.831116,-240.405838,-313.193329,-255.087677,-180.603470,-301.325592,-337.556519,-278.425262,-280.295654,-594.581604,-381.330078,-299.870667,-248.190247,-398.573303,-311.124817,-422.983826,-431.738251
76,0.633000,-308.279999,-783.121155,-135.561127,-335.180878,-327.009003,-120.607780,-281.051483,-758.855774,-226.910324,-284.251343,-630.741211,-238.548950,-313.223846,-253.088806,-180.691620,-301.365479,-336.610138,-277.597290,-280.056732,-593.742981,-380.265839,-299.833191,-247.322128,-397.757568,-310.910400,-422.180359,-430.953583
77,0.642000,-308.331116,-781.058594,-136.783646,-335.177032,-324.742218,-120.375504,-280.986176,-754.889893,-227.236038,-284.235565,-626.646423,-236.825638,-313.208649,-251.073959,-181.054245,-301.404846,-335.679993,-276.894714,-279.870667,-592.835205,-379.340027,-299.724457,-246.686127,-397.189758,-310.698914,-421.395477,-430.188141
78,0.650000,-308.508331,-779.099243,-138.002960,-335.050751,-322.557739,-120.443001,-280.958069,-751.451477,-227.955719,-284.012421,-623.090210,-236.067123,-313.312531,-249.187790,-181.389923,-301.182922,-334.798126,-276.551422,-279.493744,-592.071594,-379.008026,-299.707825,-245.892715,-396.900482,-310.656555,-420.663605,-429.787720
79,0.658000,-308.112671,-777.224609,-137.173401,-334.997925,-320.438995,-120.339104,-280.818817,-749.140198,-226.847488,-283.631042,-620.816956,-235.667679,-313.400635,-247.329666,-181.731842,-301.181671,-333.797821,-276.152924,-279.125183,-591.480835,-378.875946,-299.726562,-245.215988,-396.890564,-310.560181,-420.155548,-429.759064
80,0.667000,-308.133087,-775.442261,-135.858154,-334.994171,-318.248169,-120.225197,-280.487457,-747.810608,-225.713867,-283.312042,-619.595276,-235.333176,-313.652679,-245.457642,-182.087967,-301.042725,-332.862457,-275.560913,-278.884247,-591.115356,-378.675415,-299.669708,-244.794327,-396.702637,-310.425995,-419.806549,-429.672668
